Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2009-01-16 23:59:59.999989,844.45,858.13,830.66,850.12,6786040000.0,0.0,MomentumStrategy,11,733423.9999999999,MACD,11,,,CrossOver,11,,CrossDown,11,,ATR,11,,SMA,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2009-01-20 23:59:59.999989,849.64,849.64,804.47,805.22,6375230000.0,0.0,MomentumStrategy,12,733427.9999999999,MACD,12,,,CrossOver,12,,CrossDown,12,,ATR,12,,SMA,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2009-01-21 23:59:59.999989,806.77,841.72,804.3,840.24,6467830000.0,0.0,MomentumStrategy,13,733428.9999999999,MACD,13,,,CrossOver,13,,CrossDown,13,,ATR,13,,SMA,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2009-01-22 23:59:59.999989,839.74,839.74,811.29,827.5,5843830000.0,0.0,MomentumStrategy,14,733429.9999999999,MACD,14,,,CrossOver,14,,CrossDown,14,,ATR,14,,SMA,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2009-01-23 23:59:59.999989,822.16,838.61,806.07,831.95,5832160000.0,0.0,MomentumStrategy,15,733430.9999999999,MACD,15,,,CrossOver,15,,CrossDown,15,,ATR,15,27.523571428571447,SMA,15,,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2009-01-26 23:59:59.999989,832.5,852.53,827.69,836.57,6039940000.0,0.0,MomentumStrategy,16,733433.9999999999,MACD,16,,,CrossOver,16,,CrossDown,16,,ATR,16,27.331887755102052,SMA,16,,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2009-01-27 23:59:59.999989,837.3,850.45,835.4,845.71,5353260000.0,0.0,MomentumStrategy,17,733434.9999999999,MACD,17,,,CrossOver,17,,CrossDown,17,,ATR,17,26.454610058309054,SMA,17,,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2009-01-28 23:59:59.999989,845.73,877.86,845.73,874.09,6199180000.0,0.0,MomentumStrategy,18,733435.9999999999,MACD,18,,,CrossOver,18,,CrossDown,18,,ATR,18,26.861423625572694,SMA,18,,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2009-01-29 23:59:59.999989,868.89,868.89,844.15,845.14,5067060000.0,0.0,MomentumStrategy,19,733436.9999999999,MACD,19,,,CrossOver,19,,CrossDown,19,,ATR,19,27.08132193803179,SMA,19,,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2009-01-30 23:59:59.999989,845.69,851.66,821.67,825.88,5350580000.0,0.0,MomentumStrategy,20,733437.9999999999,MACD,20,,,CrossOver,20,,CrossDown,20,,ATR,20,27.289084656743807,SMA,20,,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2009-02-02 23:59:59.999989,823.09,830.78,812.87,825.44,5673270000.0,0.0,MomentumStrategy,21,733440.9999999999,MACD,21,,,CrossOver,21,,CrossDown,21,,ATR,21,26.619150038404964,SMA,21,,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2009-02-03 23:59:59.999989,825.69,842.6,821.98,838.51,5886310000.0,0.0,MomentumStrategy,22,733441.9999999999,MACD,22,,,CrossOver,22,,CrossDown,22,,ATR,22,26.19063932137604,SMA,22,,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2009-02-04 23:59:59.999989,837.77,851.85,829.18,832.23,6420450000.0,0.0,MomentumStrategy,23,733442.9999999999,MACD,23,,,CrossOver,23,,CrossDown,23,,ATR,23,25.9391650841349,SMA,23,,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2009-02-05 23:59:59.999989,831.75,850.55,819.91,845.85,6624030000.0,0.0,MomentumStrategy,24,733443.9999999999,MACD,24,,,CrossOver,24,,CrossDown,24,,ATR,24,26.274939006696695,SMA,24,,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2009-02-06 23:59:59.999989,846.09,870.75,845.42,868.6,6484100000.0,0.0,MomentumStrategy,25,733444.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,26.20744336336122,SMA,25,,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2009-02-09 23:59:59.999989,868.24,875.01,861.65,869.89,5574370000.0,0.0,MomentumStrategy,26,733447.9999999999,MACD,26,-9.554562154341852,,CrossOver,26,,CrossDown,26,,ATR,26,25.28976883740685,SMA,26,,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2009-02-10 23:59:59.999989,866.87,868.05,822.99,827.16,6770170000.0,0.0,MomentumStrategy,27,733448.9999999999,MACD,27,-10.802617680892808,,CrossOver,27,,CrossDown,27,,ATR,27,26.833356777592073,SMA,27,,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2009-02-11 23:59:59.999989,827.41,838.22,822.3,833.74,5926460000.0,0.0,MomentumStrategy,28,733449.9999999999,MACD,28,-11.132431923280024,,CrossOver,28,,CrossDown,28,,ATR,28,26.05383129347836,SMA,28,,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2009-02-12 23:59:59.999989,829.91,835.48,808.06,835.19,6476460000.0,0.0,MomentumStrategy,29,733450.9999999999,MACD,29,-11.148298558503257,,CrossOver,29,,CrossDown,29,,ATR,29,26.15141477251563,SMA,29,,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2009-02-13 23:59:59.999989,833.95,839.43,825.21,826.84,5296650000.0,0.0,MomentumStrategy,30,733451.9999999999,MACD,30,-11.699780411644042,,CrossOver,30,,CrossDown,30,,ATR,30,25.299170860193076,SMA,30,857.1653333333333,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2009-02-17 23:59:59.999989,818.61,818.61,789.17,789.17,5907820000.0,0.0,MomentumStrategy,31,733455.9999999999,MACD,31,-15.003536502718475,,CrossOver,31,,CrossDown,31,,ATR,31,26.18280151303643,SMA,31,852.4110000000001,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2009-02-18 23:59:59.999989,791.06,796.17,780.43,788.42,5740710000.0,0.0,MomentumStrategy,32,733456.9999999999,MACD,32,-17.48079798144954,,CrossOver,32,,CrossDown,32,,ATR,32,25.436887119248116,SMA,32,847.7766666666666,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2009-02-19 23:59:59.999989,787.91,797.58,777.03,778.94,5746940000.0,0.0,MomentumStrategy,33,733457.9999999999,MACD,33,-19.978700302604125,,CrossOver,33,,CrossDown,33,,ATR,33,25.087823753587543,SMA,33,842.5846666666667,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2009-02-20 23:59:59.999989,775.87,778.69,754.25,770.05,8210590000.0,0.0,MomentumStrategy,34,733458.9999999999,MACD,34,-22.41724257356441,-14.357552009888726,CrossOver,34,,CrossDown,34,,ATR,34,25.059407771188436,SMA,34,838.0313333333332,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2009-02-23 23:59:59.999989,773.25,777.85,742.37,743.33,6509300000.0,0.0,MomentumStrategy,35,733461.9999999999,MACD,35,-26.203824209518302,-16.726806449814642,CrossOver,35,0.0,CrossDown,35,0.0,ATR,35,25.803735787532123,SMA,35,832.4846666666667,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2009-02-24 23:59:59.999989,744.69,775.49,744.69,773.14,7234490000.0,0.0,MomentumStrategy,36,733462.9999999999,MACD,36,-26.493894446125864,-18.680224049076887,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,26.257754659851255,SMA,36,828.5776666666667,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2009-02-25 23:59:59.999989,770.64,780.12,752.89,764.9,7483640000.0,0.0,MomentumStrategy,37,733463.9999999999,MACD,37,-27.076554666304105,-20.35949017252233,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,26.327200755576165,SMA,37,825.0656666666667,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2009-02-26 23:59:59.999989,765.76,779.42,751.75,752.83,7599970000.0,0.0,MomentumStrategy,38,733464.9999999999,MACD,38,-28.18733911611548,-21.925059961240965,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,26.42311498732072,SMA,38,821.1003333333334,Broker,38,100000.0,100000.0,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2009-02-27 23:59:59.999989,749.93,751.27,734.52,735.09,8926480000.0,0.0,MomentumStrategy,39,733465.9999999999,MACD,39,-30.151545290570425,-23.57035702710686,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,25.843606773940675,SMA,39,817.516,Broker,39,100000.0,100000.0,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2009-03-02 23:59:59.999989,729.57,729.57,699.7,700.82,7868290000.0,0.0,MomentumStrategy,40,733468.9999999999,MACD,40,-34.080635082059985,-25.672412638097484,CrossOver,40,0.0,CrossDown,40,0.0,ATR,40,26.525492004373483,SMA,40,812.7520000000001,Broker,40,100000.0,100000.0,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2009-03-03 23:59:59.999989,704.44,711.67,692.3,696.33,7583230000.0,0.0,MomentumStrategy,41,733469.9999999999,MACD,41,-37.12877511719216,-27.96368513391642,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,26.014385432632523,SMA,41,807.6256666666667,Broker,41,100000.0,100000.0,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2009-03-04 23:59:59.999989,698.6,724.12,698.6,712.87,7673620000.0,0.0,MomentumStrategy,42,733470.9999999999,MACD,42,-37.77436887557553,-29.925821882248243,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,26.14121504458734,SMA,42,804.5473333333334,Broker,42,100000.0,100000.0,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2009-03-05 23:59:59.999989,708.27,708.27,677.93,682.55,7507250000.0,0.0,MomentumStrategy,43,733471.9999999999,MACD,43,-40.26838827173833,-31.994335160146264,CrossOver,43,0.0,CrossDown,43,0.0,ATR,43,26.769699684259677,SMA,43,799.2909999999999,Broker,43,100000.0,100000.0,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2009-03-06 23:59:59.999989,684.04,699.09,666.79,683.38,7331830000.0,0.0,MomentumStrategy,44,733472.9999999999,MACD,44,-41.69728223429615,-33.93492457497624,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,27.164721135383992,SMA,44,794.487,Broker,44,100000.0,100000.0,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2009-03-09 23:59:59.999989,680.76,695.27,672.88,676.53,7277320000.0,0.0,MomentumStrategy,45,733475.9999999999,MACD,45,-42.88804209402906,-35.72554807878681,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,26.823669625713705,SMA,45,789.3063333333333,Broker,45,100000.0,100000.0,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2009-03-10 23:59:59.999989,679.28,719.6,679.28,719.6,8618330000.0,0.0,MomentumStrategy,46,733476.9999999999,MACD,46,-39.89643751582503,-36.559725966194456,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,27.98412179530559,SMA,46,785.4073333333333,Broker,46,100000.0,100000.0,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2009-03-11 23:59:59.999989,719.59,731.92,713.85,721.36,7287810000.0,0.0,MomentumStrategy,47,733477.9999999999,MACD,47,-36.957528658077536,-36.639286504571075,CrossOver,47,0.0,CrossDown,47,0.0,ATR,47,27.275970238498044,SMA,47,781.2623333333333,Broker,47,100000.0,100000.0,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2009-03-12 23:59:59.999989,720.89,752.63,714.76,750.74,7326630000.0,0.0,MomentumStrategy,48,733478.9999999999,MACD,48,-31.890092616730158,-35.68944772700289,CrossOver,48,1.0,CrossDown,48,0.0,ATR,48,28.032686650033895,SMA,48,777.1506666666667,Broker,48,100000.0,100000.0,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2009-03-13 23:59:59.999989,751.97,758.29,742.46,756.55,6787090000.0,0.0,MomentumStrategy,49,733479.9999999999,MACD,49,-27.092983551666293,-33.97015489193558,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,27.16106617503147,SMA,49,774.1976666666667,Broker,49,89983.61616538349,100061.0064736127,BuySell,49,751.97,,Trades,49,,
50,spx-1950-2018,50,2009-03-16 23:59:59.999989,758.84,774.53,753.37,753.89,7883540000.0,0.0,MomentumStrategy,50,733482.9999999999,MACD,50,-23.23800655138359,-31.823725223825186,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,26.73241859110065,SMA,50,771.798,Broker,50,89983.61616538349,100025.57476623065,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2009-03-17 23:59:59.999989,753.88,778.12,749.93,778.12,6156800000.0,0.0,MomentumStrategy,51,733483.9999999999,MACD,51,-18.020027345448284,-29.062985648149805,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,26.83653154887918,SMA,51,770.2206666666666,Broker,51,89983.61616538349,100348.32298798519,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2009-03-18 23:59:59.999989,776.01,803.04,765.64,794.35,9098450000.0,0.0,MomentumStrategy,52,733484.9999999999,MACD,52,-12.431809707231764,-25.7367504599662,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,27.591065009673525,SMA,52,768.7486666666666,Broker,52,89983.61616538349,100564.50968377867,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2009-03-19 23:59:59.999989,797.92,803.24,781.82,784.04,9033870000.0,0.0,MomentumStrategy,53,733485.9999999999,MACD,53,-8.734353612250516,-22.336271090423065,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,27.1502746518397,SMA,53,767.1423333333333,Broker,53,89983.61616538349,100427.17851719636,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2009-03-20 23:59:59.999989,784.58,788.91,766.2,768.54,7643720000.0,0.0,MomentumStrategy,54,733486.9999999999,MACD,54,-6.9744167445329595,-19.263900221245045,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,26.833112176708287,SMA,54,764.5653333333333,Broker,54,89983.61616538349,100220.71556064683,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2009-03-23 23:59:59.999989,772.31,823.37,772.31,822.92,7715770000.0,0.0,MomentumStrategy,55,733489.9999999999,MACD,55,-1.1780625975230805,-15.646732696500653,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,28.832889878371986,SMA,55,763.0426666666666,Broker,55,89983.61616538349,100945.06753336708,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2009-03-24 23:59:59.999989,820.6,823.65,805.48,806.12,6767980000.0,0.0,MomentumStrategy,56,733490.9999999999,MACD,56,2.0364947837242653,-12.11008720045567,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,28.0712548870597,SMA,56,760.9169999999999,Broker,56,89983.61616538349,100721.28832884887,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2009-03-25 23:59:59.999989,806.81,826.78,791.37,813.88,7687180000.0,0.0,MomentumStrategy,57,733491.9999999999,MACD,57,5.150846067793054,-8.657900546805925,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,28.595450966555433,SMA,57,760.4743333333333,Broker,57,89983.61616538349,100824.65300903108,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2009-03-26 23:59:59.999989,814.06,832.98,814.06,832.86,6992960000.0,0.0,MomentumStrategy,58,733492.9999999999,MACD,58,9.046239853684028,-5.117072466707935,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,27.917204468944334,SMA,58,760.4449999999999,Broker,58,89983.61616538349,101077.47022937368,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2009-03-27 23:59:59.999989,828.68,828.68,813.43,815.94,5600210000.0,0.0,MomentumStrategy,59,733493.9999999999,MACD,59,10.645351909824399,-1.964587591401468,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,27.31097557830546,SMA,59,759.8033333333333,Broker,59,89983.61616538349,100852.09260196605,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2009-03-30 23:59:59.999989,809.07,809.07,779.81,787.53,5912660000.0,0.0,MomentumStrategy,60,733496.9999999999,MACD,60,9.51057814287094,0.3304455554530137,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,27.940905894140794,SMA,60,758.493,Broker,60,89983.61616538349,100473.66598289687,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2009-03-31 23:59:59.999989,790.88,810.48,790.88,797.87,6089100000.0,0.0,MomentumStrategy,61,733497.9999999999,MACD,61,9.337971024683611,2.1319506492991334,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,27.584412615987883,SMA,61,758.783,Broker,61,100518.28862189307,100518.28862189307,BuySell,61,,790.8800000000001,Trades,61,518.288621893065,
62,spx-1950-2018,62,2009-04-01 23:59:59.999989,793.59,813.62,783.32,811.08,6034140000.0,0.0,MomentumStrategy,62,733498.9999999999,MACD,62,10.150111077104611,3.735582734860229,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,27.77838314341732,SMA,62,759.5383333333334,Broker,62,100518.28862189307,100518.28862189307,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2009-04-02 23:59:59.999989,814.53,845.61,814.53,834.38,7542810000.0,0.0,MomentumStrategy,63,733499.9999999999,MACD,63,12.529421818151377,5.494350551518459,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,28.26064149031608,SMA,63,761.3863333333334,Broker,63,100518.28862189307,100518.28862189307,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2009-04-03 23:59:59.999989,835.13,842.5,826.7,842.5,5855640000.0,0.0,MomentumStrategy,64,733500.9999999999,MACD,64,14.898518019049448,7.375184045024658,CrossOver,64,0.0,CrossDown,64,0.0,ATR,64,27.370595669579213,SMA,64,763.8013333333333,Broker,64,100518.28862189307,100518.28862189307,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2009-04-06 23:59:59.999989,839.75,839.75,822.79,835.48,6210000000.0,0.0,MomentumStrategy,65,733503.9999999999,MACD,65,16.02486384004885,9.105120004029498,CrossOver,65,0.0,CrossDown,65,0.0,ATR,65,26.823410264609272,SMA,65,766.8729999999999,Broker,65,100518.28862189307,100518.28862189307,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2009-04-07 23:59:59.999989,834.12,834.12,814.53,815.55,5155580000.0,0.0,MomentumStrategy,66,733504.9999999999,MACD,66,15.134851433822632,10.311066289988126,CrossOver,66,0.0,CrossDown,66,0.0,ATR,66,26.40388095999433,SMA,66,768.2866666666666,Broker,66,100518.28862189307,100518.28862189307,BuySell,66,,,Trades,66,,
67,spx-1950-2018,67,2009-04-08 23:59:59.999989,816.76,828.42,814.84,825.16,5938460000.0,0.0,MomentumStrategy,67,733505.9999999999,MACD,67,15.031681013744446,11.25518923473939,CrossOver,67,0.0,CrossDown,67,0.0,ATR,67,25.48788946285187,SMA,67,770.2953333333334,Broker,67,100518.28862189307,100518.28862189307,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2009-04-09 23:59:59.999989,829.29,856.91,829.29,856.56,7600710000.0,0.0,MomentumStrategy,68,733506.9999999999,MACD,68,17.284391584751575,12.461029704741827,CrossOver,68,0.0,CrossDown,68,0.0,ATR,68,25.935183072648165,SMA,68,773.753,Broker,68,100518.28862189307,100518.28862189307,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2009-04-13 23:59:59.999989,855.33,864.31,845.35,858.73,6434890000.0,0.0,MomentumStrategy,69,733510.9999999999,MACD,69,19.025468053947975,13.773917374583057,CrossOver,69,0.0,CrossDown,69,0.0,ATR,69,25.43695571031615,SMA,69,777.8743333333333,Broker,69,100518.28862189307,100518.28862189307,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2009-04-14 23:59:59.999989,856.88,856.88,840.25,841.5,7569840000.0,0.0,MomentumStrategy,70,733511.9999999999,MACD,70,18.798271919512672,14.77878828356898,CrossOver,70,0.0,CrossDown,70,0.0,ATR,70,24.940030302436426,SMA,70,782.5636666666667,Broker,70,100518.28862189307,100518.28862189307,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2009-04-15 23:59:59.999989,839.44,852.93,835.58,852.06,6241100000.0,0.0,MomentumStrategy,71,733512.9999999999,MACD,71,19.24843709145648,15.672718045146482,CrossOver,71,0.0,CrossDown,71,0.0,ATR,71,24.39788528083382,SMA,71,787.7546666666666,Broker,71,100518.28862189307,100518.28862189307,BuySell,71,,,Trades,71,,
72,spx-1950-2018,72,2009-04-16 23:59:59.999989,854.54,870.35,847.04,865.3,6598670000.0,0.0,MomentumStrategy,72,733513.9999999999,MACD,72,20.437957529971413,16.62576594211147,CrossOver,72,0.0,CrossDown,72,0.0,ATR,72,24.320179189345694,SMA,72,792.8356666666666,Broker,72,100518.28862189307,100518.28862189307,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2009-04-17 23:59:59.999989,865.18,875.63,860.87,869.6,7352010000.0,0.0,MomentumStrategy,73,733514.9999999999,MACD,73,21.4800267335944,17.596618100408058,CrossOver,73,0.0,CrossDown,73,0.0,ATR,73,23.637309247249576,SMA,73,799.0706666666666,Broker,73,100518.28862189307,100518.28862189307,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2009-04-20 23:59:59.999989,868.27,868.27,832.39,832.39,6973960000.0,0.0,MomentumStrategy,74,733517.9999999999,MACD,74,19.083357001577156,17.89396588064188,CrossOver,74,0.0,CrossDown,74,0.0,ATR,74,24.606787158160323,SMA,74,804.0376666666667,Broker,74,100518.28862189307,100518.28862189307,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2009-04-21 23:59:59.999989,831.25,850.09,826.83,850.08,7436490000.0,0.0,MomentumStrategy,75,733518.9999999999,MACD,75,18.39931824285634,17.99503635308477,CrossOver,75,0.0,CrossDown,75,0.0,ATR,75,24.510588075434583,SMA,75,809.8226666666667,Broker,75,100518.28862189307,100518.28862189307,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2009-04-22 23:59:59.999989,847.26,861.78,840.57,843.55,7327860000.0,0.0,MomentumStrategy,76,733519.9999999999,MACD,76,17.132799919153513,17.82258906629852,CrossOver,76,-1.0,CrossDown,76,1.0,ATR,76,24.274831784332108,SMA,76,813.9543333333334,Broker,76,100518.28862189307,100518.28862189307,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2009-04-23 23:59:59.999989,844.62,852.87,835.45,851.92,6563100000.0,0.0,MomentumStrategy,77,733520.9999999999,MACD,77,16.612960207772176,17.58066329459325,CrossOver,77,0.0,CrossDown,77,0.0,ATR,77,23.7852009425941,SMA,77,818.3063333333333,Broker,77,110530.97311006804,100431.74959041894,BuySell,77,,844.62,Trades,77,,
78,spx-1950-2018,78,2009-04-24 23:59:59.999989,853.91,871.8,853.91,866.23,7114440000.0,0.0,MomentumStrategy,78,733521.9999999999,MACD,78,17.157895360305133,17.496109707735627,CrossOver,78,0.0,CrossDown,78,0.0,ATR,78,23.50625801812309,SMA,78,822.1560000000001,Broker,78,110530.97311006804,100262.10937940596,BuySell,78,,,Trades,78,,
79,spx-1950-2018,79,2009-04-27 23:59:59.999989,862.82,868.83,854.65,857.51,5613460000.0,0.0,MomentumStrategy,79,733524.9999999999,MACD,79,16.69369474920927,17.335626716030355,CrossOver,79,0.0,CrossDown,79,0.0,ATR,79,22.840096731114304,SMA,79,825.5213333333334,Broker,79,110530.97311006804,100365.48203070107,BuySell,79,,,Trades,79,,
