Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,RSI,len,rsi,rsi_OB_70,rsi_OS_30,LRSI,len,lrsi,lrsi_OB_07,lrsi_OS_03,TSI,len,tsi,tsi_pos,tsi_neg
21,10dORHV,21,2/2/10 0:00,,,,31.77,,,stockpx,21,2/2/10 0:00,,,,28.47,,,HVStrategy,21,733805,RSI,21,82.75157779,1,0,LRSI,21,1,1,0,TSI,21,,,
22,10dORHV,22,2/3/10 0:00,,,,31.69,,,stockpx,22,2/3/10 0:00,,,,28.61,,,HVStrategy,22,733806,RSI,22,82.36407893,1,0,LRSI,22,1,1,0,TSI,22,,,
23,10dORHV,23,2/4/10 0:00,,,,33.48,,,stockpx,23,2/4/10 0:00,,,,27.86,,,HVStrategy,23,733807,RSI,23,84.15225155,1,0,LRSI,23,1,1,0,TSI,23,,,
24,10dORHV,24,2/5/10 0:00,,,,30.69,,,stockpx,24,2/5/10 0:00,,,,28.01,,,HVStrategy,24,733808,RSI,24,71.91300733,1,0,LRSI,24,1,1,0,TSI,24,,,
25,10dORHV,25,2/8/10 0:00,,,,27.97,,,stockpx,25,2/8/10 0:00,,,,27.72,,,HVStrategy,25,733811,RSI,25,62.38659211,0,0,LRSI,25,0.809799739,1,0,TSI,25,,,
26,10dORHV,26,2/9/10 0:00,,,,26.55,,,stockpx,26,2/9/10 0:00,,,,28.02,,,HVStrategy,26,733812,RSI,26,58.06225003,0,0,LRSI,26,0.693094167,0,0,TSI,26,,,
27,10dORHV,27,2/10/10 0:00,,,,26.58,,,stockpx,27,2/10/10 0:00,,,,27.97,,,HVStrategy,27,733813,RSI,27,58.12828396,0,0,LRSI,27,0.559192687,0,0,TSI,27,,,
28,10dORHV,28,2/11/10 0:00,,,,24.63,,,stockpx,28,2/11/10 0:00,,,,28.13,,,HVStrategy,28,733814,RSI,28,52.35745055,0,0,LRSI,28,0.300854711,0,0,TSI,28,,,
29,10dORHV,29,2/12/10 0:00,,,,17.93,,,stockpx,29,2/12/10 0:00,,,,27.95,,,HVStrategy,29,733815,RSI,29,38.291282,0,0,LRSI,29,0,0,1,TSI,29,,,
30,10dORHV,30,2/16/10 0:00,,,,17.18,,,stockpx,30,2/16/10 0:00,,,,28.35,,,HVStrategy,30,733819,RSI,30,37.09005269,0,0,LRSI,30,0.103530881,0,1,TSI,30,,,
31,10dORHV,31,2/17/10 0:00,,,,17.39,,,stockpx,31,2/17/10 0:00,,,,28.61,,,HVStrategy,31,733820,RSI,31,37.67957351,0,0,LRSI,31,0,0,1,TSI,31,,,
32,10dORHV,32,2/18/10 0:00,,,,17.82,,,stockpx,32,2/18/10 0:00,,,,28.97,,,HVStrategy,32,733821,RSI,32,38.94128861,0,0,LRSI,32,0,0,1,TSI,32,,,
33,10dORHV,33,2/19/10 0:00,,,,14.15,,,stockpx,33,2/19/10 0:00,,,,28.78,,,HVStrategy,33,733822,RSI,33,32.83176428,0,0,LRSI,33,0,0,1,TSI,33,,,
34,10dORHV,34,2/22/10 0:00,,,,14.07,,,stockpx,34,2/22/10 0:00,,,,28.73,,,HVStrategy,34,733825,RSI,34,32.71128751,0,0,LRSI,34,0,0,1,TSI,34,,,
35,10dORHV,35,2/23/10 0:00,,,,17.06,,,stockpx,35,2/23/10 0:00,,,,28.34,,,HVStrategy,35,733826,RSI,35,41.37072205,0,0,LRSI,35,0,0,1,TSI,35,,,
36,10dORHV,36,2/24/10 0:00,,,,17.29,,,stockpx,36,2/24/10 0:00,,,,28.64,,,HVStrategy,36,733827,RSI,36,41.98916235,0,0,LRSI,36,0.061016118,0,1,TSI,36,,,
37,10dORHV,37,2/25/10 0:00,,,,17.47,,,stockpx,37,2/25/10 0:00,,,,28.61,,,HVStrategy,37,733828,RSI,37,42.50034701,0,0,LRSI,37,0.104050221,0,1,TSI,37,,,
38,10dORHV,38,2/26/10 0:00,,,,17.39,,,stockpx,38,2/26/10 0:00,,,,28.67,,,HVStrategy,38,733829,RSI,38,42.32184814,0,0,LRSI,38,0.122641712,0,1,TSI,38,-9.201800986,0,1
39,10dORHV,39,3/1/10 0:00,,,,17.3,,,stockpx,39,3/1/10 0:00,,,,28.96,,,HVStrategy,39,733832,RSI,39,42.1075884,0,0,LRSI,39,0.211459678,0,1,TSI,39,-9.454480662,0,1
40,10dORHV,40,3/2/10 0:00,,,,18.61,,,stockpx,40,3/2/10 0:00,,,,28.44,,,HVStrategy,40,733833,RSI,40,46.36401975,0,0,LRSI,40,0.531947251,0,0,TSI,40,-8.560312653,0,1
41,10dORHV,41,3/3/10 0:00,,,,18.12,,,stockpx,41,3/3/10 0:00,,,,28.47,,,HVStrategy,41,733834,RSI,41,45.03037839,0,0,LRSI,41,0.620231219,0,0,TSI,41,-8.171729953,0,1
42,10dORHV,42,3/4/10 0:00,,,,17.53,,,stockpx,42,3/4/10 0:00,,,,28.56,,,HVStrategy,42,733835,RSI,42,43.41117958,0,0,LRSI,42,0.829256018,1,0,TSI,42,-8.287495854,0,1
43,10dORHV,43,3/5/10 0:00,,,,17.86,,,stockpx,43,3/5/10 0:00,,,,28.58,,,HVStrategy,43,733836,RSI,43,44.61086065,0,0,LRSI,43,1,1,0,TSI,43,-8.085318251,0,1
44,10dORHV,44,3/8/10 0:00,,,,17.59,,,stockpx,44,3/8/10 0:00,,,,28.66,,,HVStrategy,44,733839,RSI,44,43.79282426,0,0,LRSI,44,0.886850169,1,0,TSI,44,-8.129665836,0,1
45,10dORHV,45,3/9/10 0:00,,,,14.89,,,stockpx,45,3/9/10 0:00,,,,28.79,,,HVStrategy,45,733840,RSI,45,36.57090794,0,0,LRSI,45,0.379797459,0,0,TSI,45,-10.34804517,0,1
46,10dORHV,46,3/10/10 0:00,,,,14.6,,,stockpx,46,3/10/10 0:00,,,,28.97,,,HVStrategy,46,733841,RSI,46,35.88636934,0,0,LRSI,46,0.342785672,0,0,TSI,46,-12.40044857,0,1
47,10dORHV,47,3/11/10 0:00,,,,14.69,,,stockpx,47,3/11/10 0:00,,,,29.16,,,HVStrategy,47,733842,RSI,47,36.28496569,0,0,LRSI,47,0.250203855,0,1,TSI,47,-14.0103393,0,1
48,10dORHV,48,3/12/10 0:00,,,,14.91,,,stockpx,48,3/12/10 0:00,,,,29.28,,,HVStrategy,48,733843,RSI,48,37.31094712,0,0,LRSI,48,0,0,1,TSI,48,-15.12172115,0,1
49,10dORHV,49,3/15/10 0:00,,,,14.18,,,stockpx,49,3/15/10 0:00,,,,29.28,,,HVStrategy,49,733846,RSI,49,35.28082937,0,0,LRSI,49,0,0,1,TSI,49,-16.6632859,0,1
50,10dORHV,50,3/16/10 0:00,,,,10.41,,,stockpx,50,3/16/10 0:00,,,,29.34,,,HVStrategy,50,733847,RSI,50,27.08465139,0,1,LRSI,50,0,0,1,TSI,50,-20.98886255,0,1
51,10dORHV,51,3/17/10 0:00,,,,11,,,stockpx,51,3/17/10 0:00,,,,29.59,,,HVStrategy,51,733848,RSI,51,29.83195901,0,1,LRSI,51,0,0,1,TSI,51,-23.71481628,0,1
52,10dORHV,52,3/18/10 0:00,,,,10.52,,,stockpx,52,3/18/10 0:00,,,,29.6,,,HVStrategy,52,733849,RSI,52,28.87863846,0,1,LRSI,52,0,0,1,TSI,52,-26.26121508,0,1
53,10dORHV,53,3/19/10 0:00,,,,9.83,,,stockpx,53,3/19/10 0:00,,,,29.56,,,HVStrategy,53,733850,RSI,53,27.51733158,0,1,LRSI,53,0,0,1,TSI,53,-28.82710169,0,1
54,10dORHV,54,3/22/10 0:00,,,,10.58,,,stockpx,54,3/22/10 0:00,,,,29.6,,,HVStrategy,54,733853,RSI,54,31.30772327,0,0,LRSI,54,0,0,1,TSI,54,-29.92671087,0,1
55,10dORHV,55,3/23/10 0:00,,,,10.49,,,stockpx,55,3/23/10 0:00,,,,29.85,,,HVStrategy,55,733854,RSI,55,31.09756704,0,0,LRSI,55,0,0,1,TSI,55,-30.89117139,0,1
56,10dORHV,56,3/24/10 0:00,,,,10.54,,,stockpx,56,3/24/10 0:00,,,,29.68,,,HVStrategy,56,733855,RSI,56,31.37317823,0,0,LRSI,56,0,0,1,TSI,56,-31.62172866,0,1
57,10dORHV,57,3/25/10 0:00,,,,12.79,,,stockpx,57,3/25/10 0:00,,,,30.05,,,HVStrategy,57,733856,RSI,57,42.5162423,0,0,LRSI,57,0.284999469,0,1,TSI,57,-29.04350288,0,1
58,10dORHV,58,3/26/10 0:00,,,,15.52,,,stockpx,58,3/26/10 0:00,,,,29.69,,,HVStrategy,58,733857,RSI,58,52.57764767,0,0,LRSI,58,0.515212572,0,0,TSI,58,-23.27092477,0,1
59,10dORHV,59,3/29/10 0:00,,,,15.65,,,stockpx,59,3/29/10 0:00,,,,29.58,,,HVStrategy,59,733860,RSI,59,52.99952013,0,0,LRSI,59,0.6132988,0,0,TSI,59,-18.58089863,0,1
60,10dORHV,60,3/30/10 0:00,,,,16.08,,,stockpx,60,3/30/10 0:00,,,,29.75,,,HVStrategy,60,733861,RSI,60,54.44316836,0,0,LRSI,60,0.790410342,1,0,TSI,60,-14.29564524,0,1
61,10dORHV,61,3/31/10 0:00,,,,17.19,,,stockpx,61,3/31/10 0:00,,,,29.28,,,HVStrategy,61,733862,RSI,61,58.02715746,0,0,LRSI,61,1,1,0,TSI,61,-9.501804744,0,1
62,10dORHV,62,4/1/10 0:00,,,,17.35,,,stockpx,62,4/1/10 0:00,,,,29.12,,,HVStrategy,62,733863,RSI,62,58.53355508,0,0,LRSI,62,1,1,0,TSI,62,-5.449812976,0,1
63,10dORHV,63,4/5/10 0:00,,,,17.93,,,stockpx,63,4/5/10 0:00,,,,29.27,,,HVStrategy,63,733867,RSI,63,60.39875263,0,0,LRSI,63,1,1,0,TSI,63,-1.475646445,0,1
64,10dORHV,64,4/6/10 0:00,,,,17.71,,,stockpx,64,4/6/10 0:00,,,,29.35,,,HVStrategy,64,733868,RSI,64,59.30899981,0,0,LRSI,64,1,1,0,TSI,64,1.539894649,1,0
65,10dORHV,65,4/7/10 0:00,,,,17.83,,,stockpx,65,4/7/10 0:00,,,,29.33,,,HVStrategy,65,733869,RSI,65,59.73573947,0,0,LRSI,65,1,1,0,TSI,65,4.179195555,1,0
66,10dORHV,66,4/8/10 0:00,,,,18.86,,,stockpx,66,4/8/10 0:00,,,,29.9,,,HVStrategy,66,733870,RSI,66,63.29403454,0,0,LRSI,66,1,1,0,TSI,66,7.536794387,1,0
67,10dORHV,67,4/9/10 0:00,,,,18.25,,,stockpx,67,4/9/10 0:00,,,,30.34,,,HVStrategy,67,733871,RSI,67,59.91689633,0,0,LRSI,67,1,1,0,TSI,67,9.512707343,1,0
68,10dORHV,68,4/12/10 0:00,,,,16.24,,,stockpx,68,4/12/10 0:00,,,,30.34,,,HVStrategy,68,733874,RSI,68,50.3783739,0,0,LRSI,68,0.750342975,1,0,TSI,68,8.446192904,1,0
69,10dORHV,69,4/13/10 0:00,,,,15.62,,,stockpx,69,4/13/10 0:00,,,,30.5,,,HVStrategy,69,733875,RSI,69,47.84804869,0,0,LRSI,69,0.636134095,0,0,TSI,69,6.775068721,1,0
70,10dORHV,70,4/14/10 0:00,,,,15.98,,,stockpx,70,4/14/10 0:00,,,,30.87,,,HVStrategy,70,733876,RSI,70,49.43611321,0,0,LRSI,70,0.532481382,0,0,TSI,70,5.843496476,1,0
71,10dORHV,71,4/15/10 0:00,,,,14.7,,,stockpx,71,4/15/10 0:00,,,,30.89,,,HVStrategy,71,733877,RSI,71,44.27388324,0,0,LRSI,71,0.22759543,0,1,TSI,71,3.417219084,1,0
72,10dORHV,72,4/16/10 0:00,,,,14.44,,,stockpx,72,4/16/10 0:00,,,,30.75,,,HVStrategy,72,733878,RSI,72,43.28514803,0,0,LRSI,72,0.078025803,0,1,TSI,72,1.130807189,1,0
73,10dORHV,73,4/19/10 0:00,,,,14.07,,,stockpx,73,4/19/10 0:00,,,,31.04,,,HVStrategy,73,733881,RSI,73,41.85273174,0,0,LRSI,73,0,0,1,TSI,73,-1.202898425,0,1
74,10dORHV,74,4/20/10 0:00,,,,14.45,,,stockpx,74,4/20/10 0:00,,,,31.37,,,HVStrategy,74,733882,RSI,74,43.90585231,0,0,LRSI,74,0,0,1,TSI,74,-2.615017562,0,1
75,10dORHV,75,4/21/10 0:00,,,,14.53,,,stockpx,75,4/21/10 0:00,,,,31.36,,,HVStrategy,75,733883,RSI,75,44.35133513,0,0,LRSI,75,0,0,1,TSI,75,-3.673199916,0,1
76,10dORHV,76,4/22/10 0:00,,,,13.24,,,stockpx,76,4/22/10 0:00,,,,31.44,,,HVStrategy,76,733884,RSI,76,38.97611383,0,0,LRSI,76,0,0,1,TSI,76,-6.218207391,0,1
77,10dORHV,77,4/23/10 0:00,,,,11.29,,,stockpx,77,4/23/10 0:00,,,,30.89,,,HVStrategy,77,733885,RSI,77,32.55343684,0,0,LRSI,77,0,0,1,TSI,77,-10.70619674,0,1
78,10dORHV,78,4/26/10 0:00,,,,11.22,,,stockpx,78,4/26/10 0:00,,,,31.18,,,HVStrategy,78,733888,RSI,78,32.34737164,0,0,LRSI,78,0,0,1,TSI,78,-14.3516215,0,1
79,10dORHV,79,4/27/10 0:00,,,,11.5,,,stockpx,79,4/27/10 0:00,,,,30.92,,,HVStrategy,79,733889,RSI,79,34.14315284,0,0,LRSI,79,0,0,1,TSI,79,-16.8548757,0,1
80,10dORHV,80,4/28/10 0:00,,,,10.13,,,stockpx,80,4/28/10 0:00,,,,30.93,,,HVStrategy,80,733890,RSI,80,29.95362268,0,1,LRSI,80,0,0,1,TSI,80,-20.42826636,0,1
81,10dORHV,81,4/29/10 0:00,,,,13.34,,,stockpx,81,4/29/10 0:00,,,,31.05,,,HVStrategy,81,733891,RSI,81,46.51402153,0,0,LRSI,81,0.177841844,0,1,TSI,81,-18.03392067,0,1
82,10dORHV,82,4/30/10 0:00,,,,15.67,,,stockpx,82,4/30/10 0:00,,,,30.57,,,HVStrategy,82,733892,RSI,82,54.85683752,0,0,LRSI,82,0.396423327,0,0,TSI,82,-12.7691932,0,1
83,10dORHV,83,5/3/10 0:00,,,,15.85,,,stockpx,83,5/3/10 0:00,,,,30.96,,,HVStrategy,83,733895,RSI,83,55.43515509,0,0,LRSI,83,0.483573656,0,0,TSI,83,-8.62219028,0,1
84,10dORHV,84,5/4/10 0:00,,,,18.13,,,stockpx,84,5/4/10 0:00,,,,30.09,,,HVStrategy,84,733896,RSI,84,62.06445621,0,0,LRSI,84,0.720304846,1,0,TSI,84,-2.559786831,0,1
85,10dORHV,85,5/5/10 0:00,,,,18.02,,,stockpx,85,5/5/10 0:00,,,,29.87,,,HVStrategy,85,733897,RSI,85,61.58844508,0,0,LRSI,85,0.830033384,1,0,TSI,85,1.859990656,1,0
86,10dORHV,86,5/6/10 0:00,,,,24.54,,,stockpx,86,5/6/10 0:00,,,,29.67,,,HVStrategy,86,733898,RSI,86,74.21297056,1,0,LRSI,86,1,1,0,TSI,86,12.02547484,1,0
87,10dORHV,87,5/7/10 0:00,,,,27.58,,,stockpx,87,5/7/10 0:00,,,,28.17,,,HVStrategy,87,733899,RSI,87,77.86578759,1,0,LRSI,87,1,1,0,TSI,87,21.61797107,1,0
88,10dORHV,88,5/10/10 0:00,,,,30.45,,,stockpx,88,5/10/10 0:00,,,,28.91,,,HVStrategy,88,733902,RSI,88,80.6522325,1,0,LRSI,88,1,1,0,TSI,88,30.2471927,1,0
89,10dORHV,89,5/11/10 0:00,,,,31.28,,,stockpx,89,5/11/10 0:00,,,,29.02,,,HVStrategy,89,733903,RSI,89,81.38218722,1,0,LRSI,89,1,1,0,TSI,89,36.77965412,1,0
90,10dORHV,90,5/12/10 0:00,,,,32.11,,,stockpx,90,5/12/10 0:00,,,,29.5,,,HVStrategy,90,733904,RSI,90,82.10909941,1,0,LRSI,90,1,1,0,TSI,90,41.96365849,1,0
91,10dORHV,91,5/13/10 0:00,,,,30.99,,,stockpx,91,5/13/10 0:00,,,,29.26,,,HVStrategy,91,733905,RSI,91,77.70048962,1,0,LRSI,91,1,1,0,TSI,91,44.48831263,1,0
92,10dORHV,92,5/14/10 0:00,,,,30.03,,,stockpx,92,5/14/10 0:00,,,,28.89,,,HVStrategy,92,733906,RSI,92,74.03135244,1,0,LRSI,92,1,1,0,TSI,92,45.26032331,1,0
93,10dORHV,93,5/17/10 0:00,,,,30.17,,,stockpx,93,5/17/10 0:00,,,,28.91,,,HVStrategy,93,733909,RSI,93,74.22252347,1,0,LRSI,93,1,1,0,TSI,93,45.92117737,1,0
94,10dORHV,94,5/18/10 0:00,,,,29.15,,,stockpx,94,5/18/10 0:00,,,,28.61,,,HVStrategy,94,733910,RSI,94,70.16951032,1,0,LRSI,94,0.932510012,1,0,TSI,94,45.22312907,1,0
95,10dORHV,95,5/19/10 0:00,,,,29.8,,,stockpx,95,5/19/10 0:00,,,,28.2,,,HVStrategy,95,733911,RSI,95,71.24702442,1,0,LRSI,95,0.956396442,1,0,TSI,95,44.96114765,1,0
96,10dORHV,96,5/20/10 0:00,,,,28.52,,,stockpx,96,5/20/10 0:00,,,,27.4,,,HVStrategy,96,733912,RSI,96,66.17764081,0,0,LRSI,96,0.791830782,1,0,TSI,96,43.21678372,1,0
97,10dORHV,97,5/21/10 0:00,,,,26.87,,,stockpx,97,5/21/10 0:00,,,,26.81,,,HVStrategy,97,733913,RSI,97,60.22856382,0,0,LRSI,97,0.532829012,0,0,TSI,97,39.87145033,1,0
98,10dORHV,98,5/24/10 0:00,,,,23.34,,,stockpx,98,5/24/10 0:00,,,,26.3,,,HVStrategy,98,733916,RSI,98,49.89459286,0,0,LRSI,98,0.254479833,0,1,TSI,98,33.24755429,1,0
99,10dORHV,99,5/25/10 0:00,,,,26.6,,,stockpx,99,5/25/10 0:00,,,,25.94,,,HVStrategy,99,733917,RSI,99,57.19844331,0,0,LRSI,99,0.341653305,0,0,TSI,99,29.96297637,1,0
100,10dORHV,100,5/26/10 0:00,,,,35.1,,,stockpx,100,5/26/10 0:00,,,,25.03,,,HVStrategy,100,733918,RSI,100,69.62944273,0,0,LRSI,100,0.514605959,0,0,TSI,100,31.98773228,1,0
101,10dORHV,101,5/27/10 0:00,,,,38.22,,,stockpx,101,5/27/10 0:00,,,,25.93,,,HVStrategy,101,733919,RSI,101,72.75710655,1,0,LRSI,101,0.560565199,0,0,TSI,101,34.8315585,1,0
102,10dORHV,102,5/28/10 0:00,,,,38.06,,,stockpx,102,5/28/10 0:00,,,,25.84,,,HVStrategy,102,733920,RSI,102,72.34564452,1,0,LRSI,102,0.641239405,0,0,TSI,102,36.70935702,1,0
103,10dORHV,103,6/1/10 0:00,,,,37.94,,,stockpx,103,6/1/10 0:00,,,,26.12,,,HVStrategy,103,733924,RSI,103,72.01669181,1,0,LRSI,103,0.836333577,1,0,TSI,103,38.00022537,1,0
104,10dORHV,104,6/2/10 0:00,,,,38.46,,,stockpx,104,6/2/10 0:00,,,,26.45,,,HVStrategy,104,733925,RSI,104,72.5981359,1,0,LRSI,104,1,1,0,TSI,104,39.19735378,1,0
105,10dORHV,105,6/3/10 0:00,,,,38.33,,,stockpx,105,6/3/10 0:00,,,,26.88,,,HVStrategy,105,733926,RSI,105,72.19427079,1,0,LRSI,105,1,1,0,TSI,105,40.02316408,1,0
106,10dORHV,106,6/4/10 0:00,,,,36.01,,,stockpx,106,6/4/10 0:00,,,,25.7,,,HVStrategy,106,733927,RSI,106,65.22112909,0,0,LRSI,106,0.958077515,1,0,TSI,106,38.59845954,1,0
107,10dORHV,107,6/7/10 0:00,,,,36.79,,,stockpx,107,6/7/10 0:00,,,,25.35,,,HVStrategy,107,733930,RSI,107,66.39630817,0,0,LRSI,107,0.956373351,1,0,TSI,107,37.77525943,1,0
108,10dORHV,108,6/8/10 0:00,,,,38.25,,,stockpx,108,6/8/10 0:00,,,,25.02,,,HVStrategy,108,733931,RSI,108,68.53920472,0,0,LRSI,108,1,1,0,TSI,108,37.70468943,1,0
109,10dORHV,109,6/9/10 0:00,,,,36.07,,,stockpx,109,6/9/10 0:00,,,,24.84,,,HVStrategy,109,733932,RSI,109,62.16470095,0,0,LRSI,109,0.837515931,1,0,TSI,109,35.70436617,1,0
110,10dORHV,110,6/10/10 0:00,,,,27.36,,,stockpx,110,6/10/10 0:00,,,,24.94,,,HVStrategy,110,733933,RSI,110,44.39769963,0,0,LRSI,110,0.370593831,0,0,TSI,110,26.85788709,1,0
111,10dORHV,111,6/11/10 0:00,,,,25.14,,,stockpx,111,6/11/10 0:00,,,,25.61,,,HVStrategy,111,733934,RSI,111,41.16808672,0,0,LRSI,111,0.313341783,0,0,TSI,111,18.70670734,1,0
112,10dORHV,112,6/14/10 0:00,,,,26.4,,,stockpx,112,6/14/10 0:00,,,,25.49,,,HVStrategy,112,733937,RSI,112,43.67253719,0,0,LRSI,112,0.257909132,0,1,TSI,112,13.23024845,1,0
113,10dORHV,113,6/15/10 0:00,,,,29.01,,,stockpx,113,6/15/10 0:00,,,,26.58,,,HVStrategy,113,733938,RSI,113,48.55765332,0,0,LRSI,113,0,0,1,TSI,113,10.38850199,1,0
114,10dORHV,114,6/16/10 0:00,,,,27.99,,,stockpx,114,6/16/10 0:00,,,,26.34,,,HVStrategy,114,733939,RSI,114,46.84768834,0,0,LRSI,114,0,0,1,TSI,114,7.583521594,1,0
115,10dORHV,115,6/17/10 0:00,,,,27.38,,,stockpx,115,6/17/10 0:00,,,,26.33,,,HVStrategy,115,733940,RSI,115,45.80874405,0,0,LRSI,115,0,0,1,TSI,115,5.028011145,1,0
116,10dORHV,116,6/18/10 0:00,,,,26.99,,,stockpx,116,6/18/10 0:00,,,,26.42,,,HVStrategy,116,733941,RSI,116,45.11978944,0,0,LRSI,116,0,0,1,TSI,116,2.764729109,1,0
117,10dORHV,117,6/21/10 0:00,,,,26.82,,,stockpx,117,6/21/10 0:00,,,,25.93,,,HVStrategy,117,733944,RSI,117,44.80347218,0,0,LRSI,117,0,0,1,TSI,117,0.832486616,1,0
118,10dORHV,118,6/22/10 0:00,,,,24.99,,,stockpx,118,6/22/10 0:00,,,,25.85,,,HVStrategy,118,733945,RSI,118,41.43588173,0,0,LRSI,118,0,0,1,TSI,118,-1.816388359,0,1
119,10dORHV,119,6/23/10 0:00,,,,26.41,,,stockpx,119,6/23/10 0:00,,,,25.37,,,HVStrategy,119,733946,RSI,119,44.89691256,0,0,LRSI,119,0,0,1,TSI,119,-3.114034303,0,1
120,10dORHV,120,6/24/10 0:00,,,,26.49,,,stockpx,120,6/24/10 0:00,,,,25.02,,,HVStrategy,120,733947,RSI,120,45.09378354,0,0,LRSI,120,0,0,1,TSI,120,-4.126949424,0,1
121,10dORHV,121,6/25/10 0:00,,,,24.24,,,stockpx,121,6/25/10 0:00,,,,24.7,,,HVStrategy,121,733948,RSI,121,40.69050587,0,0,LRSI,121,0,0,1,TSI,121,-6.277936832,0,1
122,10dORHV,122,6/28/10 0:00,,,,23.03,,,stockpx,122,6/28/10 0:00,,,,24.34,,,HVStrategy,122,733951,RSI,122,38.51254937,0,0,LRSI,122,0,0,1,TSI,122,-8.736066229,0,1
123,10dORHV,123,6/29/10 0:00,,,,24.51,,,stockpx,123,6/29/10 0:00,,,,23.31,,,HVStrategy,123,733952,RSI,123,42.56217718,0,0,LRSI,123,0.001088379,0,1,TSI,123,-9.72447143,0,1
