Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,SimpleMovingAverage,len,sma,SimpleMovingAverage,len,sma,RSI,len,rsi,KST_Crossup,len,crossup,KST_Crossdown,len,crossdown,CrossUp,len,cross,CrossDown,len,cross,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
486,10dORHV,486,2011-12-09 00:00:00,,,,21.5,,,stockpx,486,2011-12-09 00:00:00,,,,25.74,,,HVStrategy,486,734480.0,SimpleMovingAverage,486,26.0896,SimpleMovingAverage,486,25.72515,RSI,486,50.78403528205746,KST_Crossup,486,0.0,KST_Crossdown,486,1.0,CrossUp,486,0.0,CrossDown,486,0.0,Broker,486,100022.29999999997,100022.29999999997,BuySell,486,,,BuySell,486,,,DataTrades,486,,
487,10dORHV,487,2011-12-12 00:00:00,,,,19.91,,,stockpx,487,2011-12-12 00:00:00,,,,25.52,,,HVStrategy,487,734483.0,SimpleMovingAverage,487,26.0852,SimpleMovingAverage,487,25.718600000000002,RSI,487,47.83653581971449,KST_Crossup,487,0.0,KST_Crossdown,487,1.0,CrossUp,487,0.0,CrossDown,487,0.0,Broker,487,100022.29999999997,100022.29999999997,BuySell,487,,,BuySell,487,,,DataTrades,487,,
488,10dORHV,488,2011-12-13 00:00:00,,,,21.16,,,stockpx,488,2011-12-13 00:00:00,,,,25.72,,,HVStrategy,488,734484.0,SimpleMovingAverage,488,26.092,SimpleMovingAverage,488,25.71455,RSI,488,50.64121375345674,KST_Crossup,488,1.0,KST_Crossdown,488,0.0,CrossUp,488,0.0,CrossDown,488,0.0,Broker,488,100022.29999999997,100022.29999999997,BuySell,488,,,BuySell,488,,,DataTrades,488,,
489,10dORHV,489,2011-12-14 00:00:00,,,,19.27,,,stockpx,489,2011-12-14 00:00:00,,,,25.62,,,HVStrategy,489,734485.0,SimpleMovingAverage,489,26.1054,SimpleMovingAverage,489,25.709600000000002,RSI,489,49.21632664802481,KST_Crossup,489,1.0,KST_Crossdown,489,0.0,CrossUp,489,0.0,CrossDown,489,0.0,Broker,489,100003.02999999997,100022.29999999997,BuySell,489,19.27,,BuySell,489,,,DataTrades,489,,
490,10dORHV,490,2011-12-15 00:00:00,,,,18.8,,,stockpx,490,2011-12-15 00:00:00,,,,25.63,,,HVStrategy,490,734486.0,SimpleMovingAverage,490,26.124000000000002,SimpleMovingAverage,490,25.706799999999998,RSI,490,49.36974282875869,KST_Crossup,490,1.0,KST_Crossdown,490,0.0,CrossUp,490,0.0,CrossDown,490,0.0,Broker,490,100003.02999999997,100021.82999999997,BuySell,490,,,BuySell,490,,,DataTrades,490,,
491,10dORHV,491,2011-12-16 00:00:00,,,,15.8,,,stockpx,491,2011-12-16 00:00:00,,,,26.02,,,HVStrategy,491,734487.0,SimpleMovingAverage,491,26.1374,SimpleMovingAverage,491,25.706149999999997,RSI,491,55.07044628830652,KST_Crossup,491,1.0,KST_Crossdown,491,0.0,CrossUp,491,0.0,CrossDown,491,0.0,Broker,491,100003.02999999997,100018.82999999997,BuySell,491,,,BuySell,491,,,DataTrades,491,,
492,10dORHV,492,2011-12-19 00:00:00,,,,15.96,,,stockpx,492,2011-12-19 00:00:00,,,,25.49,,,HVStrategy,492,734490.0,SimpleMovingAverage,492,26.1296,SimpleMovingAverage,492,25.7025,RSI,492,47.27954731701773,KST_Crossup,492,1.0,KST_Crossdown,492,0.0,CrossUp,492,0.0,CrossDown,492,0.0,Broker,492,100003.02999999997,100018.98999999998,BuySell,492,,,BuySell,492,,,DataTrades,492,,
493,10dORHV,493,2011-12-20 00:00:00,,,,17.17,,,stockpx,493,2011-12-20 00:00:00,,,,26.04,,,HVStrategy,493,734491.0,SimpleMovingAverage,493,26.1244,SimpleMovingAverage,493,25.703200000000002,RSI,493,54.47689319121109,KST_Crossup,493,1.0,KST_Crossdown,493,0.0,CrossUp,493,0.0,CrossDown,493,0.0,Broker,493,100003.02999999997,100020.19999999997,BuySell,493,,,BuySell,493,,,DataTrades,493,,
494,10dORHV,494,2011-12-21 00:00:00,,,,20.66,,,stockpx,494,2011-12-21 00:00:00,,,,25.7,,,HVStrategy,494,734492.0,SimpleMovingAverage,494,26.1098,SimpleMovingAverage,494,25.703200000000002,RSI,494,49.93823628830626,KST_Crossup,494,1.0,KST_Crossdown,494,0.0,CrossUp,494,0.0,CrossDown,494,0.0,Broker,494,100003.02999999997,100023.68999999997,BuySell,494,,,BuySell,494,,,DataTrades,494,,
495,10dORHV,495,2011-12-22 00:00:00,,,,20.27,,,stockpx,495,2011-12-22 00:00:00,,,,25.79,,,HVStrategy,495,734493.0,SimpleMovingAverage,495,26.0852,SimpleMovingAverage,495,25.702199999999998,RSI,495,51.09961947979479,KST_Crossup,495,1.0,KST_Crossdown,495,0.0,CrossUp,495,0.0,CrossDown,495,0.0,Broker,495,100023.29999999997,100023.29999999997,BuySell,495,,20.27,BuySell,495,,,DataTrades,495,1.0,
496,10dORHV,496,2011-12-23 00:00:00,,,,20.2,,,stockpx,496,2011-12-23 00:00:00,,,,25.98,,,HVStrategy,496,734494.0,SimpleMovingAverage,496,26.0658,SimpleMovingAverage,496,25.702800000000003,RSI,496,53.54955708830319,KST_Crossup,496,1.0,KST_Crossdown,496,0.0,CrossUp,496,0.0,CrossDown,496,0.0,Broker,496,100003.09999999998,100023.29999999997,BuySell,496,20.2,,BuySell,496,,,DataTrades,496,,
497,10dORHV,497,2011-12-27 00:00:00,,,,19.49,,,stockpx,497,2011-12-27 00:00:00,,,,26.06,,,HVStrategy,497,734498.0,SimpleMovingAverage,497,26.044,SimpleMovingAverage,497,25.7057,RSI,497,54.581362861827344,KST_Crossup,497,1.0,KST_Crossdown,497,0.0,CrossUp,497,0.0,CrossDown,497,0.0,Broker,497,100003.09999999998,100022.58999999998,BuySell,497,,,BuySell,497,,,DataTrades,497,,
498,10dORHV,498,2011-12-28 00:00:00,,,,19.71,,,stockpx,498,2011-12-28 00:00:00,,,,25.81,,,HVStrategy,498,734499.0,SimpleMovingAverage,498,26.0156,SimpleMovingAverage,498,25.706149999999997,RSI,498,50.78491427373911,KST_Crossup,498,1.0,KST_Crossdown,498,0.0,CrossUp,498,0.0,CrossDown,498,0.0,Broker,498,100003.09999999998,100022.80999999998,BuySell,498,,,BuySell,498,,,DataTrades,498,,
499,10dORHV,499,2011-12-29 00:00:00,,,,19.79,,,stockpx,499,2011-12-29 00:00:00,,,,25.99,,,HVStrategy,499,734500.0,SimpleMovingAverage,499,25.996599999999997,SimpleMovingAverage,499,25.7076,RSI,499,53.30337850828753,KST_Crossup,499,1.0,KST_Crossdown,499,0.0,CrossUp,499,0.0,CrossDown,499,0.0,Broker,499,100003.09999999998,100022.88999999997,BuySell,499,,,BuySell,499,,,DataTrades,499,,
500,10dORHV,500,2011-12-30 00:00:00,,,,19.45,,,stockpx,500,2011-12-30 00:00:00,,,,26.03,,,HVStrategy,500,734501.0,SimpleMovingAverage,500,25.9702,SimpleMovingAverage,500,25.7113,RSI,500,53.868327080659135,KST_Crossup,500,1.0,KST_Crossdown,500,0.0,CrossUp,500,0.0,CrossDown,500,0.0,Broker,500,100003.09999999998,100022.54999999997,BuySell,500,,,BuySell,500,,,DataTrades,500,,
501,10dORHV,501,2012-01-03 00:00:00,,,,21.99,,,stockpx,501,2012-01-03 00:00:00,,,,26.87,,,HVStrategy,501,734505.0,SimpleMovingAverage,501,25.963800000000003,SimpleMovingAverage,501,25.7216,RSI,501,63.778726330247025,KST_Crossup,501,1.0,KST_Crossdown,501,0.0,CrossUp,501,0.0,CrossDown,501,0.0,Broker,501,100003.09999999998,100025.08999999998,BuySell,501,,,BuySell,501,,,DataTrades,501,,
502,10dORHV,502,2012-01-04 00:00:00,,,,23.61,,,stockpx,502,2012-01-04 00:00:00,,,,27.38,,,HVStrategy,502,734506.0,SimpleMovingAverage,502,25.969,SimpleMovingAverage,502,25.734450000000002,RSI,502,68.23990226018762,KST_Crossup,502,1.0,KST_Crossdown,502,0.0,CrossUp,502,0.0,CrossDown,502,0.0,Broker,502,100026.70999999998,100026.70999999998,BuySell,502,,23.61,BuySell,502,,,DataTrades,502,3.41,
503,10dORHV,503,2012-01-05 00:00:00,,,,22.92,,,stockpx,503,2012-01-05 00:00:00,,,,27.68,,,HVStrategy,503,734507.0,SimpleMovingAverage,503,25.9822,SimpleMovingAverage,503,25.74775,RSI,503,70.53856517213259,KST_Crossup,503,1.0,KST_Crossdown,503,0.0,CrossUp,503,0.0,CrossDown,503,0.0,Broker,503,100003.78999999998,100026.70999999998,BuySell,503,22.92,,BuySell,503,,,DataTrades,503,,
504,10dORHV,504,2012-01-06 00:00:00,,,,22.41,,,stockpx,504,2012-01-06 00:00:00,,,,28.13,,,HVStrategy,504,734508.0,SimpleMovingAverage,504,25.998800000000003,SimpleMovingAverage,504,25.7617,RSI,504,73.62248627337864,KST_Crossup,504,1.0,KST_Crossdown,504,0.0,CrossUp,504,0.0,CrossDown,504,0.0,Broker,504,100003.78999999998,100026.19999999998,BuySell,504,,,BuySell,504,,,DataTrades,504,,
505,10dORHV,505,2012-01-09 00:00:00,,,,23.15,,,stockpx,505,2012-01-09 00:00:00,,,,27.79,,,HVStrategy,505,734511.0,SimpleMovingAverage,505,26.0192,SimpleMovingAverage,505,25.77395,RSI,505,67.84402684276034,KST_Crossup,505,1.0,KST_Crossdown,505,0.0,CrossUp,505,0.0,CrossDown,505,0.0,Broker,505,100003.78999999998,100026.93999999997,BuySell,505,,,BuySell,505,,,DataTrades,505,,
506,10dORHV,506,2012-01-10 00:00:00,,,,22.9,,,stockpx,506,2012-01-10 00:00:00,,,,27.79,,,HVStrategy,506,734512.0,SimpleMovingAverage,506,26.0438,SimpleMovingAverage,506,25.785149999999998,RSI,506,67.84402684276034,KST_Crossup,506,1.0,KST_Crossdown,506,0.0,CrossUp,506,0.0,CrossDown,506,0.0,Broker,506,100003.78999999998,100026.68999999997,BuySell,506,,,BuySell,506,,,DataTrades,506,,
507,10dORHV,507,2012-01-11 00:00:00,,,,24.81,,,stockpx,507,2012-01-11 00:00:00,,,,27.86,,,HVStrategy,507,734513.0,SimpleMovingAverage,507,26.058400000000002,SimpleMovingAverage,507,25.7953,RSI,507,68.43557213210843,KST_Crossup,507,1.0,KST_Crossdown,507,0.0,CrossUp,507,0.0,CrossDown,507,0.0,Broker,507,100003.78999999998,100028.59999999998,BuySell,507,,,BuySell,507,,,DataTrades,507,,
508,10dORHV,508,2012-01-12 00:00:00,,,,23.9,,,stockpx,508,2012-01-12 00:00:00,,,,27.99,,,HVStrategy,508,734514.0,SimpleMovingAverage,508,26.0798,SimpleMovingAverage,508,25.80715,RSI,508,69.55568688782625,KST_Crossup,508,1.0,KST_Crossdown,508,0.0,CrossUp,508,0.0,CrossDown,508,0.0,Broker,508,100003.78999999998,100027.68999999997,BuySell,508,,,BuySell,508,,,DataTrades,508,,
509,10dORHV,509,2012-01-13 00:00:00,,,,24.63,,,stockpx,509,2012-01-13 00:00:00,,,,28.18,,,HVStrategy,509,734515.0,SimpleMovingAverage,509,26.108600000000003,SimpleMovingAverage,509,25.8206,RSI,509,71.16618997400393,KST_Crossup,509,1.0,KST_Crossdown,509,0.0,CrossUp,509,0.0,CrossDown,509,0.0,Broker,509,100028.41999999998,100028.41999999998,BuySell,509,,24.63,BuySell,509,,,DataTrades,509,1.7099999999999973,
510,10dORHV,510,2012-01-17 00:00:00,,,,24.95,,,stockpx,510,2012-01-17 00:00:00,,,,28.2,,,HVStrategy,510,734519.0,SimpleMovingAverage,510,26.1536,SimpleMovingAverage,510,25.834400000000002,RSI,510,71.33806861515657,KST_Crossup,510,1.0,KST_Crossdown,510,0.0,CrossUp,510,0.0,CrossDown,510,0.0,Broker,510,100003.46999999999,100028.41999999998,BuySell,510,24.95,,BuySell,510,,,DataTrades,510,,
511,10dORHV,511,2012-01-18 00:00:00,,,,22.2,,,stockpx,511,2012-01-18 00:00:00,,,,28.2,,,HVStrategy,511,734520.0,SimpleMovingAverage,511,26.196399999999997,SimpleMovingAverage,511,25.8475,RSI,511,71.33806861515657,KST_Crossup,511,1.0,KST_Crossdown,511,0.0,CrossUp,511,0.0,CrossDown,511,0.0,Broker,511,100003.46999999999,100025.66999999998,BuySell,511,,,BuySell,511,,,DataTrades,511,,
512,10dORHV,512,2012-01-19 00:00:00,,,,18.84,,,stockpx,512,2012-01-19 00:00:00,,,,28.09,,,HVStrategy,512,734521.0,SimpleMovingAverage,512,26.2288,SimpleMovingAverage,512,25.86105,RSI,512,68.72490801049142,KST_Crossup,512,1.0,KST_Crossdown,512,0.0,CrossUp,512,0.0,CrossDown,512,0.0,Broker,512,100003.46999999999,100022.30999999998,BuySell,512,,,BuySell,512,,,DataTrades,512,,
513,10dORHV,513,2012-01-20 00:00:00,,,,22.65,,,stockpx,513,2012-01-20 00:00:00,,,,29.56,,,HVStrategy,513,734522.0,SimpleMovingAverage,513,26.296,SimpleMovingAverage,513,25.8818,RSI,513,79.52093908328594,KST_Crossup,513,1.0,KST_Crossdown,513,0.0,CrossUp,513,0.0,CrossDown,513,0.0,Broker,513,100003.46999999999,100026.11999999998,BuySell,513,,,BuySell,513,,,DataTrades,513,,
514,10dORHV,514,2012-01-23 00:00:00,,,,20.39,,,stockpx,514,2012-01-23 00:00:00,,,,29.77,,,HVStrategy,514,734525.0,SimpleMovingAverage,514,26.3566,SimpleMovingAverage,514,25.90295,RSI,514,80.55367597521008,KST_Crossup,514,1.0,KST_Crossdown,514,0.0,CrossUp,514,0.0,CrossDown,514,0.0,Broker,514,100003.46999999999,100023.85999999999,BuySell,514,,,BuySell,514,,,DataTrades,514,,
515,10dORHV,515,2012-01-24 00:00:00,,,,20.2,,,stockpx,515,2012-01-24 00:00:00,,,,29.32,,,HVStrategy,515,734526.0,SimpleMovingAverage,515,26.3998,SimpleMovingAverage,515,25.9207,RSI,515,72.15650414507499,KST_Crossup,515,1.0,KST_Crossdown,515,0.0,CrossUp,515,0.0,CrossDown,515,0.0,Broker,515,100003.46999999999,100023.66999999998,BuySell,515,,,BuySell,515,,,DataTrades,515,,
516,10dORHV,516,2012-01-25 00:00:00,,,,22.57,,,stockpx,516,2012-01-25 00:00:00,,,,29.58,,,HVStrategy,516,734527.0,SimpleMovingAverage,516,26.4666,SimpleMovingAverage,516,25.937849999999997,RSI,516,73.85249478945694,KST_Crossup,516,1.0,KST_Crossdown,516,0.0,CrossUp,516,0.0,CrossDown,516,0.0,Broker,516,100026.04,100026.04,BuySell,516,,22.57,BuySell,516,,,DataTrades,516,-2.379999999999999,
517,10dORHV,517,2012-01-26 00:00:00,,,,20.48,,,stockpx,517,2012-01-26 00:00:00,,,,29.51,,,HVStrategy,517,734528.0,SimpleMovingAverage,517,26.5306,SimpleMovingAverage,517,25.9545,RSI,517,72.57083956149219,KST_Crossup,517,1.0,KST_Crossdown,517,0.0,CrossUp,517,0.0,CrossDown,517,0.0,Broker,517,100005.56,100026.04,BuySell,517,20.48,,BuySell,517,,,DataTrades,517,,
518,10dORHV,518,2012-01-27 00:00:00,,,,20.65,,,stockpx,518,2012-01-27 00:00:00,,,,29.26,,,HVStrategy,518,734529.0,SimpleMovingAverage,518,26.5802,SimpleMovingAverage,518,25.97055,RSI,518,68.03002932416675,KST_Crossup,518,1.0,KST_Crossdown,518,0.0,CrossUp,518,0.0,CrossDown,518,0.0,Broker,518,100005.56,100026.20999999999,BuySell,518,,,BuySell,518,,,DataTrades,518,,
519,10dORHV,519,2012-01-30 00:00:00,,,,24.1,,,stockpx,519,2012-01-30 00:00:00,,,,29.59,,,HVStrategy,519,734532.0,SimpleMovingAverage,519,26.6364,SimpleMovingAverage,519,25.98895,RSI,519,70.64138144161763,KST_Crossup,519,1.0,KST_Crossdown,519,0.0,CrossUp,519,0.0,CrossDown,519,0.0,Broker,519,100005.56,100029.66,BuySell,519,,,BuySell,519,,,DataTrades,519,,
520,10dORHV,520,2012-01-31 00:00:00,,,,23.78,,,stockpx,520,2012-01-31 00:00:00,,,,29.54,,,HVStrategy,520,734533.0,SimpleMovingAverage,520,26.7046,SimpleMovingAverage,520,26.008699999999997,RSI,520,69.71225867791165,KST_Crossup,520,1.0,KST_Crossdown,520,0.0,CrossUp,520,0.0,CrossDown,520,0.0,Broker,520,100005.56,100029.34,BuySell,520,,,BuySell,520,,,DataTrades,520,,
521,10dORHV,521,2012-02-01 00:00:00,,,,24.23,,,stockpx,521,2012-02-01 00:00:00,,,,30.0,,,HVStrategy,521,734534.0,SimpleMovingAverage,521,26.7948,SimpleMovingAverage,521,26.029899999999998,RSI,521,73.20410196293827,KST_Crossup,521,1.0,KST_Crossdown,521,0.0,CrossUp,521,0.0,CrossDown,521,0.0,Broker,521,100005.56,100029.79,BuySell,521,,,BuySell,521,,,DataTrades,521,,
522,10dORHV,522,2012-02-02 00:00:00,,,,24.13,,,stockpx,522,2012-02-02 00:00:00,,,,30.0,,,HVStrategy,522,734535.0,SimpleMovingAverage,522,26.8888,SimpleMovingAverage,522,26.053,RSI,522,73.20410196293827,KST_Crossup,522,1.0,KST_Crossdown,522,0.0,CrossUp,522,0.0,CrossDown,522,0.0,Broker,522,100005.56,100029.69,BuySell,522,,,BuySell,522,,,DataTrades,522,,
523,10dORHV,523,2012-02-03 00:00:00,,,,20.34,,,stockpx,523,2012-02-03 00:00:00,,,,30.25,,,HVStrategy,523,734536.0,SimpleMovingAverage,523,26.9928,SimpleMovingAverage,523,26.077599999999997,RSI,523,75.01937789705244,KST_Crossup,523,1.0,KST_Crossdown,523,0.0,CrossUp,523,0.0,CrossDown,523,0.0,Broker,523,100025.9,100025.9,BuySell,523,,20.34,BuySell,523,,,DataTrades,523,-0.14000000000000057,
524,10dORHV,524,2012-02-06 00:00:00,,,,20.36,,,stockpx,524,2012-02-06 00:00:00,,,,30.15,,,HVStrategy,524,734539.0,SimpleMovingAverage,524,27.101,SimpleMovingAverage,524,26.1027,RSI,524,72.89221782471861,KST_Crossup,524,1.0,KST_Crossdown,524,0.0,CrossUp,524,0.0,CrossDown,524,0.0,Broker,524,100005.54,100025.9,BuySell,524,20.36,,BuySell,524,,,DataTrades,524,,
525,10dORHV,525,2012-02-07 00:00:00,,,,19.82,,,stockpx,525,2012-02-07 00:00:00,,,,30.36,,,HVStrategy,525,734540.0,SimpleMovingAverage,525,27.2156,SimpleMovingAverage,525,26.12875,RSI,525,74.52576557285366,KST_Crossup,525,1.0,KST_Crossdown,525,0.0,CrossUp,525,0.0,CrossDown,525,0.0,Broker,525,100005.54,100025.36,BuySell,525,,,BuySell,525,,,DataTrades,525,,
526,10dORHV,526,2012-02-08 00:00:00,,,,17.72,,,stockpx,526,2012-02-08 00:00:00,,,,30.62,,,HVStrategy,526,734541.0,SimpleMovingAverage,526,27.3418,SimpleMovingAverage,526,26.153049999999997,RSI,526,76.42034989466994,KST_Crossup,526,1.0,KST_Crossdown,526,0.0,CrossUp,526,0.0,CrossDown,526,0.0,Broker,526,100005.54,100023.26,BuySell,526,,,BuySell,526,,,DataTrades,526,,
527,10dORHV,527,2012-02-09 00:00:00,,,,17.79,,,stockpx,527,2012-02-09 00:00:00,,,,30.73,,,HVStrategy,527,734542.0,SimpleMovingAverage,527,27.461599999999997,SimpleMovingAverage,527,26.1791,RSI,527,77.19317573487939,KST_Crossup,527,1.0,KST_Crossdown,527,0.0,CrossUp,527,0.0,CrossDown,527,0.0,Broker,527,100005.54,100023.32999999999,BuySell,527,,,BuySell,527,,,DataTrades,527,,
528,10dORHV,528,2012-02-10 00:00:00,,,,17.78,,,stockpx,528,2012-02-10 00:00:00,,,,30.44,,,HVStrategy,528,734543.0,SimpleMovingAverage,528,27.5732,SimpleMovingAverage,528,26.20355,RSI,528,70.62156802420257,KST_Crossup,528,1.0,KST_Crossdown,528,0.0,CrossUp,528,0.0,CrossDown,528,0.0,Broker,528,100005.54,100023.31999999999,BuySell,528,,,BuySell,528,,,DataTrades,528,,
529,10dORHV,529,2012-02-13 00:00:00,,,,11.64,,,stockpx,529,2012-02-13 00:00:00,,,,30.58,,,HVStrategy,529,734546.0,SimpleMovingAverage,529,27.674,SimpleMovingAverage,529,26.225450000000002,RSI,529,71.86673496333272,KST_Crossup,529,1.0,KST_Crossdown,529,0.0,CrossUp,529,0.0,CrossDown,529,0.0,Broker,529,100005.54,100017.18,BuySell,529,,,BuySell,529,,,DataTrades,529,,
530,10dORHV,530,2012-02-14 00:00:00,,,,11.8,,,stockpx,530,2012-02-14 00:00:00,,,,30.16,,,HVStrategy,530,734547.0,SimpleMovingAverage,530,27.7716,SimpleMovingAverage,530,26.2445,RSI,530,63.211111880371206,KST_Crossup,530,1.0,KST_Crossdown,530,0.0,CrossUp,530,0.0,CrossDown,530,0.0,Broker,530,100017.34,100017.34,BuySell,530,,11.8,BuySell,530,,,DataTrades,530,-8.559999999999999,
531,10dORHV,531,2012-02-15 00:00:00,,,,11.33,,,stockpx,531,2012-02-15 00:00:00,,,,30.16,,,HVStrategy,531,734548.0,SimpleMovingAverage,531,27.8702,SimpleMovingAverage,531,26.261599999999998,RSI,531,63.211111880371206,KST_Crossup,531,1.0,KST_Crossdown,531,0.0,CrossUp,531,0.0,CrossDown,531,0.0,Broker,531,100006.01,100017.34,BuySell,531,11.33,,BuySell,531,,,DataTrades,531,,
532,10dORHV,532,2012-02-16 00:00:00,,,,18.74,,,stockpx,532,2012-02-16 00:00:00,,,,31.34,,,HVStrategy,532,734549.0,SimpleMovingAverage,532,27.9832,SimpleMovingAverage,532,26.289050000000003,RSI,532,73.57953929833891,KST_Crossup,532,1.0,KST_Crossdown,532,0.0,CrossUp,532,0.0,CrossDown,532,0.0,Broker,532,100006.01,100024.75,BuySell,532,,,BuySell,532,,,DataTrades,532,,
533,10dORHV,533,2012-02-17 00:00:00,,,,18.27,,,stockpx,533,2012-02-17 00:00:00,,,,31.23,,,HVStrategy,533,734550.0,SimpleMovingAverage,533,28.094,SimpleMovingAverage,533,26.3175,RSI,533,71.55497567540887,KST_Crossup,533,1.0,KST_Crossdown,533,0.0,CrossUp,533,0.0,CrossDown,533,0.0,Broker,533,100006.01,100024.28,BuySell,533,,,BuySell,533,,,DataTrades,533,,
534,10dORHV,534,2012-02-21 00:00:00,,,,18.13,,,stockpx,534,2012-02-21 00:00:00,,,,31.34,,,HVStrategy,534,734554.0,SimpleMovingAverage,534,28.206799999999998,SimpleMovingAverage,534,26.3452,RSI,534,72.37359761799044,KST_Crossup,534,1.0,KST_Crossdown,534,0.0,CrossUp,534,0.0,CrossDown,534,0.0,Broker,534,100006.01,100024.14,BuySell,534,,,BuySell,534,,,DataTrades,534,,
535,10dORHV,535,2012-02-22 00:00:00,,,,18.21,,,stockpx,535,2012-02-22 00:00:00,,,,31.26,,,HVStrategy,535,734555.0,SimpleMovingAverage,535,28.320999999999998,SimpleMovingAverage,535,26.370749999999997,RSI,535,70.77823724902105,KST_Crossup,535,1.0,KST_Crossdown,535,0.0,CrossUp,535,0.0,CrossDown,535,0.0,Broker,535,100006.01,100024.22,BuySell,535,,,BuySell,535,,,DataTrades,535,,
536,10dORHV,536,2012-02-23 00:00:00,,,,17.93,,,stockpx,536,2012-02-23 00:00:00,,,,31.4,,,HVStrategy,536,734556.0,SimpleMovingAverage,536,28.4342,SimpleMovingAverage,536,26.39895,RSI,536,71.9437859796071,KST_Crossup,536,1.0,KST_Crossdown,536,0.0,CrossUp,536,0.0,CrossDown,536,0.0,Broker,536,100006.01,100023.93999999999,BuySell,536,,,BuySell,536,,,DataTrades,536,,
537,10dORHV,537,2012-02-24 00:00:00,,,,17.93,,,stockpx,537,2012-02-24 00:00:00,,,,31.43,,,HVStrategy,537,734557.0,SimpleMovingAverage,537,28.5524,SimpleMovingAverage,537,26.4267,RSI,537,72.19967508702177,KST_Crossup,537,1.0,KST_Crossdown,537,0.0,CrossUp,537,0.0,CrossDown,537,0.0,Broker,537,100023.93999999999,100023.93999999999,BuySell,537,,17.93,BuySell,537,,,DataTrades,537,6.6,
538,10dORHV,538,2012-02-27 00:00:00,,,,18.02,,,stockpx,538,2012-02-27 00:00:00,,,,31.39,,,HVStrategy,538,734560.0,SimpleMovingAverage,538,28.6658,SimpleMovingAverage,538,26.4544,RSI,538,71.26635481419348,KST_Crossup,538,1.0,KST_Crossdown,538,0.0,CrossUp,538,0.0,CrossDown,538,0.0,Broker,538,100005.91999999998,100023.93999999999,BuySell,538,18.02,,BuySell,538,,,DataTrades,538,,
539,10dORHV,539,2012-02-28 00:00:00,,,,19.19,,,stockpx,539,2012-02-28 00:00:00,,,,31.83,,,HVStrategy,539,734561.0,SimpleMovingAverage,539,28.79,SimpleMovingAverage,539,26.48615,RSI,539,75.08213732204463,KST_Crossup,539,1.0,KST_Crossdown,539,0.0,CrossUp,539,0.0,CrossDown,539,0.0,Broker,539,100005.91999999998,100025.10999999999,BuySell,539,,,BuySell,539,,,DataTrades,539,,
540,10dORHV,540,2012-02-29 00:00:00,,,,19.13,,,stockpx,540,2012-02-29 00:00:00,,,,31.74,,,HVStrategy,540,734562.0,SimpleMovingAverage,540,28.9122,SimpleMovingAverage,540,26.518449999999998,RSI,540,72.94819844637436,KST_Crossup,540,1.0,KST_Crossdown,540,0.0,CrossUp,540,0.0,CrossDown,540,0.0,Broker,540,100005.91999999998,100025.04999999999,BuySell,540,,,BuySell,540,,,DataTrades,540,,
541,10dORHV,541,2012-03-01 00:00:00,,,,19.49,,,stockpx,541,2012-03-01 00:00:00,,,,32.28,,,HVStrategy,541,734563.0,SimpleMovingAverage,541,29.037399999999998,SimpleMovingAverage,541,26.5533,RSI,541,77.14535984442395,KST_Crossup,541,1.0,KST_Crossdown,541,0.0,CrossUp,541,0.0,CrossDown,541,0.0,Broker,541,100005.91999999998,100025.40999999999,BuySell,541,,,BuySell,541,,,DataTrades,541,,
542,10dORHV,542,2012-03-02 00:00:00,,,,13.1,,,stockpx,542,2012-03-02 00:00:00,,,,32.05,,,HVStrategy,542,734564.0,SimpleMovingAverage,542,29.1686,SimpleMovingAverage,542,26.58825,RSI,542,72.01992296888749,KST_Crossup,542,1.0,KST_Crossdown,542,0.0,CrossUp,542,0.0,CrossDown,542,0.0,Broker,542,100005.91999999998,100019.01999999999,BuySell,542,,,BuySell,542,,,DataTrades,542,,
543,10dORHV,543,2012-03-05 00:00:00,,,,13.79,,,stockpx,543,2012-03-05 00:00:00,,,,31.83,,,HVStrategy,543,734567.0,SimpleMovingAverage,543,29.2844,SimpleMovingAverage,543,26.624000000000002,RSI,543,67.40670766923608,KST_Crossup,543,1.0,KST_Crossdown,543,0.0,CrossUp,543,0.0,CrossDown,543,0.0,Broker,543,100005.91999999998,100019.70999999998,BuySell,543,,,BuySell,543,,,DataTrades,543,,
544,10dORHV,544,2012-03-06 00:00:00,,,,14.45,,,stockpx,544,2012-03-06 00:00:00,,,,31.58,,,HVStrategy,544,734568.0,SimpleMovingAverage,544,29.401999999999997,SimpleMovingAverage,544,26.659299999999998,RSI,544,62.506878970357874,KST_Crossup,544,1.0,KST_Crossdown,544,0.0,CrossUp,544,0.0,CrossDown,544,0.0,Broker,544,100020.36999999998,100020.36999999998,BuySell,544,,14.45,BuySell,544,,,DataTrades,544,-3.5700000000000003,
545,10dORHV,545,2012-03-07 00:00:00,,,,14.33,,,stockpx,545,2012-03-07 00:00:00,,,,31.89,,,HVStrategy,545,734569.0,SimpleMovingAverage,545,29.524,SimpleMovingAverage,545,26.6954,RSI,545,65.82430679175354,KST_Crossup,545,1.0,KST_Crossdown,545,0.0,CrossUp,545,0.0,CrossDown,545,0.0,Broker,545,100006.03999999998,100020.36999999998,BuySell,545,14.33,,BuySell,545,,,DataTrades,545,,
