Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,RegimeSwitchingStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2005-01-18 23:59:59.999989,1184.52,1195.98,1180.1,1195.98,1596800000.0,0.0,RegimeSwitchingStrategy,11,731964.9999999999,MACD,11,,,CrossOver,11,,CrossDown,11,,ATR,11,,SMA,11,,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2005-01-19 23:59:59.999989,1195.98,1195.98,1184.41,1184.63,1498700000.0,0.0,RegimeSwitchingStrategy,12,731965.9999999999,MACD,12,,,CrossOver,12,,CrossDown,12,,ATR,12,,SMA,12,,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2005-01-20 23:59:59.999989,1184.63,1184.63,1173.42,1175.41,1692000000.0,0.0,RegimeSwitchingStrategy,13,731966.9999999999,MACD,13,,,CrossOver,13,,CrossDown,13,,ATR,13,,SMA,13,,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2005-01-21 23:59:59.999989,1175.41,1179.45,1167.82,1167.87,1643500000.0,0.0,RegimeSwitchingStrategy,14,731967.9999999999,MACD,14,,,CrossOver,14,,CrossDown,14,,ATR,14,,SMA,14,,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2005-01-24 23:59:59.999989,1167.87,1173.03,1163.75,1163.75,1494600000.0,0.0,RegimeSwitchingStrategy,15,731970.9999999999,MACD,15,,,CrossOver,15,,CrossDown,15,,ATR,15,11.368571428571434,SMA,15,,SimpleMovingAverage,15,1183.9,StdDev,15,9.479890997958357,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2005-01-25 23:59:59.999989,1163.75,1174.3,1163.75,1168.41,1610400000.0,0.0,RegimeSwitchingStrategy,16,731971.9999999999,MACD,16,,,CrossOver,16,,CrossDown,16,,ATR,16,11.310102040816327,SMA,16,,SimpleMovingAverage,16,1181.6553333333334,StdDev,16,8.87646616371458,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2005-01-26 23:59:59.999989,1168.41,1175.96,1168.41,1174.07,1635900000.0,0.0,RegimeSwitchingStrategy,17,731972.9999999999,MACD,17,,,CrossOver,17,,CrossDown,17,,ATR,17,11.041523323615158,SMA,17,,SimpleMovingAverage,17,1180.7233333333331,StdDev,17,8.890035370529105,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2005-01-27 23:59:59.999989,1174.07,1177.5,1170.15,1174.55,1600600000.0,0.0,RegimeSwitchingStrategy,18,731973.9999999999,MACD,18,,,CrossOver,18,,CrossDown,18,,ATR,18,10.777843086214068,SMA,18,,SimpleMovingAverage,18,1180.1106666666667,StdDev,18,8.977268676432082,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2005-01-28 23:59:59.999989,1174.55,1175.61,1166.25,1171.36,1641800000.0,0.0,RegimeSwitchingStrategy,19,731974.9999999999,MACD,19,,,CrossOver,19,,CrossDown,19,,ATR,19,10.676568580055914,SMA,19,,SimpleMovingAverage,19,1179.0086666666668,StdDev,19,8.969245131099216,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2005-01-31 23:59:59.999989,1171.36,1182.07,1171.36,1181.27,1679800000.0,0.0,RegimeSwitchingStrategy,20,731977.9999999999,MACD,20,,,CrossOver,20,,CrossDown,20,,ATR,20,10.678956538623352,SMA,20,,SimpleMovingAverage,20,1178.6806666666666,StdDev,20,8.78877577115292,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2005-02-01 23:59:59.999989,1181.27,1190.39,1180.95,1189.41,1681980000.0,0.0,RegimeSwitchingStrategy,21,731978.9999999999,MACD,21,,,CrossOver,21,,CrossDown,21,,ATR,21,10.590459643007401,SMA,21,,SimpleMovingAverage,21,1178.6246666666666,StdDev,21,8.717265524361594,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2005-02-02 23:59:59.999989,1189.41,1195.25,1188.92,1193.19,1561740000.0,0.0,RegimeSwitchingStrategy,22,731979.9999999999,MACD,22,,,CrossOver,22,,CrossDown,22,,ATR,22,10.286141097078296,SMA,22,,SimpleMovingAverage,22,1179.3046666666667,StdDev,22,9.402189721322507,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2005-02-03 23:59:59.999989,1193.19,1193.19,1185.64,1189.89,1554460000.0,0.0,RegimeSwitchingStrategy,23,731980.9999999999,MACD,23,,,CrossOver,23,,CrossDown,23,,ATR,23,10.090702447286986,SMA,23,,SimpleMovingAverage,23,1179.4506666666668,StdDev,23,9.547305006574543,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2005-02-04 23:59:59.999989,1189.89,1203.47,1189.67,1203.03,1648160000.0,0.0,RegimeSwitchingStrategy,24,731981.9999999999,MACD,24,,,CrossOver,24,,CrossDown,24,,ATR,24,10.35565227248077,SMA,24,,SimpleMovingAverage,24,1181.156,StdDev,24,11.182204195368953,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2005-02-07 23:59:59.999989,1203.03,1204.15,1199.27,1201.72,1347270000.0,0.0,RegimeSwitchingStrategy,25,731984.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,9.964534253017865,SMA,25,,SimpleMovingAverage,25,1182.3026666666667,StdDev,25,12.294888621784096,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2005-02-08 23:59:59.999989,1201.72,1205.11,1200.16,1202.3,1416170000.0,0.0,RegimeSwitchingStrategy,26,731985.9999999999,MACD,26,5.378945843584006,,CrossOver,26,,CrossDown,26,,ATR,26,9.606353234945148,SMA,26,,SimpleMovingAverage,26,1182.724,StdDev,26,12.852043572919808,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2005-02-09 23:59:59.999989,1202.3,1203.83,1191.54,1191.99,1511040000.0,0.0,RegimeSwitchingStrategy,27,731986.9999999999,MACD,27,5.116079312311285,,CrossOver,27,,CrossDown,27,,ATR,27,9.79804228959192,SMA,27,,SimpleMovingAverage,27,1183.2146666666667,StdDev,27,13.054347866595004,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2005-02-10 23:59:59.999989,1191.99,1198.75,1191.54,1197.01,1491670000.0,0.0,RegimeSwitchingStrategy,28,731987.9999999999,MACD,28,5.252282693082861,,CrossOver,28,,CrossDown,28,,ATR,28,9.613182126049644,SMA,28,,SimpleMovingAverage,28,1184.6546666666666,StdDev,28,13.30296802305937,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2005-02-11 23:59:59.999989,1197.01,1208.38,1193.28,1205.3,1562300000.0,0.0,RegimeSwitchingStrategy,29,731988.9999999999,MACD,29,5.960450211430043,,CrossOver,29,,CrossDown,29,,ATR,29,10.00509768847468,SMA,29,,SimpleMovingAverage,29,1187.15,StdDev,29,13.4304102692281,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2005-02-14 23:59:59.999989,1205.3,1206.93,1203.59,1206.14,1290180000.0,0.0,RegimeSwitchingStrategy,30,731991.9999999999,MACD,30,6.514365501172961,,CrossOver,30,,CrossDown,30,,ATR,30,9.529019282155069,SMA,30,1186.9379999999999,SimpleMovingAverage,30,1189.9759999999999,StdDev,30,12.646224100516541,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2005-02-15 23:59:59.999989,1206.14,1212.44,1205.52,1210.12,1527080000.0,0.0,RegimeSwitchingStrategy,31,731992.9999999999,MACD,31,7.191599810787238,,CrossOver,31,,CrossDown,31,,ATR,31,9.342660762001142,SMA,31,1187.206,SimpleMovingAverage,31,1192.7566666666667,StdDev,31,12.175416579688978,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2005-02-16 23:59:59.999989,1210.12,1212.44,1205.06,1210.34,1490100000.0,0.0,RegimeSwitchingStrategy,32,731993.9999999999,MACD,32,7.65779079625986,,CrossOver,32,,CrossDown,32,,ATR,32,9.202470707572497,SMA,32,1187.949,SimpleMovingAverage,32,1195.1746666666666,StdDev,32,11.820583102748175,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2005-02-17 23:59:59.999989,1210.34,1211.33,1200.74,1200.75,1580120000.0,0.0,RegimeSwitchingStrategy,33,731994.9999999999,MACD,33,7.170757627655576,,CrossOver,33,,CrossDown,33,,ATR,33,9.301579942745885,SMA,33,1188.516,SimpleMovingAverage,33,1196.9213333333332,StdDev,33,10.506625126836454,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2005-02-18 23:59:59.999989,1200.75,1202.92,1197.35,1201.59,1551200000.0,0.0,RegimeSwitchingStrategy,34,731995.9999999999,MACD,34,6.77446944567032,6.335193471328239,CrossOver,34,,CrossDown,34,,ATR,34,9.035038518264047,SMA,34,1188.9726666666668,SimpleMovingAverage,34,1198.9366666666667,StdDev,34,8.013857719938594,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2005-02-22 23:59:59.999989,1201.59,1202.48,1184.16,1184.16,1744940000.0,0.0,RegimeSwitchingStrategy,35,731999.9999999999,MACD,35,4.996357970375129,6.067426371137618,CrossOver,35,-1.0,CrossDown,35,1.0,ATR,35,9.698250052673753,SMA,35,1188.905,SimpleMovingAverage,35,1199.1293333333333,StdDev,35,7.6114417965562,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2005-02-23 23:59:59.999989,1184.16,1193.52,1184.16,1190.8,1501090000.0,0.0,RegimeSwitchingStrategy,36,732000.9999999999,MACD,36,4.07599874647849,5.669140846205793,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,9.674089334625622,SMA,36,1188.9233333333332,SimpleMovingAverage,36,1199.2220000000002,StdDev,36,7.500196619610608,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2005-02-24 23:59:59.999989,1190.8,1200.42,1187.8,1200.2,1518750000.0,0.0,RegimeSwitchingStrategy,37,732001.9999999999,MACD,37,4.0583270041495325,5.3469780777945415,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,9.884511525009515,SMA,37,1189.497,SimpleMovingAverage,37,1199.6893333333333,StdDev,37,7.326161766054806,Broker,37,89943.9264964194,100079.38116470748,BuySell,37,1190.8,,Trades,37,,
38,spx-1950-2018,38,2005-02-25 23:59:59.999989,1200.2,1212.15,1199.61,1211.37,1523680000.0,0.0,RegimeSwitchingStrategy,38,732002.9999999999,MACD,38,4.889287012248815,5.255439864685396,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,10.074189273223135,SMA,38,1190.286,SimpleMovingAverage,38,1201.1213333333333,StdDev,38,7.369945152808367,Broker,38,100079.38116470748,100079.38116470748,BuySell,38,,1200.2,Trades,38,79.38116470747273,
39,spx-1950-2018,39,2005-02-28 23:59:59.999989,1211.37,1211.37,1198.13,1203.6,1795480000.0,0.0,RegimeSwitchingStrategy,39,732005.9999999999,MACD,39,4.864776625292507,5.177307216806819,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,10.30031861085004,SMA,39,1191.1576666666667,SimpleMovingAverage,39,1201.1593333333333,StdDev,39,7.381149383548517,Broker,39,110079.38116470748,100143.52341686825,BuySell,39,,1211.37,Trades,39,,
40,spx-1950-2018,40,2005-03-01 23:59:59.999989,1203.6,1212.25,1203.6,1210.41,1708060000.0,0.0,RegimeSwitchingStrategy,40,732006.9999999999,MACD,40,5.333382144055577,5.208522202256571,CrossOver,40,1.0,CrossDown,40,0.0,ATR,40,10.182438710075044,SMA,40,1192.0206666666668,SimpleMovingAverage,40,1201.7386666666666,StdDev,40,7.734970688728854,Broker,40,110079.38116470748,100087.30607617136,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2005-03-02 23:59:59.999989,1210.41,1215.79,1204.22,1210.08,1568540000.0,0.0,RegimeSwitchingStrategy,41,732007.9999999999,MACD,41,5.6134191499918416,5.289501591803625,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,10.281550230783964,SMA,41,1192.4906666666668,SimpleMovingAverage,41,1202.2573333333335,StdDev,41,8.01113430723328,Broker,41,110079.38116470748,100090.03026448707,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2005-03-03 23:59:59.999989,1210.08,1215.72,1204.45,1210.47,1616240000.0,0.0,RegimeSwitchingStrategy,42,732008.9999999999,MACD,42,5.799961885127232,5.391593650468347,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,10.352153785727964,SMA,42,1193.3519999999999,SimpleMovingAverage,42,1203.4893333333334,StdDev,42,7.7542955550658235,Broker,42,110079.38116470748,100086.81076920487,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2005-03-04 23:59:59.999989,1210.47,1224.76,1210.47,1222.12,1636820000.0,0.0,RegimeSwitchingStrategy,43,732009.9999999999,MACD,43,6.809361898294355,5.675147300033549,CrossOver,43,0.0,CrossDown,43,0.0,ATR,43,10.63342851531882,SMA,43,1194.9089999999999,SimpleMovingAverage,43,1205.1633333333334,StdDev,43,8.812953849611407,Broker,43,110079.38116470748,99990.63866654424,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2005-03-07 23:59:59.999989,1222.12,1229.11,1222.12,1225.31,1488830000.0,0.0,RegimeSwitchingStrategy,44,732012.9999999999,MACD,44,7.777075733131596,6.095532986653159,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,10.373183621367478,SMA,44,1196.8236666666667,SimpleMovingAverage,44,1206.4973333333332,StdDev,44,10.146258730302296,Broker,44,110079.38116470748,99964.30484615905,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2005-03-08 23:59:59.999989,1225.31,1225.69,1218.57,1219.43,1523090000.0,0.0,RegimeSwitchingStrategy,45,732013.9999999999,MACD,45,7.97756861531866,6.471940112386259,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,10.140813362698381,SMA,45,1198.6796666666667,SimpleMovingAverage,45,1207.3833333333334,StdDev,45,10.644403015444837,Broker,45,110079.38116470748,100012.84492887532,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2005-03-09 23:59:59.999989,1219.43,1219.43,1206.66,1207.01,1704970000.0,0.0,RegimeSwitchingStrategy,46,732014.9999999999,MACD,46,7.052968239649545,6.588145737838917,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,10.328612408219923,SMA,46,1199.9663333333333,SimpleMovingAverage,46,1207.176,StdDev,46,10.619337581344912,Broker,46,110079.38116470748,100115.37347093926,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2005-03-10 23:59:59.999989,1207.01,1211.23,1201.41,1209.25,1604020000.0,0.0,RegimeSwitchingStrategy,47,732015.9999999999,MACD,47,6.4268799881751875,6.555892587906172,CrossOver,47,-1.0,CrossDown,47,1.0,ATR,47,10.292282950489925,SMA,47,1201.139,SimpleMovingAverage,47,1207.1033333333332,StdDev,47,10.60115192903041,Broker,47,100115.37347093926,100115.37347093926,BuySell,47,1207.01,,Trades,47,35.99230623178632,
48,spx-1950-2018,48,2005-03-11 23:59:59.999989,1209.25,1213.04,1198.15,1200.08,1449820000.0,0.0,RegimeSwitchingStrategy,48,732016.9999999999,MACD,48,5.131604235730265,6.271034917470991,CrossOver,48,0.0,CrossDown,48,0.0,ATR,48,10.620691311169209,SMA,48,1201.99,SimpleMovingAverage,48,1207.0586666666668,StdDev,48,10.629201203380388,Broker,48,90115.37347093926,100039.5413435876,BuySell,48,1209.25,,Trades,48,,
49,spx-1950-2018,49,2005-03-14 23:59:59.999989,1200.08,1206.83,1199.51,1206.83,1437430000.0,0.0,RegimeSwitchingStrategy,49,732019.9999999999,MACD,49,4.5967687688776095,5.936181687752315,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,10.38492764608569,SMA,49,1203.1723333333332,SimpleMovingAverage,49,1207.408,StdDev,49,10.529369211881574,Broker,49,90115.37347093926,100095.36106655638,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2005-03-15 23:59:59.999989,1206.83,1210.54,1197.75,1197.75,1513530000.0,0.0,RegimeSwitchingStrategy,50,732020.9999999999,MACD,50,3.4010228188490146,5.4291499139716555,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,10.556718528508139,SMA,50,1203.7216666666668,SimpleMovingAverage,50,1208.3139999999999,StdDev,50,8.957340230236351,Broker,50,90115.37347093926,100020.27320217763,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2005-03-16 23:59:59.999989,1197.75,1197.75,1185.61,1188.07,1653190000.0,0.0,RegimeSwitchingStrategy,51,732021.9999999999,MACD,51,1.653232996816996,4.673966530540724,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,10.669810062186137,SMA,51,1203.677,SimpleMovingAverage,51,1208.132,StdDev,51,9.331279440665284,Broker,51,90115.37347093926,99940.2235846461,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2005-03-17 23:59:59.999989,1188.07,1193.28,1186.34,1190.21,1581930000.0,0.0,RegimeSwitchingStrategy,52,732022.9999999999,MACD,52,0.43575398528969345,3.8263240214905183,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,10.403395057744273,SMA,52,1203.5776666666668,SimpleMovingAverage,52,1207.466,StdDev,52,10.190583104028402,Broker,52,80115.37347093926,99975.93291090072,BuySell,52,1188.07,,Trades,52,,
53,spx-1950-2018,53,2005-03-18 23:59:59.999989,1190.21,1191.98,1182.78,1189.65,2344370000.0,0.0,RegimeSwitchingStrategy,53,732023.9999999999,MACD,53,-0.5677495591864954,2.947509305355116,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,10.3174382679054,SMA,53,1203.5696666666665,SimpleMovingAverage,53,1206.018,StdDev,53,11.04064563329597,Broker,53,80115.37347093926,99966.58841431074,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2005-03-21 23:59:59.999989,1189.65,1189.65,1178.82,1183.78,1819440000.0,0.0,RegimeSwitchingStrategy,54,732026.9999999999,MACD,54,-1.8157623127312945,1.9948549817378338,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,10.354049820197883,SMA,54,1202.9279999999999,SimpleMovingAverage,54,1204.6966666666667,StdDev,54,12.358346527298432,Broker,54,80115.37347093926,99868.63806612631,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2005-03-22 23:59:59.999989,1183.78,1189.59,1171.63,1171.71,2114470000.0,0.0,RegimeSwitchingStrategy,55,732027.9999999999,MACD,55,-3.7357066374431724,0.8487426579016326,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,10.89733197589802,SMA,55,1201.9276666666667,SimpleMovingAverage,55,1202.1166666666666,StdDev,55,14.711815961639834,Broker,55,80115.37347093926,99667.2307914098,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2005-03-23 23:59:59.999989,1171.71,1176.26,1168.7,1172.53,2246870000.0,0.0,RegimeSwitchingStrategy,56,732028.9999999999,MACD,56,-5.131951260651249,-0.34739612580894375,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,10.658951120476729,SMA,56,1200.9353333333333,SimpleMovingAverage,56,1199.6133333333335,StdDev,56,16.25734486998922,Broker,56,80115.37347093926,99680.91380427373,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2005-03-24 23:59:59.999989,1172.53,1180.11,1171.42,1171.42,1721720000.0,0.0,RegimeSwitchingStrategy,57,732029.9999999999,MACD,57,-6.2559383442396665,-1.5291045694950882,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,10.518311754728378,SMA,57,1200.2496666666666,SimpleMovingAverage,57,1197.01,StdDev,57,17.39704112773094,Broker,57,80115.37347093926,99662.39167710427,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2005-03-28 23:59:59.999989,1171.42,1179.91,1171.42,1174.28,1746220000.0,0.0,RegimeSwitchingStrategy,58,732033.9999999999,MACD,58,-6.8371141123591315,-2.5907064780678972,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,10.37343234367635,SMA,58,1199.492,SimpleMovingAverage,58,1193.8206666666667,StdDev,58,16.878820443247022,Broker,58,80115.37347093926,99710.11535611746,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2005-03-29 23:59:59.999989,1174.28,1179.39,1163.69,1165.36,2223250000.0,0.0,RegimeSwitchingStrategy,59,732034.9999999999,MACD,59,-7.926102373850199,-3.6577856572243577,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,10.753901461985187,SMA,59,1198.1606666666667,SimpleMovingAverage,59,1189.824,StdDev,59,16.025500429005074,Broker,59,80115.37347093926,99561.27087471967,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2005-03-30 23:59:59.999989,1165.36,1181.54,1165.36,1181.41,2097110000.0,0.0,RegimeSwitchingStrategy,60,732035.9999999999,MACD,60,-7.408630471897823,-4.407954620159051,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,11.14147992898625,SMA,60,1197.3363333333332,SimpleMovingAverage,60,1187.2893333333334,StdDev,60,14.024174588491547,Broker,60,80115.37347093926,99829.09082162938,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2005-03-31 23:59:59.999989,1181.41,1184.53,1179.49,1180.59,2214230000.0,0.0,RegimeSwitchingStrategy,61,732036.9999999999,MACD,61,-6.984188036215301,-4.923201303370301,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,10.705659934058659,SMA,61,1196.3519999999999,SimpleMovingAverage,61,1185.5279999999998,StdDev,61,13.062934943341116,Broker,61,80115.37347093926,99815.40780876545,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2005-04-01 23:59:59.999989,1180.59,1189.8,1169.91,1172.92,2168690000.0,0.0,RegimeSwitchingStrategy,62,732037.9999999999,MACD,62,-7.183907631777856,-5.375342569051813,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,11.361684224483032,SMA,62,1195.1046666666666,SimpleMovingAverage,62,1183.106,StdDev,62,11.741212770980969,Broker,62,80115.37347093926,99687.42157868462,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2005-04-04 23:59:59.999989,1172.79,1178.61,1167.72,1176.12,2079770000.0,0.0,RegimeSwitchingStrategy,63,732040.9999999999,MACD,63,-7.003244549876399,-5.70092296521673,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,11.327992494162805,SMA,63,1194.2836666666667,SimpleMovingAverage,63,1181.5086666666668,StdDev,63,10.92476261626876,Broker,63,80115.37347093926,99740.81870205601,BuySell,63,,,Trades,63,,
