Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MomentumStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2005-01-18 23:59:59.999989,1184.52,1195.98,1180.1,1195.98,1596800000.0,0.0,MomentumStrategy,11,731964.9999999999,MACD,11,,,CrossOver,11,,CrossDown,11,,ATR,11,,SMA,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2005-01-19 23:59:59.999989,1195.98,1195.98,1184.41,1184.63,1498700000.0,0.0,MomentumStrategy,12,731965.9999999999,MACD,12,,,CrossOver,12,,CrossDown,12,,ATR,12,,SMA,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2005-01-20 23:59:59.999989,1184.63,1184.63,1173.42,1175.41,1692000000.0,0.0,MomentumStrategy,13,731966.9999999999,MACD,13,,,CrossOver,13,,CrossDown,13,,ATR,13,,SMA,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2005-01-21 23:59:59.999989,1175.41,1179.45,1167.82,1167.87,1643500000.0,0.0,MomentumStrategy,14,731967.9999999999,MACD,14,,,CrossOver,14,,CrossDown,14,,ATR,14,,SMA,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2005-01-24 23:59:59.999989,1167.87,1173.03,1163.75,1163.75,1494600000.0,0.0,MomentumStrategy,15,731970.9999999999,MACD,15,,,CrossOver,15,,CrossDown,15,,ATR,15,11.368571428571434,SMA,15,,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2005-01-25 23:59:59.999989,1163.75,1174.3,1163.75,1168.41,1610400000.0,0.0,MomentumStrategy,16,731971.9999999999,MACD,16,,,CrossOver,16,,CrossDown,16,,ATR,16,11.310102040816327,SMA,16,,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2005-01-26 23:59:59.999989,1168.41,1175.96,1168.41,1174.07,1635900000.0,0.0,MomentumStrategy,17,731972.9999999999,MACD,17,,,CrossOver,17,,CrossDown,17,,ATR,17,11.041523323615158,SMA,17,,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2005-01-27 23:59:59.999989,1174.07,1177.5,1170.15,1174.55,1600600000.0,0.0,MomentumStrategy,18,731973.9999999999,MACD,18,,,CrossOver,18,,CrossDown,18,,ATR,18,10.777843086214068,SMA,18,,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2005-01-28 23:59:59.999989,1174.55,1175.61,1166.25,1171.36,1641800000.0,0.0,MomentumStrategy,19,731974.9999999999,MACD,19,,,CrossOver,19,,CrossDown,19,,ATR,19,10.676568580055914,SMA,19,,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2005-01-31 23:59:59.999989,1171.36,1182.07,1171.36,1181.27,1679800000.0,0.0,MomentumStrategy,20,731977.9999999999,MACD,20,,,CrossOver,20,,CrossDown,20,,ATR,20,10.678956538623352,SMA,20,,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2005-02-01 23:59:59.999989,1181.27,1190.39,1180.95,1189.41,1681980000.0,0.0,MomentumStrategy,21,731978.9999999999,MACD,21,,,CrossOver,21,,CrossDown,21,,ATR,21,10.590459643007401,SMA,21,,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2005-02-02 23:59:59.999989,1189.41,1195.25,1188.92,1193.19,1561740000.0,0.0,MomentumStrategy,22,731979.9999999999,MACD,22,,,CrossOver,22,,CrossDown,22,,ATR,22,10.286141097078296,SMA,22,,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2005-02-03 23:59:59.999989,1193.19,1193.19,1185.64,1189.89,1554460000.0,0.0,MomentumStrategy,23,731980.9999999999,MACD,23,,,CrossOver,23,,CrossDown,23,,ATR,23,10.090702447286986,SMA,23,,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2005-02-04 23:59:59.999989,1189.89,1203.47,1189.67,1203.03,1648160000.0,0.0,MomentumStrategy,24,731981.9999999999,MACD,24,,,CrossOver,24,,CrossDown,24,,ATR,24,10.35565227248077,SMA,24,,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2005-02-07 23:59:59.999989,1203.03,1204.15,1199.27,1201.72,1347270000.0,0.0,MomentumStrategy,25,731984.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,9.964534253017865,SMA,25,,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2005-02-08 23:59:59.999989,1201.72,1205.11,1200.16,1202.3,1416170000.0,0.0,MomentumStrategy,26,731985.9999999999,MACD,26,5.378945843584006,,CrossOver,26,,CrossDown,26,,ATR,26,9.606353234945148,SMA,26,,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2005-02-09 23:59:59.999989,1202.3,1203.83,1191.54,1191.99,1511040000.0,0.0,MomentumStrategy,27,731986.9999999999,MACD,27,5.116079312311285,,CrossOver,27,,CrossDown,27,,ATR,27,9.79804228959192,SMA,27,,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2005-02-10 23:59:59.999989,1191.99,1198.75,1191.54,1197.01,1491670000.0,0.0,MomentumStrategy,28,731987.9999999999,MACD,28,5.252282693082861,,CrossOver,28,,CrossDown,28,,ATR,28,9.613182126049644,SMA,28,,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2005-02-11 23:59:59.999989,1197.01,1208.38,1193.28,1205.3,1562300000.0,0.0,MomentumStrategy,29,731988.9999999999,MACD,29,5.960450211430043,,CrossOver,29,,CrossDown,29,,ATR,29,10.00509768847468,SMA,29,,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2005-02-14 23:59:59.999989,1205.3,1206.93,1203.59,1206.14,1290180000.0,0.0,MomentumStrategy,30,731991.9999999999,MACD,30,6.514365501172961,,CrossOver,30,,CrossDown,30,,ATR,30,9.529019282155069,SMA,30,1186.9379999999999,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2005-02-15 23:59:59.999989,1206.14,1212.44,1205.52,1210.12,1527080000.0,0.0,MomentumStrategy,31,731992.9999999999,MACD,31,7.191599810787238,,CrossOver,31,,CrossDown,31,,ATR,31,9.342660762001142,SMA,31,1187.206,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2005-02-16 23:59:59.999989,1210.12,1212.44,1205.06,1210.34,1490100000.0,0.0,MomentumStrategy,32,731993.9999999999,MACD,32,7.65779079625986,,CrossOver,32,,CrossDown,32,,ATR,32,9.202470707572497,SMA,32,1187.949,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2005-02-17 23:59:59.999989,1210.34,1211.33,1200.74,1200.75,1580120000.0,0.0,MomentumStrategy,33,731994.9999999999,MACD,33,7.170757627655576,,CrossOver,33,,CrossDown,33,,ATR,33,9.301579942745885,SMA,33,1188.516,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2005-02-18 23:59:59.999989,1200.75,1202.92,1197.35,1201.59,1551200000.0,0.0,MomentumStrategy,34,731995.9999999999,MACD,34,6.77446944567032,6.335193471328239,CrossOver,34,,CrossDown,34,,ATR,34,9.035038518264047,SMA,34,1188.9726666666668,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2005-02-22 23:59:59.999989,1201.59,1202.48,1184.16,1184.16,1744940000.0,0.0,MomentumStrategy,35,731999.9999999999,MACD,35,4.996357970375129,6.067426371137618,CrossOver,35,-1.0,CrossDown,35,1.0,ATR,35,9.698250052673753,SMA,35,1188.905,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2005-02-23 23:59:59.999989,1184.16,1193.52,1184.16,1190.8,1501090000.0,0.0,MomentumStrategy,36,732000.9999999999,MACD,36,4.07599874647849,5.669140846205793,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,9.674089334625622,SMA,36,1188.9233333333332,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2005-02-24 23:59:59.999989,1190.8,1200.42,1187.8,1200.2,1518750000.0,0.0,MomentumStrategy,37,732001.9999999999,MACD,37,4.0583270041495325,5.3469780777945415,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,9.884511525009515,SMA,37,1189.497,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2005-02-25 23:59:59.999989,1200.2,1212.15,1199.61,1211.37,1523680000.0,0.0,MomentumStrategy,38,732002.9999999999,MACD,38,4.889287012248815,5.255439864685396,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,10.074189273223135,SMA,38,1190.286,Broker,38,100000.0,100000.0,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2005-02-28 23:59:59.999989,1211.37,1211.37,1198.13,1203.6,1795480000.0,0.0,MomentumStrategy,39,732005.9999999999,MACD,39,4.864776625292507,5.177307216806819,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,10.30031861085004,SMA,39,1191.1576666666667,Broker,39,100000.0,100000.0,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2005-03-01 23:59:59.999989,1203.6,1212.25,1203.6,1210.41,1708060000.0,0.0,MomentumStrategy,40,732006.9999999999,MACD,40,5.333382144055577,5.208522202256571,CrossOver,40,1.0,CrossDown,40,0.0,ATR,40,10.182438710075044,SMA,40,1192.0206666666668,Broker,40,100000.0,100000.0,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2005-03-02 23:59:59.999989,1210.41,1215.79,1204.22,1210.08,1568540000.0,0.0,MomentumStrategy,41,732007.9999999999,MACD,41,5.6134191499918416,5.289501591803625,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,10.281550230783964,SMA,41,1192.4906666666668,Broker,41,100000.0,100000.0,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2005-03-03 23:59:59.999989,1210.08,1215.72,1204.45,1210.47,1616240000.0,0.0,MomentumStrategy,42,732008.9999999999,MACD,42,5.799961885127232,5.391593650468347,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,10.352153785727964,SMA,42,1193.3519999999999,Broker,42,100000.0,100000.0,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2005-03-04 23:59:59.999989,1210.47,1224.76,1210.47,1222.12,1636820000.0,0.0,MomentumStrategy,43,732009.9999999999,MACD,43,6.809361898294355,5.675147300033549,CrossOver,43,0.0,CrossDown,43,0.0,ATR,43,10.63342851531882,SMA,43,1194.9089999999999,Broker,43,100000.0,100000.0,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2005-03-07 23:59:59.999989,1222.12,1229.11,1222.12,1225.31,1488830000.0,0.0,MomentumStrategy,44,732012.9999999999,MACD,44,7.777075733131596,6.095532986653159,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,10.373183621367478,SMA,44,1196.8236666666667,Broker,44,100000.0,100000.0,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2005-03-08 23:59:59.999989,1225.31,1225.69,1218.57,1219.43,1523090000.0,0.0,MomentumStrategy,45,732013.9999999999,MACD,45,7.97756861531866,6.471940112386259,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,10.140813362698381,SMA,45,1198.6796666666667,Broker,45,100000.0,100000.0,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2005-03-09 23:59:59.999989,1219.43,1219.43,1206.66,1207.01,1704970000.0,0.0,MomentumStrategy,46,732014.9999999999,MACD,46,7.052968239649545,6.588145737838917,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,10.328612408219923,SMA,46,1199.9663333333333,Broker,46,100000.0,100000.0,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2005-03-10 23:59:59.999989,1207.01,1211.23,1201.41,1209.25,1604020000.0,0.0,MomentumStrategy,47,732015.9999999999,MACD,47,6.4268799881751875,6.555892587906172,CrossOver,47,-1.0,CrossDown,47,1.0,ATR,47,10.292282950489925,SMA,47,1201.139,Broker,47,100000.0,100000.0,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2005-03-11 23:59:59.999989,1209.25,1213.04,1198.15,1200.08,1449820000.0,0.0,MomentumStrategy,48,732016.9999999999,MACD,48,5.131604235730265,6.271034917470991,CrossOver,48,0.0,CrossDown,48,0.0,ATR,48,10.620691311169209,SMA,48,1201.99,Broker,48,110000.0,100075.83212735166,BuySell,48,,1209.25,Trades,48,,
49,spx-1950-2018,49,2005-03-14 23:59:59.999989,1200.08,1206.83,1199.51,1206.83,1437430000.0,0.0,MomentumStrategy,49,732019.9999999999,MACD,49,4.5967687688776095,5.936181687752315,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,10.38492764608569,SMA,49,1203.1723333333332,Broker,49,110000.0,100020.01240438288,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2005-03-15 23:59:59.999989,1206.83,1210.54,1197.75,1197.75,1513530000.0,0.0,MomentumStrategy,50,732020.9999999999,MACD,50,3.4010228188490146,5.4291499139716555,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,10.556718528508139,SMA,50,1203.7216666666668,Broker,50,110000.0,100095.10026876163,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2005-03-16 23:59:59.999989,1197.75,1197.75,1185.61,1188.07,1653190000.0,0.0,MomentumStrategy,51,732021.9999999999,MACD,51,1.653232996816996,4.673966530540724,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,10.669810062186137,SMA,51,1203.677,Broker,51,110000.0,100175.14988629316,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2005-03-17 23:59:59.999989,1188.07,1193.28,1186.34,1190.21,1581930000.0,0.0,MomentumStrategy,52,732022.9999999999,MACD,52,0.43575398528969345,3.8263240214905183,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,10.403395057744273,SMA,52,1203.5776666666668,Broker,52,110000.0,100157.4529667149,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2005-03-18 23:59:59.999989,1190.21,1191.98,1182.78,1189.65,2344370000.0,0.0,MomentumStrategy,53,732023.9999999999,MACD,53,-0.5677495591864954,2.947509305355116,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,10.3174382679054,SMA,53,1203.5696666666665,Broker,53,110000.0,100162.08393632417,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2005-03-21 23:59:59.999989,1189.65,1189.65,1178.82,1183.78,1819440000.0,0.0,MomentumStrategy,54,732026.9999999999,MACD,54,-1.8157623127312945,1.9948549817378338,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,10.354049820197883,SMA,54,1202.9279999999999,Broker,54,110000.0,100210.62642133553,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2005-03-22 23:59:59.999989,1183.78,1189.59,1171.63,1171.71,2114470000.0,0.0,MomentumStrategy,55,732027.9999999999,MACD,55,-3.7357066374431724,0.8487426579016326,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,10.89733197589802,SMA,55,1201.9276666666667,Broker,55,110000.0,100310.4403555923,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2005-03-23 23:59:59.999989,1171.71,1176.26,1168.7,1172.53,2246870000.0,0.0,MomentumStrategy,56,732028.9999999999,MACD,56,-5.131951260651249,-0.34739612580894375,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,10.658951120476729,SMA,56,1200.9353333333333,Broker,56,110000.0,100303.65929295018,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2005-03-24 23:59:59.999989,1172.53,1180.11,1171.42,1171.42,1721720000.0,0.0,MomentumStrategy,57,732029.9999999999,MACD,57,-6.2559383442396665,-1.5291045694950882,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,10.518311754728378,SMA,57,1200.2496666666666,Broker,57,110000.0,100312.83853628283,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2005-03-28 23:59:59.999989,1171.42,1179.91,1171.42,1174.28,1746220000.0,0.0,MomentumStrategy,58,732033.9999999999,MACD,58,-6.8371141123591315,-2.5907064780678972,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,10.37343234367635,SMA,58,1199.492,Broker,58,110000.0,100289.18751292123,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2005-03-29 23:59:59.999989,1174.28,1179.39,1163.69,1165.36,2223250000.0,0.0,MomentumStrategy,59,732034.9999999999,MACD,59,-7.926102373850199,-3.6577856572243577,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,10.753901461985187,SMA,59,1198.1606666666667,Broker,59,110000.0,100362.95224312591,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2005-03-30 23:59:59.999989,1165.36,1181.54,1165.36,1181.41,2097110000.0,0.0,MomentumStrategy,60,732035.9999999999,MACD,60,-7.408630471897823,-4.407954620159051,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,11.14147992898625,SMA,60,1197.3363333333332,Broker,60,110000.0,100230.22534628902,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2005-03-31 23:59:59.999989,1181.41,1184.53,1179.49,1180.59,2214230000.0,0.0,MomentumStrategy,61,732036.9999999999,MACD,61,-6.984188036215301,-4.923201303370301,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,10.705659934058659,SMA,61,1196.3519999999999,Broker,61,100230.22534628902,100230.22534628902,BuySell,61,1181.41,,Trades,61,230.22534628902142,
62,spx-1950-2018,62,2005-04-01 23:59:59.999989,1180.59,1189.8,1169.91,1172.92,2168690000.0,0.0,MomentumStrategy,62,732037.9999999999,MACD,62,-7.183907631777856,-5.375342569051813,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,11.361684224483032,SMA,62,1195.1046666666666,Broker,62,100230.22534628902,100230.22534628902,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2005-04-04 23:59:59.999989,1172.79,1178.61,1167.72,1176.12,2079770000.0,0.0,MomentumStrategy,63,732040.9999999999,MACD,63,-7.003244549876399,-5.70092296521673,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,11.327992494162805,SMA,63,1194.2836666666667,Broker,63,100230.22534628902,100230.22534628902,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2005-04-05 23:59:59.999989,1176.12,1183.56,1176.12,1181.39,1870800000.0,0.0,MomentumStrategy,64,732041.9999999999,MACD,64,-6.361491485140277,-5.83303666920144,CrossOver,64,0.0,CrossDown,64,0.0,ATR,64,11.050278744579751,SMA,64,1193.6103333333333,Broker,64,100230.22534628902,100230.22534628902,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2005-04-06 23:59:59.999989,1181.39,1189.34,1181.39,1184.07,1797400000.0,0.0,MomentumStrategy,65,732042.9999999999,MACD,65,-5.572408696698631,-5.780911074700878,CrossOver,65,1.0,CrossDown,65,0.0,ATR,65,10.828830262824043,SMA,65,1193.6073333333334,Broker,65,100230.22534628902,100230.22534628902,BuySell,65,,,Trades,65,,
66,spx-1950-2018,66,2005-04-07 23:59:59.999989,1184.07,1191.88,1183.81,1191.14,1900620000.0,0.0,MomentumStrategy,66,732043.9999999999,MACD,66,-4.3266896037973765,-5.490066780520178,CrossOver,66,0.0,CrossDown,66,0.0,ATR,66,10.631770958336624,SMA,66,1193.6186666666665,Broker,66,90230.22534628902,100289.93465401576,BuySell,66,1184.07,,Trades,66,,
67,spx-1950-2018,67,2005-04-08 23:59:59.999989,1191.14,1191.75,1181.13,1181.2,1661330000.0,0.0,MomentumStrategy,67,732044.9999999999,MACD,67,-4.0943263303988715,-5.210918690495918,CrossOver,67,0.0,CrossDown,67,0.0,ATR,67,10.630930175598285,SMA,67,1192.9853333333333,Broker,67,90230.22534628902,100205.98691443955,BuySell,67,,,Trades,67,,
68,spx-1950-2018,68,2005-04-11 23:59:59.999989,1181.2,1184.07,1178.69,1181.21,1525310000.0,0.0,MomentumStrategy,68,732047.9999999999,MACD,68,-3.8648186224038454,-4.941698676877504,CrossOver,68,0.0,CrossDown,68,0.0,ATR,68,10.255863734484114,SMA,68,1191.98,Broker,68,90230.22534628902,100206.07136890593,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2005-04-12 23:59:59.999989,1181.21,1190.17,1170.85,1187.76,1979830000.0,0.0,MomentumStrategy,69,732048.9999999999,MACD,69,-3.118454251497269,-4.577049791801457,CrossOver,69,0.0,CrossDown,69,0.0,ATR,69,10.903302039163831,SMA,69,1191.452,Broker,69,90230.22534628902,100261.3890443812,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2005-04-13 23:59:59.999989,1187.76,1187.76,1171.4,1173.79,2049740000.0,0.0,MomentumStrategy,70,732049.9999999999,MACD,70,-3.6125738554706004,-4.384154604535286,CrossOver,70,0.0,CrossDown,70,0.0,ATR,70,11.293066179223551,SMA,70,1190.2313333333334,Broker,70,90230.22534628902,100143.40615485609,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2005-04-14 23:59:59.999989,1173.79,1174.67,1161.7,1162.05,2355040000.0,0.0,MomentumStrategy,71,732050.9999999999,MACD,71,-4.8950598830228955,-4.486335660232808,CrossOver,71,-1.0,CrossDown,71,1.0,ATR,71,11.412847166421871,SMA,71,1188.6303333333335,Broker,71,100143.40615485609,100143.40615485609,BuySell,71,,1173.79,Trades,71,,-86.8191914329387
72,spx-1950-2018,72,2005-04-15 23:59:59.999989,1162.05,1162.05,1141.92,1142.62,2689960000.0,0.0,MomentumStrategy,72,732051.9999999999,MACD,72,-7.394043980016477,-5.067877324189542,CrossOver,72,0.0,CrossDown,72,0.0,ATR,72,12.035500940248873,SMA,72,1186.3686666666665,Broker,72,100143.40615485609,100143.40615485609,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2005-04-18 23:59:59.999989,1142.62,1148.92,1139.8,1145.98,2180670000.0,0.0,MomentumStrategy,73,732054.9999999999,MACD,73,-8.999640705809043,-5.854230000513443,CrossOver,73,0.0,CrossDown,73,0.0,ATR,73,11.827250873088248,SMA,73,1183.8306666666665,Broker,73,100143.40615485609,100143.40615485609,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2005-04-19 23:59:59.999989,1145.98,1154.67,1145.98,1152.78,2142700000.0,0.0,MomentumStrategy,74,732055.9999999999,MACD,74,-9.612576708002052,-6.605899342011165,CrossOver,74,0.0,CrossDown,74,0.0,ATR,74,11.60316152501052,SMA,74,1181.413,Broker,74,100143.40615485609,100143.40615485609,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2005-04-20 23:59:59.999989,1152.78,1155.5,1136.15,1137.5,2217050000.0,0.0,MomentumStrategy,75,732056.9999999999,MACD,75,-11.202169567748797,-7.525153387158692,CrossOver,75,0.0,CrossDown,75,0.0,ATR,75,12.156507130366906,SMA,75,1178.682,Broker,75,100143.40615485609,100143.40615485609,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2005-04-21 23:59:59.999989,1137.5,1159.95,1137.5,1159.95,2308560000.0,0.0,MomentumStrategy,76,732057.9999999999,MACD,76,-10.52903383600892,-8.12592947692874,CrossOver,76,0.0,CrossDown,76,0.0,ATR,76,12.891756621054988,SMA,76,1177.1133333333335,Broker,76,100143.40615485609,100143.40615485609,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2005-04-22 23:59:59.999989,1159.95,1159.95,1142.95,1152.12,2045880000.0,0.0,MomentumStrategy,77,732058.9999999999,MACD,77,-10.506274686229744,-8.60199851878894,CrossOver,77,0.0,CrossDown,77,0.0,ATR,77,13.185202576693918,SMA,77,1175.2089999999998,Broker,77,100143.40615485609,100143.40615485609,BuySell,77,,,Trades,77,,
