Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,RegimeSwitchingStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2008-01-16 23:59:59.999989,1377.41,1391.99,1364.27,1373.2,5440620000.0,0.0,RegimeSwitchingStrategy,11,733057.9999999999,MACD,11,,,CrossOver,11,,CrossDown,11,,ATR,11,,SMA,11,,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2008-01-17 23:59:59.999989,1374.79,1377.72,1330.67,1333.25,5303130000.0,0.0,RegimeSwitchingStrategy,12,733058.9999999999,MACD,12,,,CrossOver,12,,CrossDown,12,,ATR,12,,SMA,12,,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2008-01-18 23:59:59.999989,1333.9,1350.28,1312.51,1325.19,6004840000.0,0.0,RegimeSwitchingStrategy,13,733059.9999999999,MACD,13,,,CrossOver,13,,CrossDown,13,,ATR,13,,SMA,13,,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2008-01-22 23:59:59.999989,1312.94,1322.09,1274.29,1310.5,6544690000.0,0.0,RegimeSwitchingStrategy,14,733063.9999999999,MACD,14,,,CrossOver,14,,CrossDown,14,,ATR,14,,SMA,14,,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2008-01-23 23:59:59.999989,1310.41,1339.09,1270.05,1338.6,3241680000.0,0.0,RegimeSwitchingStrategy,15,733064.9999999999,MACD,15,,,CrossOver,15,,CrossDown,15,,ATR,15,34.729285714285716,SMA,15,,SimpleMovingAverage,15,1388.0493333333334,StdDev,15,42.01139519490449,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2008-01-24 23:59:59.999989,1340.13,1355.15,1334.31,1352.07,5735300000.0,0.0,RegimeSwitchingStrategy,16,733065.9999999999,MACD,16,,,CrossOver,16,,CrossDown,16,,ATR,16,33.737193877551036,SMA,16,,SimpleMovingAverage,16,1381.71,StdDev,16,39.72572147446533,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2008-01-25 23:59:59.999989,1357.32,1368.56,1327.5,1330.61,4882250000.0,0.0,RegimeSwitchingStrategy,17,733066.9999999999,MACD,17,,,CrossOver,17,,CrossDown,17,,ATR,17,34.26025145772596,SMA,17,,SimpleMovingAverage,17,1373.9399999999998,StdDev,17,37.50014062196659,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2008-01-28 23:59:59.999989,1330.7,1353.97,1322.26,1353.96,4100930000.0,0.0,RegimeSwitchingStrategy,18,733069.9999999999,MACD,18,,,CrossOver,18,,CrossDown,18,,ATR,18,34.07809063931696,SMA,18,,SimpleMovingAverage,18,1370.0953333333334,StdDev,18,36.37842819889064,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2008-01-29 23:59:59.999989,1355.94,1364.93,1350.19,1362.3,4232960000.0,0.0,RegimeSwitchingStrategy,19,733070.9999999999,MACD,19,,,CrossOver,19,,CrossDown,19,,ATR,19,32.696798450794326,SMA,19,,SimpleMovingAverage,19,1366.5033333333333,StdDev,19,34.24839104088093,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2008-01-30 23:59:59.999989,1362.22,1385.86,1352.95,1355.81,4742760000.0,0.0,RegimeSwitchingStrategy,20,733071.9999999999,MACD,20,,,CrossOver,20,,CrossDown,20,,ATR,20,32.712027132880436,SMA,20,,SimpleMovingAverage,20,1364.2113333333332,StdDev,20,33.73304470233102,Broker,20,100000.0,100000.0,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2008-01-31 23:59:59.999989,1351.98,1385.62,1334.08,1378.55,4970290000.0,0.0,RegimeSwitchingStrategy,21,733072.9999999999,MACD,21,,,CrossOver,21,,CrossDown,21,,ATR,21,34.05688233767469,SMA,21,,SimpleMovingAverage,21,1362.1726666666666,StdDev,21,31.8269727257995,Broker,21,100000.0,100000.0,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2008-02-01 23:59:59.999989,1378.6,1396.02,1375.93,1395.42,4650770000.0,0.0,RegimeSwitchingStrategy,22,733073.9999999999,MACD,22,,,CrossOver,22,,CrossDown,22,,ATR,22,33.05924788498364,SMA,22,,SimpleMovingAverage,22,1360.512,StdDev,22,29.298561329870882,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2008-02-04 23:59:59.999989,1395.38,1395.38,1379.69,1380.82,3495780000.0,0.0,RegimeSwitchingStrategy,23,733076.9999999999,MACD,23,,,CrossOver,23,,CrossDown,23,,ATR,23,31.82144446462767,SMA,23,,SimpleMovingAverage,23,1359.1653333333334,StdDev,23,27.833312862264012,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2008-02-05 23:59:59.999989,1380.28,1380.28,1336.64,1336.64,4315740000.0,0.0,RegimeSwitchingStrategy,24,733077.9999999999,MACD,24,,,CrossOver,24,,CrossDown,24,,ATR,24,32.70419843143997,SMA,24,,SimpleMovingAverage,24,1353.858,StdDev,24,23.72988866387936,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2008-02-06 23:59:59.999989,1339.48,1351.96,1324.34,1326.45,4008120000.0,0.0,RegimeSwitchingStrategy,25,733078.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,32.34104140062284,SMA,25,,SimpleMovingAverage,25,1350.2246666666665,StdDev,25,23.474552993029675,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2008-02-07 23:59:59.999989,1324.01,1347.16,1316.75,1336.91,4589160000.0,0.0,RegimeSwitchingStrategy,26,733079.9999999999,MACD,26,-18.297612279419354,,CrossOver,26,,CrossDown,26,,ATR,26,32.203109872006934,SMA,26,,SimpleMovingAverage,26,1347.8053333333335,StdDev,26,22.843578781683338,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2008-02-08 23:59:59.999989,1336.88,1341.22,1321.06,1331.29,3768490000.0,0.0,RegimeSwitchingStrategy,27,733080.9999999999,MACD,27,-18.908928558150137,,CrossOver,27,,CrossDown,27,,ATR,27,31.34288773829216,SMA,27,,SimpleMovingAverage,27,1347.6746666666666,StdDev,27,22.931897396914938,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2008-02-11 23:59:59.999989,1331.92,1341.4,1320.32,1339.13,3593140000.0,0.0,RegimeSwitchingStrategy,28,733083.9999999999,MACD,28,-18.546980587831968,,CrossOver,28,,CrossDown,28,,ATR,28,30.60982432841416,SMA,28,,SimpleMovingAverage,28,1348.604,StdDev,28,22.274911088487496,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2008-02-12 23:59:59.999989,1340.55,1362.1,1339.36,1348.86,4044640000.0,0.0,RegimeSwitchingStrategy,29,733084.9999999999,MACD,29,-17.275859179886538,,CrossOver,29,,CrossDown,29,,ATR,29,30.064122590670276,SMA,29,,SimpleMovingAverage,29,1351.1613333333332,StdDev,29,19.82023607887452,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2008-02-13 23:59:59.999989,1353.12,1369.23,1350.78,1367.21,3856420000.0,0.0,RegimeSwitchingStrategy,30,733085.9999999999,MACD,30,-14.619272786996135,,CrossOver,30,,CrossDown,30,,ATR,30,29.371685262765265,SMA,30,1370.5590000000002,SimpleMovingAverage,30,1353.0686666666666,StdDev,30,19.896113813738094,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2008-02-14 23:59:59.999989,1367.33,1368.16,1347.31,1348.86,3644760000.0,0.0,RegimeSwitchingStrategy,31,733086.9999999999,MACD,31,-13.83511794599076,,CrossOver,31,,CrossDown,31,,ATR,31,28.762993458282043,SMA,31,1367.2823333333333,SimpleMovingAverage,31,1352.8546666666666,StdDev,31,19.92294953620849,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2008-02-15 23:59:59.999989,1347.52,1350.0,1338.13,1349.99,3583300000.0,0.0,RegimeSwitchingStrategy,32,733087.9999999999,MACD,32,-12.972944005647605,,CrossOver,32,,CrossDown,32,,ATR,32,27.556351068404744,SMA,32,1364.0433333333335,SimpleMovingAverage,32,1354.1466666666668,StdDev,32,19.04766115708517,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2008-02-19 23:59:59.999989,1355.86,1367.28,1345.05,1348.78,3613550000.0,0.0,RegimeSwitchingStrategy,33,733091.9999999999,MACD,33,-12.246136001040895,,CrossOver,33,,CrossDown,33,,ATR,33,27.17589742066155,SMA,33,1361.9483333333333,SimpleMovingAverage,33,1353.8013333333333,StdDev,33,19.094813210800652,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2008-02-20 23:59:59.999989,1348.39,1363.71,1336.55,1360.03,3870520000.0,0.0,RegimeSwitchingStrategy,34,733092.9999999999,MACD,34,-10.639706527334283,-15.260284208033076,CrossOver,34,,CrossDown,34,,ATR,34,27.174761890614302,SMA,34,1360.0766666666668,SimpleMovingAverage,34,1353.65,StdDev,34,19.03576248362839,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2008-02-21 23:59:59.999989,1362.21,1367.94,1339.34,1342.53,3696660000.0,0.0,RegimeSwitchingStrategy,35,733093.9999999999,MACD,35,-10.655869115999167,-14.339401189626296,CrossOver,35,0.0,CrossDown,35,0.0,ATR,35,27.27656461271329,SMA,35,1358.488,SimpleMovingAverage,35,1352.7646666666667,StdDev,35,19.22261753479415,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2008-02-22 23:59:59.999989,1344.22,1354.3,1327.04,1353.11,3572660000.0,0.0,RegimeSwitchingStrategy,36,733094.9999999999,MACD,36,-9.703109102947337,-13.412142772290505,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,27.275381426090913,SMA,36,1356.6206666666667,SimpleMovingAverage,36,1351.0686666666666,StdDev,36,17.95313338174559,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2008-02-25 23:59:59.999989,1352.75,1374.36,1346.03,1371.8,3866350000.0,0.0,RegimeSwitchingStrategy,37,733097.9999999999,MACD,37,-7.355127792403209,-12.200739776313046,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,27.35071132422727,SMA,37,1355.003,SimpleMovingAverage,37,1349.494,StdDev,37,14.742859876349232,Broker,37,100000.0,100000.0,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2008-02-26 23:59:59.999989,1371.76,1387.34,1363.29,1381.29,4096060000.0,0.0,RegimeSwitchingStrategy,38,733098.9999999999,MACD,38,-4.674685138359791,-10.695528848722397,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,27.114946229639603,SMA,38,1354.3453333333334,SimpleMovingAverage,38,1349.5253333333335,StdDev,38,14.809752132355833,Broker,38,109999.708412305,99930.52923166643,BuySell,38,,1371.76,Trades,38,,
39,spx-1950-2018,39,2008-02-27 23:59:59.999989,1378.95,1388.34,1372.0,1380.02,3904700000.0,0.0,RegimeSwitchingStrategy,39,733099.9999999999,MACD,39,-2.6226610061221436,-9.080955280202346,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,26.345307213236772,SMA,39,1353.1376666666665,SimpleMovingAverage,39,1352.4173333333333,StdDev,39,16.183055527997926,Broker,39,109999.708412305,99939.78714098265,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2008-02-28 23:59:59.999989,1378.16,1378.16,1363.16,1367.68,3938580000.0,0.0,RegimeSwitchingStrategy,40,733100.9999999999,MACD,40,-1.9694493810800395,-7.658654100377885,CrossOver,40,0.0,CrossDown,40,0.0,ATR,40,25.667785269434138,SMA,40,1352.6953333333333,SimpleMovingAverage,40,1355.166,StdDev,40,14.99708496119303,Broker,40,109999.708412305,100029.74194488993,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2008-02-29 23:59:59.999989,1364.07,1364.07,1325.42,1330.63,4426730000.0,0.0,RegimeSwitchingStrategy,41,733101.9999999999,MACD,41,-4.390785579339308,-7.00508039617017,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,26.852943464474556,SMA,41,1351.2763333333335,SimpleMovingAverage,41,1354.7473333333332,StdDev,41,15.577318753737993,Broker,41,109999.708412305,100299.825047383,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2008-03-03 23:59:59.999989,1330.45,1335.13,1320.04,1331.34,4117570000.0,0.0,RegimeSwitchingStrategy,42,733104.9999999999,MACD,42,-6.18116823519108,-6.840297963974352,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,26.012733217012098,SMA,42,1351.2126666666666,SimpleMovingAverage,42,1354.7506666666666,StdDev,42,15.572303390608147,Broker,42,90302.48993469629,100307.82575306804,BuySell,42,1330.45,,Trades,42,301.1371920104968,
43,spx-1950-2018,43,2008-03-04 23:59:59.999989,1329.58,1331.03,1307.39,1326.75,4757180000.0,0.0,RegimeSwitchingStrategy,43,733105.9999999999,MACD,43,-7.879602871711086,-7.0481589455217,CrossOver,43,-1.0,CrossDown,43,1.0,ATR,43,25.86539513008265,SMA,43,1351.2646666666667,SimpleMovingAverage,43,1353.9253333333334,StdDev,43,16.66786123719205,Broker,43,90302.48993469629,100273.33081458026,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2008-03-05 23:59:59.999989,1327.69,1344.19,1320.22,1333.7,4277710000.0,0.0,RegimeSwitchingStrategy,44,733106.9999999999,MACD,44,-8.566073280702994,-7.351741812557959,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,25.730009763648177,SMA,44,1352.038,SimpleMovingAverage,44,1352.9146666666668,StdDev,44,17.38840374757413,Broker,44,90302.48993469629,100325.56171272625,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2008-03-06 23:59:59.999989,1332.2,1332.2,1303.42,1304.34,4323460000.0,0.0,RegimeSwitchingStrategy,45,733107.9999999999,MACD,45,-11.348395415603136,-8.151072533166994,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,26.055009066244736,SMA,45,1350.896,SimpleMovingAverage,45,1348.7233333333331,StdDev,45,20.69940632536652,Broker,45,90302.48993469629,100104.91435019873,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2008-03-07 23:59:59.999989,1301.53,1313.24,1282.43,1293.37,4565410000.0,0.0,RegimeSwitchingStrategy,46,733108.9999999999,MACD,46,-14.274050701742908,-9.375668166882177,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,26.39465127579868,SMA,46,1348.9393333333333,SimpleMovingAverage,46,1345.0240000000001,StdDev,46,24.88061917771051,Broker,46,90302.48993469629,100022.47219873664,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2008-03-10 23:59:59.999989,1293.16,1295.01,1272.66,1273.37,4261240000.0,0.0,RegimeSwitchingStrategy,47,733111.9999999999,MACD,47,-17.99900512020872,-11.100335557547487,CrossOver,47,0.0,CrossDown,47,0.0,ATR,47,26.105747613241626,SMA,47,1347.0313333333334,SimpleMovingAverage,47,1339.916,StdDev,47,30.554800779366115,Broker,47,90302.48993469629,99872.16745587047,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2008-03-11 23:59:59.999989,1274.4,1320.65,1274.4,1320.65,5109080000.0,0.0,RegimeSwitchingStrategy,48,733112.9999999999,MACD,48,-16.94067590253735,-12.26840362654546,CrossOver,48,0.0,CrossDown,48,0.0,ATR,48,27.618194212295812,SMA,48,1345.9209999999998,SimpleMovingAverage,48,1338.0406666666668,StdDev,48,30.815356445909245,Broker,48,90302.48993469629,100227.48786800608,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2008-03-12 23:59:59.999989,1321.13,1333.26,1307.86,1308.77,4414280000.0,0.0,RegimeSwitchingStrategy,49,733113.9999999999,MACD,49,-16.866136761597545,-13.187950253555877,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,27.459751768560405,SMA,49,1344.1366666666665,SimpleMovingAverage,49,1334.6233333333332,StdDev,49,31.028869926074403,Broker,49,90302.48993469629,100138.20685074358,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2008-03-13 23:59:59.999989,1305.26,1321.68,1282.11,1315.48,5073360000.0,0.0,RegimeSwitchingStrategy,50,733114.9999999999,MACD,50,-16.080259807738003,-13.766412164392303,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,28.32476949937753,SMA,50,1342.7923333333333,SimpleMovingAverage,50,1332.82,StdDev,50,31.301792493934183,Broker,50,90302.48993469629,100188.63409197517,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2008-03-14 23:59:59.999989,1316.05,1321.47,1274.86,1288.14,5153780000.0,0.0,RegimeSwitchingStrategy,51,733115.9999999999,MACD,51,-17.46226208254575,-14.505582148022992,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,29.630857392279147,SMA,51,1339.7786666666666,SimpleMovingAverage,51,1328.4886666666669,StdDev,51,32.6601130568821,Broker,51,90302.48993469629,99983.16750847713,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2008-03-17 23:59:59.999989,1283.21,1287.5,1256.98,1276.6,5683010000.0,0.0,RegimeSwitchingStrategy,52,733118.9999999999,MACD,52,-19.266597060443246,-15.457785130507045,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,29.740081864259217,SMA,52,1335.818,SimpleMovingAverage,52,1322.142,StdDev,52,32.87613545820884,Broker,52,90302.48993469629,99896.44167184335,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2008-03-18 23:59:59.999989,1277.16,1330.74,1277.16,1330.74,5335630000.0,0.0,RegimeSwitchingStrategy,53,733119.9999999999,MACD,53,-16.14182706238057,-15.59459351688175,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,31.48293315966928,SMA,53,1334.1486666666667,SimpleMovingAverage,53,1318.7720000000002,StdDev,53,29.003092294897236,Broker,53,90302.48993469629,100303.31661078206,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2008-03-19 23:59:59.999989,1330.97,1341.51,1298.42,1298.42,5358550000.0,0.0,RegimeSwitchingStrategy,54,733120.9999999999,MACD,54,-16.087926613045056,-15.69326013611441,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,32.312009362550036,SMA,54,1332.8746666666666,SimpleMovingAverage,54,1313.3319999999999,StdDev,54,24.27161969599701,Broker,54,100305.04511532502,100305.04511532502,BuySell,54,,1330.97,Trades,54,3.9079233145200525,
55,spx-1950-2018,55,2008-03-20 23:59:59.999989,1299.67,1330.67,1295.22,1329.51,6145220000.0,0.0,RegimeSwitchingStrategy,55,733121.9999999999,MACD,55,-13.382244761138054,-15.23105706111914,CrossOver,55,1.0,CrossDown,55,0.0,ATR,55,32.53615155093932,SMA,55,1332.9766666666667,SimpleMovingAverage,55,1310.7873333333334,StdDev,55,20.079119325528566,Broker,55,100305.04511532502,100305.04511532502,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2008-03-24 23:59:59.999989,1330.29,1359.68,1330.29,1349.88,4499000000.0,0.0,RegimeSwitchingStrategy,56,733125.9999999999,MACD,56,-9.484947073619423,-14.081835063619197,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,32.36714072587223,SMA,56,1333.4089999999999,SimpleMovingAverage,56,1312.0706666666667,StdDev,56,21.8439411787805,Broker,56,100305.04511532502,100305.04511532502,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2008-03-25 23:59:59.999989,1349.07,1357.47,1341.21,1352.99,4145120000.0,0.0,RegimeSwitchingStrategy,57,733126.9999999999,MACD,57,-6.075326981419948,-12.480533447179347,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,31.216630674024216,SMA,57,1334.1323333333335,SimpleMovingAverage,57,1313.514,StdDev,57,23.705418452334666,Broker,57,110299.04458194427,100276.00549698857,BuySell,57,,1349.07,Trades,57,,
58,spx-1950-2018,58,2008-03-26 23:59:59.999989,1352.45,1352.45,1336.41,1341.13,4055670000.0,0.0,RegimeSwitchingStrategy,58,733127.9999999999,MACD,58,-4.280834578911026,-10.840593673525683,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,30.171157054451054,SMA,58,1334.199,SimpleMovingAverage,58,1314.4726666666668,StdDev,58,24.498801458205367,Broker,58,110299.04458194427,100363.86515858812,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2008-03-27 23:59:59.999989,1340.34,1345.62,1325.66,1325.76,4037930000.0,0.0,RegimeSwitchingStrategy,59,733128.9999999999,MACD,59,-4.052205664365147,-9.482916071693577,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,29.44178869341882,SMA,59,1333.429,SimpleMovingAverage,59,1313.9433333333334,StdDev,59,24.161097841135167,Broker,59,110299.04458194427,100477.72713150423,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2008-03-28 23:59:59.999989,1327.02,1334.87,1312.95,1315.22,3686980000.0,0.0,RegimeSwitchingStrategy,60,733129.9999999999,MACD,60,-4.667699185283709,-8.519872694411603,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,28.904518072460323,SMA,60,1331.696,SimpleMovingAverage,60,1314.6686666666667,StdDev,60,24.024839886161097,Broker,60,110299.04458194427,100555.80814611293,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2008-03-31 23:59:59.999989,1315.92,1328.52,1312.81,1322.7,4188990000.0,0.0,RegimeSwitchingStrategy,61,733132.9999999999,MACD,61,-4.500035144006006,-7.715905184330484,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,27.962052495856017,SMA,61,1330.824,SimpleMovingAverage,61,1316.624,StdDev,61,23.39716957240967,Broker,61,110299.04458194427,100500.39581316483,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2008-04-01 23:59:59.999989,1326.41,1370.18,1326.41,1370.18,4745120000.0,0.0,RegimeSwitchingStrategy,62,733133.9999999999,MACD,62,-0.529813628543252,-6.278686873173037,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,29.356191603294874,SMA,62,1331.497,SimpleMovingAverage,62,1323.0780000000002,StdDev,62,23.922009447358914,Broker,62,110299.04458194427,100148.66084413054,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2008-04-02 23:59:59.999989,1369.96,1377.95,1361.55,1367.53,4320440000.0,0.0,RegimeSwitchingStrategy,63,733134.9999999999,MACD,63,2.3754005346090707,-4.547869391616617,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,28.430749345916677,SMA,63,1332.122,SimpleMovingAverage,63,1326.2033333333334,StdDev,63,26.34072579781556,Broker,63,110299.04458194427,100168.29221877124,BuySell,63,,,Trades,63,,
