Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
1,spx-1950-2018,1,2014-01-02 23:59:59.999989,1845.86,1845.86,1827.74,1831.98,3080600000.0,0.0,MeanReversionStrategy,1,735235.9999999999,SimpleMovingAverage,1,,StdDev,1,,Broker,1,100000.0,100000.0,BuySell,1,,,Trades,1,,
2,spx-1950-2018,2,2014-01-03 23:59:59.999989,1833.21,1838.24,1829.13,1831.37,2774270000.0,0.0,MeanReversionStrategy,2,735236.9999999999,SimpleMovingAverage,2,,StdDev,2,,Broker,2,100000.0,100000.0,BuySell,2,,,Trades,2,,
3,spx-1950-2018,3,2014-01-06 23:59:59.999989,1832.31,1837.16,1823.73,1826.77,3294850000.0,0.0,MeanReversionStrategy,3,735239.9999999999,SimpleMovingAverage,3,,StdDev,3,,Broker,3,100000.0,100000.0,BuySell,3,,,Trades,3,,
4,spx-1950-2018,4,2014-01-07 23:59:59.999989,1828.71,1840.1,1828.71,1837.88,3511750000.0,0.0,MeanReversionStrategy,4,735240.9999999999,SimpleMovingAverage,4,,StdDev,4,,Broker,4,100000.0,100000.0,BuySell,4,,,Trades,4,,
5,spx-1950-2018,5,2014-01-08 23:59:59.999989,1837.9,1840.02,1831.4,1837.49,3652140000.0,0.0,MeanReversionStrategy,5,735241.9999999999,SimpleMovingAverage,5,,StdDev,5,,Broker,5,100000.0,100000.0,BuySell,5,,,Trades,5,,
6,spx-1950-2018,6,2014-01-09 23:59:59.999989,1839.0,1843.23,1830.38,1838.13,3581150000.0,0.0,MeanReversionStrategy,6,735242.9999999999,SimpleMovingAverage,6,,StdDev,6,,Broker,6,100000.0,100000.0,BuySell,6,,,Trades,6,,
7,spx-1950-2018,7,2014-01-10 23:59:59.999989,1840.06,1843.15,1832.43,1842.37,3335710000.0,0.0,MeanReversionStrategy,7,735243.9999999999,SimpleMovingAverage,7,,StdDev,7,,Broker,7,100000.0,100000.0,BuySell,7,,,Trades,7,,
8,spx-1950-2018,8,2014-01-13 23:59:59.999989,1841.26,1843.45,1815.52,1819.2,3591350000.0,0.0,MeanReversionStrategy,8,735246.9999999999,SimpleMovingAverage,8,,StdDev,8,,Broker,8,100000.0,100000.0,BuySell,8,,,Trades,8,,
9,spx-1950-2018,9,2014-01-14 23:59:59.999989,1821.36,1839.26,1821.36,1838.88,3353270000.0,0.0,MeanReversionStrategy,9,735247.9999999999,SimpleMovingAverage,9,,StdDev,9,,Broker,9,100000.0,100000.0,BuySell,9,,,Trades,9,,
10,spx-1950-2018,10,2014-01-15 23:59:59.999989,1840.52,1850.84,1840.52,1848.38,3777800000.0,0.0,MeanReversionStrategy,10,735248.9999999999,SimpleMovingAverage,10,,StdDev,10,,Broker,10,100000.0,100000.0,BuySell,10,,,Trades,10,,
11,spx-1950-2018,11,2014-01-16 23:59:59.999989,1847.99,1847.99,1840.3,1845.89,3491310000.0,0.0,MeanReversionStrategy,11,735249.9999999999,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2014-01-17 23:59:59.999989,1844.23,1846.04,1835.23,1838.7,3626120000.0,0.0,MeanReversionStrategy,12,735250.9999999999,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2014-01-21 23:59:59.999989,1841.05,1849.31,1832.38,1843.8,3782470000.0,0.0,MeanReversionStrategy,13,735254.9999999999,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2014-01-22 23:59:59.999989,1844.71,1846.87,1840.88,1844.86,3374170000.0,0.0,MeanReversionStrategy,14,735255.9999999999,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2014-01-23 23:59:59.999989,1842.29,1842.29,1820.06,1828.46,3972250000.0,0.0,MeanReversionStrategy,15,735256.9999999999,SimpleMovingAverage,15,1836.944,StdDev,15,7.769099304319111,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2014-01-24 23:59:59.999989,1826.96,1826.96,1790.29,1790.29,4618450000.0,0.0,MeanReversionStrategy,16,735257.9999999999,SimpleMovingAverage,16,1834.1646666666668,StdDev,16,14.003493786268097,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2014-01-27 23:59:59.999989,1791.03,1795.98,1772.88,1781.56,4045200000.0,0.0,MeanReversionStrategy,17,735260.9999999999,SimpleMovingAverage,17,1830.844,StdDev,17,19.210250666418144,Broker,17,89995.86659144607,99947.10354188427,BuySell,17,1791.0300000000002,,Trades,17,,
18,spx-1950-2018,18,2014-01-28 23:59:59.999989,1783.0,1793.87,1779.49,1792.5,3437830000.0,0.0,MeanReversionStrategy,18,735261.9999999999,SimpleMovingAverage,18,1828.5593333333334,StdDev,18,21.464506040323247,Broker,18,89995.86659144607,100008.21096023549,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2014-01-29 23:59:59.999989,1790.15,1790.15,1770.45,1774.2,3964020000.0,0.0,MeanReversionStrategy,19,735262.9999999999,SimpleMovingAverage,19,1824.3139999999999,StdDev,19,25.177496248319777,Broker,19,89995.86659144607,99905.99288383446,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2014-01-30 23:59:59.999989,1777.17,1798.77,1777.17,1794.19,3547510000.0,0.0,MeanReversionStrategy,20,735263.9999999999,SimpleMovingAverage,20,1821.4273333333333,StdDev,20,25.97107428574677,Broker,20,89995.86659144607,100017.65077166268,BuySell,20,,,Trades,20,,
21,spx-1950-2018,21,2014-01-31 23:59:59.999989,1790.88,1793.88,1772.26,1782.59,4059690000.0,0.0,MeanReversionStrategy,21,735264.9999999999,SimpleMovingAverage,21,1817.7246666666665,StdDev,21,27.25333468689223,Broker,21,89995.86659144607,99952.85679973636,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2014-02-03 23:59:59.999989,1782.68,1784.83,1739.66,1741.89,4726040000.0,0.0,MeanReversionStrategy,22,735267.9999999999,SimpleMovingAverage,22,1811.026,StdDev,22,32.261004282775986,Broker,22,89995.86659144607,99725.51932927067,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2014-02-04 23:59:59.999989,1743.82,1758.73,1743.82,1755.2,4068410000.0,0.0,MeanReversionStrategy,23,735268.9999999999,SimpleMovingAverage,23,1806.7593333333332,StdDev,23,35.01261419673706,Broker,23,89995.86659144607,99799.86482636891,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2014-02-05 23:59:59.999989,1753.38,1755.79,1737.92,1751.64,3984290000.0,0.0,MeanReversionStrategy,24,735269.9999999999,SimpleMovingAverage,24,1800.9433333333334,StdDev,24,36.41177752076741,Broker,24,89995.86659144607,99779.9797798122,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2014-02-06 23:59:59.999989,1752.99,1774.06,1752.99,1773.43,3825410000.0,0.0,MeanReversionStrategy,25,735270.9999999999,SimpleMovingAverage,25,1795.9466666666667,StdDev,25,34.65978373979272,Broker,25,89995.86659144607,99901.69190466349,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2014-02-07 23:59:59.999989,1776.01,1798.03,1776.01,1797.02,3775990000.0,0.0,MeanReversionStrategy,26,735271.9999999999,SimpleMovingAverage,26,1792.6886666666667,StdDev,26,32.007401407936726,Broker,26,89995.86659144607,100033.45826653781,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2014-02-10 23:59:59.999989,1796.2,1799.94,1791.83,1799.84,3312160000.0,0.0,MeanReversionStrategy,27,735274.9999999999,SimpleMovingAverage,27,1790.0980000000002,StdDev,27,29.66539132838383,Broker,27,100028.8780030051,100028.8780030051,BuySell,27,,1796.1999999999998,Trades,27,28.87800300509887,
28,spx-1950-2018,28,2014-02-11 23:59:59.999989,1800.45,1823.54,1800.41,1819.75,3699380000.0,0.0,MeanReversionStrategy,28,735275.9999999999,SimpleMovingAverage,28,1788.4946666666665,StdDev,28,27.273073134918945,Broker,28,100028.8780030051,100028.8780030051,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2014-02-12 23:59:59.999989,1820.12,1826.55,1815.97,1819.26,3326380000.0,0.0,MeanReversionStrategy,29,735276.9999999999,SimpleMovingAverage,29,1786.788,StdDev,29,24.335258426135333,Broker,29,100028.8780030051,100028.8780030051,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2014-02-13 23:59:59.999989,1814.82,1830.25,1809.22,1829.83,3289510000.0,0.0,MeanReversionStrategy,30,735277.9999999999,SimpleMovingAverage,30,1786.8793333333333,StdDev,30,24.493543493922438,Broker,30,110004.47247548292,99946.37192910693,BuySell,30,,1814.8199999999997,Trades,30,,
31,spx-1950-2018,31,2014-02-14 23:59:59.999989,1828.46,1841.65,1825.59,1838.63,3114750000.0,0.0,MeanReversionStrategy,31,735278.9999999999,SimpleMovingAverage,31,1790.1019999999999,StdDev,31,27.700445531925,Broker,31,110004.47247548292,99898.00061329719,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2014-02-18 23:59:59.999989,1839.03,1842.87,1835.01,1840.76,3421110000.0,0.0,MeanReversionStrategy,32,735282.9999999999,SimpleMovingAverage,32,1794.0486666666666,StdDev,32,30.29779394977327,Broker,32,110004.47247548292,99886.29255617507,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2014-02-19 23:59:59.999989,1838.9,1847.5,1826.99,1828.75,3661570000.0,0.0,MeanReversionStrategy,33,735283.9999999999,SimpleMovingAverage,33,1796.4653333333333,StdDev,33,31.499761664005664,Broker,33,110004.47247548292,99952.30840877448,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2014-02-20 23:59:59.999989,1829.24,1842.79,1824.58,1839.78,3404980000.0,0.0,MeanReversionStrategy,34,735284.9999999999,SimpleMovingAverage,34,1800.8373333333334,StdDev,34,32.636609600600586,Broker,34,110004.47247548292,99891.67936179934,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2014-02-21 23:59:59.999989,1841.07,1846.13,1835.6,1836.25,3403880000.0,0.0,MeanReversionStrategy,35,735285.9999999999,SimpleMovingAverage,35,1803.6413333333333,StdDev,35,33.73342355719981,Broker,35,110004.47247548292,99911.08285552755,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2014-02-24 23:59:59.999989,1836.78,1858.71,1836.78,1847.61,4014530000.0,0.0,MeanReversionStrategy,36,735288.9999999999,SimpleMovingAverage,36,1807.9759999999999,StdDev,36,34.90692668607366,Broker,36,110004.47247548292,99848.63988420955,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2014-02-25 23:59:59.999989,1847.66,1852.91,1840.19,1845.12,3515560000.0,0.0,MeanReversionStrategy,37,735289.9999999999,SimpleMovingAverage,37,1814.858,StdDev,37,31.176156957948233,Broker,37,110004.47247548292,99862.32676788753,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2014-02-26 23:59:59.999989,1845.79,1852.65,1840.66,1845.16,3716730000.0,0.0,MeanReversionStrategy,38,735290.9999999999,SimpleMovingAverage,38,1820.8553333333334,StdDev,38,27.56677417148441,Broker,38,110004.47247548292,99862.10689827021,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2014-02-27 23:59:59.999989,1844.9,1854.53,1841.13,1854.29,3547460000.0,0.0,MeanReversionStrategy,39,735291.9999999999,SimpleMovingAverage,39,1827.6986666666667,StdDev,39,21.6387799615099,Broker,39,110004.47247548292,99811.92165811762,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2014-02-28 23:59:59.999989,1855.12,1867.92,1847.67,1859.45,3917450000.0,0.0,MeanReversionStrategy,40,735292.9999999999,SimpleMovingAverage,40,1833.4333333333334,StdDev,40,17.499171281954073,Broker,40,110004.47247548292,99783.55847748373,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2014-03-03 23:59:59.999989,1857.68,1857.68,1834.44,1845.73,3428220000.0,0.0,MeanReversionStrategy,41,735295.9999999999,SimpleMovingAverage,41,1836.6806666666666,StdDev,41,14.743166763703133,Broker,41,110004.47247548292,99858.97375622344,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2014-03-04 23:59:59.999989,1849.23,1876.23,1849.23,1873.91,3765770000.0,0.0,MeanReversionStrategy,42,735296.9999999999,SimpleMovingAverage,42,1841.6186666666665,StdDev,42,13.96052857963124,Broker,42,110004.47247548292,99704.07561082367,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2014-03-05 23:59:59.999989,1874.05,1876.53,1871.11,1873.81,3392990000.0,0.0,MeanReversionStrategy,43,735297.9999999999,SimpleMovingAverage,43,1845.2226666666668,StdDev,43,14.802379298236039,Broker,43,110004.47247548292,99704.62528486695,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2014-03-06 23:59:59.999989,1874.18,1881.94,1874.18,1877.03,3360450000.0,0.0,MeanReversionStrategy,44,735298.9999999999,SimpleMovingAverage,44,1849.074,StdDev,44,15.059462938614857,Broker,44,110004.47247548292,99686.92578067294,BuySell,44,,,Trades,44,,
