Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
1,spx-1950-2018,1,1999-01-04 23:59:59.999989,1229.23,1248.81,1219.1,1228.1,877000000.0,0.0,MeanReversionStrategy,1,729758.9999999999,SimpleMovingAverage,1,,StdDev,1,,Broker,1,100000.0,100000.0,BuySell,1,,,Trades,1,,
2,spx-1950-2018,2,1999-01-05 23:59:59.999989,1228.1,1246.11,1228.1,1244.78,775000000.0,0.0,MeanReversionStrategy,2,729759.9999999999,SimpleMovingAverage,2,,StdDev,2,,Broker,2,100000.0,100000.0,BuySell,2,,,Trades,2,,
3,spx-1950-2018,3,1999-01-06 23:59:59.999989,1244.78,1272.5,1244.78,1272.34,986900000.0,0.0,MeanReversionStrategy,3,729760.9999999999,SimpleMovingAverage,3,,StdDev,3,,Broker,3,100000.0,100000.0,BuySell,3,,,Trades,3,,
4,spx-1950-2018,4,1999-01-07 23:59:59.999989,1272.34,1272.34,1257.68,1269.73,863000000.0,0.0,MeanReversionStrategy,4,729761.9999999999,SimpleMovingAverage,4,,StdDev,4,,Broker,4,100000.0,100000.0,BuySell,4,,,Trades,4,,
5,spx-1950-2018,5,1999-01-08 23:59:59.999989,1269.73,1278.24,1261.82,1275.09,937800000.0,0.0,MeanReversionStrategy,5,729762.9999999999,SimpleMovingAverage,5,,StdDev,5,,Broker,5,100000.0,100000.0,BuySell,5,,,Trades,5,,
6,spx-1950-2018,6,1999-01-11 23:59:59.999989,1275.09,1276.22,1253.34,1263.88,818000000.0,0.0,MeanReversionStrategy,6,729765.9999999999,SimpleMovingAverage,6,,StdDev,6,,Broker,6,100000.0,100000.0,BuySell,6,,,Trades,6,,
7,spx-1950-2018,7,1999-01-12 23:59:59.999989,1263.88,1264.45,1238.29,1239.51,800200000.0,0.0,MeanReversionStrategy,7,729766.9999999999,SimpleMovingAverage,7,,StdDev,7,,Broker,7,100000.0,100000.0,BuySell,7,,,Trades,7,,
8,spx-1950-2018,8,1999-01-13 23:59:59.999989,1239.51,1247.75,1205.46,1234.4,931500000.0,0.0,MeanReversionStrategy,8,729767.9999999999,SimpleMovingAverage,8,,StdDev,8,,Broker,8,100000.0,100000.0,BuySell,8,,,Trades,8,,
9,spx-1950-2018,9,1999-01-14 23:59:59.999989,1234.4,1236.81,1209.54,1212.19,797200000.0,0.0,MeanReversionStrategy,9,729768.9999999999,SimpleMovingAverage,9,,StdDev,9,,Broker,9,100000.0,100000.0,BuySell,9,,,Trades,9,,
10,spx-1950-2018,10,1999-01-15 23:59:59.999989,1212.19,1243.26,1212.19,1243.26,798100000.0,0.0,MeanReversionStrategy,10,729769.9999999999,SimpleMovingAverage,10,,StdDev,10,,Broker,10,100000.0,100000.0,BuySell,10,,,Trades,10,,
11,spx-1950-2018,11,1999-01-19 23:59:59.999989,1243.26,1253.27,1234.91,1252.0,785500000.0,0.0,MeanReversionStrategy,11,729773.9999999999,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,1999-01-20 23:59:59.999989,1252.0,1274.07,1251.54,1256.62,905700000.0,0.0,MeanReversionStrategy,12,729774.9999999999,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,1999-01-21 23:59:59.999989,1256.62,1256.94,1232.19,1235.16,871800000.0,0.0,MeanReversionStrategy,13,729775.9999999999,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,1999-01-22 23:59:59.999989,1235.16,1236.41,1217.97,1225.19,785900000.0,0.0,MeanReversionStrategy,14,729776.9999999999,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,1999-01-25 23:59:59.999989,1225.19,1233.98,1219.46,1233.98,723900000.0,0.0,MeanReversionStrategy,15,729779.9999999999,SimpleMovingAverage,15,1245.7486666666666,StdDev,15,18.101403579717367,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,1999-01-26 23:59:59.999989,1233.98,1253.25,1233.98,1252.31,896400000.0,0.0,MeanReversionStrategy,16,729780.9999999999,SimpleMovingAverage,16,1247.3626666666667,StdDev,16,17.526005236667725,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,1999-01-27 23:59:59.999989,1252.31,1262.61,1242.82,1243.17,893800000.0,0.0,MeanReversionStrategy,17,729781.9999999999,SimpleMovingAverage,17,1247.2553333333335,StdDev,17,17.546411548280854,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,1999-01-28 23:59:59.999989,1243.17,1266.4,1243.17,1265.37,848800000.0,0.0,MeanReversionStrategy,18,729782.9999999999,SimpleMovingAverage,18,1246.7906666666668,StdDev,18,16.958400658336227,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,1999-01-29 23:59:59.999989,1265.37,1280.37,1255.18,1279.64,917000000.0,0.0,MeanReversionStrategy,19,729783.9999999999,SimpleMovingAverage,19,1247.4513333333334,StdDev,19,18.000238467556056,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,1999-02-01 23:59:59.999989,1279.64,1283.75,1271.31,1273.0,799400000.0,0.0,MeanReversionStrategy,20,729786.9999999999,SimpleMovingAverage,20,1247.3120000000001,StdDev,20,17.79265024290578,Broker,20,110000.0,100051.8895939483,BuySell,20,,1279.64,Trades,20,,
21,spx-1950-2018,21,1999-02-02 23:59:59.999989,1273.0,1273.49,1247.56,1261.99,845500000.0,0.0,MeanReversionStrategy,21,729787.9999999999,SimpleMovingAverage,21,1247.1860000000001,StdDev,21,17.681219716593052,Broker,21,110000.0,100137.92941764872,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,1999-02-03 23:59:59.999989,1261.99,1276.04,1255.27,1272.07,876500000.0,0.0,MeanReversionStrategy,22,729788.9999999999,SimpleMovingAverage,22,1249.3566666666666,StdDev,22,18.581350028701976,Broker,22,110000.0,100059.15726298021,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,1999-02-04 23:59:59.999989,1272.07,1272.23,1248.36,1248.49,854400000.0,0.0,MeanReversionStrategy,23,729789.9999999999,SimpleMovingAverage,23,1250.2959999999998,StdDev,23,18.15270881531877,Broker,23,110000.0,100243.42783907974,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,1999-02-05 23:59:59.999989,1248.49,1251.86,1232.28,1239.4,872000000.0,0.0,MeanReversionStrategy,24,729790.9999999999,SimpleMovingAverage,24,1252.1100000000001,StdDev,24,15.40586295320852,Broker,24,100243.42783907974,100243.42783907974,BuySell,24,1248.49,,Trades,24,243.4278390797419,
