Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,MeanReversionStrategy,len,datetime,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
11,spx-1950-2018,11,2016-01-19 23:59:59.999989,1888.66,1901.44,1864.6,1881.33,4928350000.0,0.0,MeanReversionStrategy,11,735982.9999999999,SimpleMovingAverage,11,,StdDev,11,,Broker,11,100000.0,100000.0,BuySell,11,,,Trades,11,,
12,spx-1950-2018,12,2016-01-20 23:59:59.999989,1876.18,1876.18,1812.29,1859.33,6416070000.0,0.0,MeanReversionStrategy,12,735983.9999999999,SimpleMovingAverage,12,,StdDev,12,,Broker,12,100000.0,100000.0,BuySell,12,,,Trades,12,,
13,spx-1950-2018,13,2016-01-21 23:59:59.999989,1861.46,1889.85,1848.98,1868.99,5078810000.0,0.0,MeanReversionStrategy,13,735984.9999999999,SimpleMovingAverage,13,,StdDev,13,,Broker,13,100000.0,100000.0,BuySell,13,,,Trades,13,,
14,spx-1950-2018,14,2016-01-22 23:59:59.999989,1877.4,1908.85,1877.4,1906.9,4901760000.0,0.0,MeanReversionStrategy,14,735985.9999999999,SimpleMovingAverage,14,,StdDev,14,,Broker,14,100000.0,100000.0,BuySell,14,,,Trades,14,,
15,spx-1950-2018,15,2016-01-25 23:59:59.999989,1906.28,1906.28,1875.97,1877.08,4401380000.0,0.0,MeanReversionStrategy,15,735988.9999999999,SimpleMovingAverage,15,1922.212,StdDev,15,48.95835008113603,Broker,15,100000.0,100000.0,BuySell,15,,,Trades,15,,
16,spx-1950-2018,16,2016-01-26 23:59:59.999989,1878.79,1906.73,1878.79,1903.63,4357940000.0,0.0,MeanReversionStrategy,16,735989.9999999999,SimpleMovingAverage,16,1914.9433333333334,StdDev,16,42.68157130294439,Broker,16,100000.0,100000.0,BuySell,16,,,Trades,16,,
17,spx-1950-2018,17,2016-01-27 23:59:59.999989,1902.52,1916.99,1872.7,1882.95,4754040000.0,0.0,MeanReversionStrategy,17,735990.9999999999,SimpleMovingAverage,17,1906.026,StdDev,17,33.46648508582157,Broker,17,100000.0,100000.0,BuySell,17,,,Trades,17,,
18,spx-1950-2018,18,2016-01-28 23:59:59.999989,1885.22,1902.96,1873.65,1893.36,4693010000.0,0.0,MeanReversionStrategy,18,735991.9999999999,SimpleMovingAverage,18,1899.5659999999998,StdDev,18,24.81823410318867,Broker,18,100000.0,100000.0,BuySell,18,,,Trades,18,,
19,spx-1950-2018,19,2016-01-29 23:59:59.999989,1894.0,1940.24,1894.0,1940.24,5497570000.0,0.0,MeanReversionStrategy,19,735992.9999999999,SimpleMovingAverage,19,1899.376,StdDev,19,24.49308114549964,Broker,19,100000.0,100000.0,BuySell,19,,,Trades,19,,
20,spx-1950-2018,20,2016-02-01 23:59:59.999989,1936.94,1947.2,1920.3,1939.38,4322530000.0,0.0,MeanReversionStrategy,20,735995.9999999999,SimpleMovingAverage,20,1900.5326666666667,StdDev,20,25.904585814514796,Broker,20,109982.9917948295,99987.42423617697,BuySell,20,,1936.94,Trades,20,,
21,spx-1950-2018,21,2016-02-02 23:59:59.999989,1935.26,1935.26,1897.29,1903.03,4463190000.0,0.0,MeanReversionStrategy,21,735996.9999999999,SimpleMovingAverage,21,1899.1566666666665,StdDev,21,25.17699125966163,Broker,21,109982.9917948295,100174.77219313075,BuySell,21,,,Trades,21,,
22,spx-1950-2018,22,2016-02-03 23:59:59.999989,1907.07,1918.01,1872.23,1912.53,5172950000.0,0.0,MeanReversionStrategy,22,735997.9999999999,SimpleMovingAverage,22,1897.4133333333334,StdDev,22,23.208299281832012,Broker,22,109982.9917948295,100125.80917824598,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2016-02-04 23:59:59.999989,1911.67,1927.35,1900.52,1915.45,5193320000.0,0.0,MeanReversionStrategy,23,735998.9999999999,SimpleMovingAverage,23,1899.0913333333333,StdDev,23,23.539440623962932,Broker,23,109982.9917948295,100110.75949367089,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2016-02-05 23:59:59.999989,1913.07,1913.07,1872.65,1880.05,4929940000.0,0.0,MeanReversionStrategy,24,735999.9999999999,SimpleMovingAverage,24,1896.3053333333335,StdDev,24,23.151994260138434,Broker,24,109982.9917948295,100293.21114913619,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2016-02-08 23:59:59.999989,1873.25,1873.25,1828.46,1853.44,5636460000.0,0.0,MeanReversionStrategy,25,736002.9999999999,SimpleMovingAverage,25,1894.5126666666665,StdDev,25,25.26426104643614,Broker,25,100328.25835979055,100328.25835979055,BuySell,25,1873.25,,Trades,25,328.25835979054165,
26,spx-1950-2018,26,2016-02-09 23:59:59.999989,1848.46,1868.25,1834.94,1852.21,5183220000.0,0.0,MeanReversionStrategy,26,736003.9999999999,SimpleMovingAverage,26,1892.5713333333333,StdDev,26,27.2438917598448,Broker,26,90355.12731697287,100348.4910082712,BuySell,26,1848.46,,Trades,26,,
27,spx-1950-2018,27,2016-02-10 23:59:59.999989,1857.1,1881.6,1850.32,1851.86,4471170000.0,0.0,MeanReversionStrategy,27,736004.9999999999,SimpleMovingAverage,27,1892.0733333333333,StdDev,27,27.907168652913946,Broker,27,90355.12731697287,100346.60262774635,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2016-02-11 23:59:59.999989,1847.0,1847.0,1810.1,1829.08,5500800000.0,0.0,MeanReversionStrategy,28,736005.9999999999,SimpleMovingAverage,28,1889.4126666666666,StdDev,28,31.634668212092553,Broker,28,90355.12731697287,100223.69603244247,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2016-02-12 23:59:59.999989,1833.4,1864.78,1833.4,1864.78,4696920000.0,0.0,MeanReversionStrategy,29,736006.9999999999,SimpleMovingAverage,29,1886.6046666666666,StdDev,29,31.826584247906446,Broker,29,90355.12731697287,100416.31084597838,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2016-02-16 23:59:59.999989,1871.44,1895.77,1871.44,1895.58,4570670000.0,0.0,MeanReversionStrategy,30,736010.9999999999,SimpleMovingAverage,30,1887.838,StdDev,30,31.792024828037654,Broker,30,90355.12731697287,100582.48833216623,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2016-02-17 23:59:59.999989,1898.8,1930.68,1898.8,1926.82,5011540000.0,0.0,MeanReversionStrategy,31,736011.9999999999,SimpleMovingAverage,31,1889.3839999999998,StdDev,31,33.060903355285404,Broker,31,100599.86143299496,100599.86143299496,BuySell,31,,1898.8,Trades,31,271.60307320441945,
32,spx-1950-2018,32,2016-02-18 23:59:59.999989,1927.57,1930.0,1915.09,1917.83,4436490000.0,0.0,MeanReversionStrategy,32,736012.9999999999,SimpleMovingAverage,32,1891.7093333333332,StdDev,32,33.746131524800234,Broker,32,100599.86143299496,100599.86143299496,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2016-02-19 23:59:59.999989,1916.74,1918.78,1902.17,1917.78,4142850000.0,0.0,MeanReversionStrategy,33,736013.9999999999,SimpleMovingAverage,33,1893.3373333333334,StdDev,33,34.36977363258372,Broker,33,100599.86143299496,100599.86143299496,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2016-02-22 23:59:59.999989,1924.44,1946.7,1924.44,1945.5,4054710000.0,0.0,MeanReversionStrategy,34,736016.9999999999,SimpleMovingAverage,34,1893.6879999999999,StdDev,34,34.86971870644395,Broker,34,100599.86143299496,100599.86143299496,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2016-02-23 23:59:59.999989,1942.38,1942.38,1919.44,1921.27,3890650000.0,0.0,MeanReversionStrategy,35,736017.9999999999,SimpleMovingAverage,35,1892.4806666666666,StdDev,35,33.555528400284906,Broker,35,110583.82442451385,100708.36824358349,BuySell,35,,1942.38,Trades,35,,
36,spx-1950-2018,36,2016-02-24 23:59:59.999989,1917.56,1932.08,1891.0,1929.8,4317250000.0,0.0,MeanReversionStrategy,36,736018.9999999999,SimpleMovingAverage,36,1894.2653333333333,StdDev,36,34.759431308485354,Broker,36,110583.82442451385,100664.52347360148,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2016-02-25 23:59:59.999989,1931.87,1951.83,1925.41,1951.7,4118210000.0,0.0,MeanReversionStrategy,37,736019.9999999999,SimpleMovingAverage,37,1896.8766666666668,StdDev,37,37.404213606966465,Broker,37,110583.82442451385,100551.95601022446,BuySell,37,,,Trades,37,,
38,spx-1950-2018,38,2016-02-26 23:59:59.999989,1954.95,1962.96,1945.78,1948.05,4348510000.0,0.0,MeanReversionStrategy,38,736020.9999999999,SimpleMovingAverage,38,1899.05,StdDev,38,39.31837450013981,Broker,38,110583.82442451385,100570.71725412064,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2016-02-29 23:59:59.999989,1947.13,1958.27,1931.81,1932.23,4588180000.0,0.0,MeanReversionStrategy,39,736023.9999999999,SimpleMovingAverage,39,1902.5286666666666,StdDev,39,39.78895506153478,Broker,39,110583.82442451385,100652.03311122677,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2016-03-01 23:59:59.999989,1937.09,1978.35,1937.09,1978.35,4819750000.0,0.0,MeanReversionStrategy,40,736024.9999999999,SimpleMovingAverage,40,1910.856,StdDev,40,41.67047264750601,Broker,40,110583.82442451385,100414.97322944831,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2016-03-02 23:59:59.999989,1976.6,1986.51,1968.8,1986.45,4666610000.0,0.0,MeanReversionStrategy,41,736025.9999999999,SimpleMovingAverage,41,1919.8053333333332,StdDev,41,42.520712892531215,Broker,41,110583.82442451385,100373.33868819928,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2016-03-03 23:59:59.999989,1985.6,1993.69,1977.37,1993.4,5081700000.0,0.0,MeanReversionStrategy,42,736026.9999999999,SimpleMovingAverage,42,1929.2413333333332,StdDev,42,42.09845648266853,Broker,42,110583.82442451385,100337.61522379424,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2016-03-04 23:59:59.999989,1994.01,2009.13,1986.77,1999.99,6049930000.0,0.0,MeanReversionStrategy,43,736027.9999999999,SimpleMovingAverage,43,1940.6353333333332,StdDev,43,36.15700316982817,Broker,43,110583.82442451385,100303.74218344472,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2016-03-07 23:59:59.999989,1996.11,2006.12,1989.38,2001.76,4968180000.0,0.0,MeanReversionStrategy,44,736030.9999999999,SimpleMovingAverage,44,1949.7673333333332,StdDev,44,33.00628737412214,Broker,44,110583.82442451385,100294.64426517178,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2016-03-08 23:59:59.999989,1996.88,1996.88,1977.43,1979.26,4641650000.0,0.0,MeanReversionStrategy,45,736031.9999999999,SimpleMovingAverage,45,1955.346,StdDev,45,30.340240122097246,Broker,45,110583.82442451385,100410.29576864131,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2016-03-09 23:59:59.999989,1981.44,1992.69,1979.84,1989.26,4038120000.0,0.0,MeanReversionStrategy,46,736032.9999999999,SimpleMovingAverage,46,1959.5086666666668,StdDev,46,30.42418158123773,Broker,46,110583.82442451385,100358.89510043264,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2016-03-10 23:59:59.999989,1990.97,2005.08,1969.25,1989.57,4376790000.0,0.0,MeanReversionStrategy,47,736033.9999999999,SimpleMovingAverage,47,1964.2913333333333,StdDev,47,29.106615941317546,Broker,47,110583.82442451385,100357.30167971816,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2016-03-11 23:59:59.999989,1994.71,2022.37,1994.71,2022.19,4078620000.0,0.0,MeanReversionStrategy,48,736034.9999999999,SimpleMovingAverage,48,1971.252,StdDev,48,29.631193743541196,Broker,48,110583.82442451385,100189.63270002144,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2016-03-14 23:59:59.999989,2019.27,2024.57,2012.05,2019.64,3487850000.0,0.0,MeanReversionStrategy,49,736037.9999999999,SimpleMovingAverage,49,1976.1946666666665,StdDev,49,31.07185046880586,Broker,49,110583.82442451385,100202.73987041465,BuySell,49,,,Trades,49,,
50,spx-1950-2018,50,2016-03-15 23:59:59.999989,2015.27,2015.94,2005.23,2015.93,3560280000.0,0.0,MeanReversionStrategy,50,736038.9999999999,SimpleMovingAverage,50,1982.5053333333335,StdDev,50,28.805911862350545,Broker,50,110583.82442451385,100221.80951832006,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2016-03-16 23:59:59.999989,2014.24,2032.02,2010.04,2027.22,4057020000.0,0.0,MeanReversionStrategy,51,736039.9999999999,SimpleMovingAverage,51,1989.0,StdDev,51,27.123848301204497,Broker,51,110583.82442451385,100163.77816391246,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2016-03-17 23:59:59.999989,2026.9,2046.24,2022.16,2040.59,4530480000.0,0.0,MeanReversionStrategy,52,736040.9999999999,SimpleMovingAverage,52,1994.926,StdDev,52,28.02263746807544,Broker,52,110583.82442451385,100095.05547051744,BuySell,52,,,Trades,52,,
53,spx-1950-2018,53,2016-03-18 23:59:59.999989,2041.16,2052.36,2041.16,2049.58,6503140000.0,0.0,MeanReversionStrategy,53,736041.9999999999,SimpleMovingAverage,53,2001.6946666666665,StdDev,53,28.144272091426494,Broker,53,110583.82442451385,100048.84626979784,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2016-03-21 23:59:59.999989,2047.88,2053.91,2043.14,2051.6,3376600000.0,0.0,MeanReversionStrategy,54,736044.9999999999,SimpleMovingAverage,54,2009.6526666666666,StdDev,54,23.93986451275267,Broker,54,110583.82442451385,100038.46333481968,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2016-03-22 23:59:59.999989,2048.64,2056.6,2040.57,2049.8,3418460000.0,0.0,MeanReversionStrategy,55,736045.9999999999,SimpleMovingAverage,55,2014.4160000000002,StdDev,55,24.342511456271158,Broker,55,110583.82442451385,100047.71545509725,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2016-03-23 23:59:59.999989,2048.55,2048.55,2034.86,2036.71,3639510000.0,0.0,MeanReversionStrategy,56,736046.9999999999,SimpleMovingAverage,56,2017.7666666666667,StdDev,56,23.71341214493329,Broker,56,110583.82442451385,100114.99892978242,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2016-03-24 23:59:59.999989,2032.48,2036.04,2022.49,2035.94,3407720000.0,0.0,MeanReversionStrategy,57,736047.9999999999,SimpleMovingAverage,57,2020.6026666666667,StdDev,57,23.167190727879323,Broker,57,110583.82442451385,100118.95678123449,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2016-03-28 23:59:59.999989,2037.89,2042.67,2031.96,2037.05,2809090000.0,0.0,MeanReversionStrategy,58,736051.9999999999,SimpleMovingAverage,58,2023.0733333333333,StdDev,58,22.81059802422022,Broker,58,110583.82442451385,100113.25130706333,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2016-03-29 23:59:59.999989,2035.75,2055.91,2028.31,2055.01,3822330000.0,0.0,MeanReversionStrategy,59,736052.9999999999,SimpleMovingAverage,59,2026.6233333333332,StdDev,59,23.35452237910856,Broker,59,110583.82442451385,100020.93570696052,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2016-03-30 23:59:59.999989,2058.27,2072.21,2058.27,2063.95,3590310000.0,0.0,MeanReversionStrategy,60,736053.9999999999,SimpleMovingAverage,60,2032.2693333333334,StdDev,60,21.37497086677218,Broker,60,110583.82442451385,99974.98350958196,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2016-03-31 23:59:59.999989,2063.77,2067.92,2057.46,2059.74,3715280000.0,0.0,MeanReversionStrategy,61,736054.9999999999,SimpleMovingAverage,61,2036.968,StdDev,61,19.02106453382978,Broker,61,110583.82442451385,99996.62319089781,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2016-04-01 23:59:59.999989,2056.62,2075.07,2043.98,2072.78,3749990000.0,0.0,MeanReversionStrategy,62,736055.9999999999,SimpleMovingAverage,62,2042.5153333333333,StdDev,62,16.332684558540578,Broker,62,110583.82442451385,99929.59671955368,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2016-04-04 23:59:59.999989,2073.19,2074.02,2062.57,2066.13,3485710000.0,0.0,MeanReversionStrategy,63,736058.9999999999,SimpleMovingAverage,63,2045.4446666666668,StdDev,63,16.364936446221435,Broker,63,110583.82442451385,99963.77816391246,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2016-04-05 23:59:59.999989,2062.5,2062.5,2042.56,2045.17,4154920000.0,0.0,MeanReversionStrategy,64,736059.9999999999,SimpleMovingAverage,64,2047.1466666666668,StdDev,64,14.850162139002885,Broker,64,110583.82442451385,100071.51396447787,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2016-04-06 23:59:59.999989,2045.56,2067.33,2043.09,2066.66,3750800000.0,0.0,MeanReversionStrategy,65,736060.9999999999,SimpleMovingAverage,65,2050.5286666666666,StdDev,65,13.019551383299644,Broker,65,100069.50933841773,100069.50933841773,BuySell,65,2045.56,,Trades,65,,-530.3520945772287
66,spx-1950-2018,66,2016-04-07 23:59:59.999989,2063.01,2063.01,2033.8,2041.91,3801250000.0,0.0,MeanReversionStrategy,66,736061.9999999999,SimpleMovingAverage,66,2051.508,StdDev,66,11.716745395669719,Broker,66,110051.84799112307,100171.60644195678,BuySell,66,,2063.01,Trades,66,,
67,spx-1950-2018,67,2016-04-08 23:59:59.999989,2045.54,2060.63,2041.69,2047.6,3359530000.0,0.0,MeanReversionStrategy,67,736062.9999999999,SimpleMovingAverage,67,2051.9753333333333,StdDev,67,11.407674531743368,Broker,67,100154.04186916784,100154.04186916784,BuySell,67,2045.54,,Trades,67,84.53253075010043,
68,spx-1950-2018,68,2016-04-11 23:59:59.999989,2050.23,2062.93,2041.88,2041.99,3567840000.0,0.0,MeanReversionStrategy,68,736065.9999999999,SimpleMovingAverage,68,2051.4693333333335,StdDev,68,11.66805980251424,Broker,68,100154.04186916784,100154.04186916784,BuySell,68,,,Trades,68,,
69,spx-1950-2018,69,2016-04-12 23:59:59.999989,2043.72,2065.05,2039.74,2061.72,4239740000.0,0.0,MeanReversionStrategy,69,736066.9999999999,SimpleMovingAverage,69,2052.144,StdDev,69,11.945391747484367,Broker,69,100154.04186916784,100154.04186916784,BuySell,69,,,Trades,69,,
70,spx-1950-2018,70,2016-04-13 23:59:59.999989,2065.92,2083.18,2065.92,2082.42,4191830000.0,0.0,MeanReversionStrategy,70,736067.9999999999,SimpleMovingAverage,70,2054.3186666666666,StdDev,70,14.096311511288155,Broker,70,100154.04186916784,100154.04186916784,BuySell,70,,,Trades,70,,
71,spx-1950-2018,71,2016-04-14 23:59:59.999989,2082.89,2087.84,2078.13,2082.78,3765870000.0,0.0,MeanReversionStrategy,71,736068.9999999999,SimpleMovingAverage,71,2057.39,StdDev,71,14.919955317202223,Broker,71,110156.29885863201,100154.57010074456,BuySell,71,,2082.89,Trades,71,,
72,spx-1950-2018,72,2016-04-15 23:59:59.999989,2083.1,2083.22,2076.31,2080.73,3701450000.0,0.0,MeanReversionStrategy,72,736069.9999999999,SimpleMovingAverage,72,2060.3759999999997,StdDev,72,14.809875444041484,Broker,72,110156.29885863201,100164.41441649258,BuySell,72,,,Trades,72,,
73,spx-1950-2018,73,2016-04-18 23:59:59.999989,2078.83,2094.66,2073.65,2094.34,3316880000.0,0.0,MeanReversionStrategy,73,736072.9999999999,SimpleMovingAverage,73,2064.1953333333336,StdDev,73,15.664455673760457,Broker,73,110156.29885863201,100099.05776413619,BuySell,73,,,Trades,73,,
74,spx-1950-2018,74,2016-04-19 23:59:59.999989,2096.05,2104.05,2091.68,2100.8,3896830000.0,0.0,MeanReversionStrategy,74,736073.9999999999,SimpleMovingAverage,74,2067.248,StdDev,74,17.881791931060903,Broker,74,110156.29885863201,100068.0361642668,BuySell,74,,,Trades,74,,
75,spx-1950-2018,75,2016-04-20 23:59:59.999989,2101.52,2111.05,2096.32,2102.4,4184880000.0,0.0,MeanReversionStrategy,75,736074.9999999999,SimpleMovingAverage,75,2069.8113333333336,StdDev,75,19.87058692862835,Broker,75,110156.29885863201,100060.3527958781,BuySell,75,,,Trades,75,,
76,spx-1950-2018,76,2016-04-21 23:59:59.999989,2102.09,2103.78,2088.52,2091.48,4175290000.0,0.0,MeanReversionStrategy,76,736075.9999999999,SimpleMovingAverage,76,2071.9273333333335,StdDev,76,20.36916115655796,Broker,76,110156.29885863201,100112.79178513099,BuySell,76,,,Trades,76,,
77,spx-1950-2018,77,2016-04-22 23:59:59.999989,2091.49,2094.32,2081.2,2091.58,3790580000.0,0.0,MeanReversionStrategy,77,736076.9999999999,SimpleMovingAverage,77,2073.1806666666666,StdDev,77,20.953088067311644,Broker,77,110156.29885863201,100112.31157460669,BuySell,77,,,Trades,77,,
78,spx-1950-2018,78,2016-04-25 23:59:59.999989,2089.37,2089.37,2077.52,2087.79,3319740000.0,0.0,MeanReversionStrategy,78,736079.9999999999,SimpleMovingAverage,78,2074.6246666666666,StdDev,78,21.1627379661171,Broker,78,110156.29885863201,100130.51155347744,BuySell,78,,,Trades,78,,
79,spx-1950-2018,79,2016-04-26 23:59:59.999989,2089.84,2096.87,2085.8,2091.7,3557190000.0,0.0,MeanReversionStrategy,79,736080.9999999999,SimpleMovingAverage,79,2077.726666666667,StdDev,79,19.995959147331703,Broker,79,110156.29885863201,100111.73532197754,BuySell,79,,,Trades,79,,
80,spx-1950-2018,80,2016-04-27 23:59:59.999989,2092.33,2099.89,2082.31,2095.15,4100110000.0,0.0,MeanReversionStrategy,80,736081.9999999999,SimpleMovingAverage,80,2079.6259999999997,StdDev,80,20.206542108961298,Broker,80,110156.29885863201,100095.16805888941,BuySell,80,,,Trades,80,,
81,spx-1950-2018,81,2016-04-28 23:59:59.999989,2090.93,2099.3,2071.62,2075.81,4309840000.0,0.0,MeanReversionStrategy,81,736082.9999999999,SimpleMovingAverage,81,2081.886,StdDev,81,17.587905617219846,Broker,81,110156.29885863201,100188.04077428783,BuySell,81,,,Trades,81,,
82,spx-1950-2018,82,2016-04-29 23:59:59.999989,2071.82,2073.85,2052.28,2065.3,4704720000.0,0.0,MeanReversionStrategy,82,736083.9999999999,SimpleMovingAverage,82,2083.0660000000003,StdDev,82,15.745255285299931,Broker,82,100207.20117420716,100207.20117420716,BuySell,82,2071.82,,Trades,82,53.15930503932784,
83,spx-1950-2018,83,2016-05-02 23:59:59.999989,2067.17,2083.42,2066.11,2081.43,3841110000.0,0.0,MeanReversionStrategy,83,736086.9999999999,SimpleMovingAverage,83,2085.6953333333336,StdDev,83,11.344407648201383,Broker,83,100207.20117420716,100207.20117420716,BuySell,83,,,Trades,83,,
84,spx-1950-2018,84,2016-05-03 23:59:59.999989,2077.18,2077.18,2054.89,2063.37,4173390000.0,0.0,MeanReversionStrategy,84,736087.9999999999,SimpleMovingAverage,84,2085.8053333333332,StdDev,84,11.11712244944497,Broker,84,100207.20117420716,100207.20117420716,BuySell,84,,,Trades,84,,
85,spx-1950-2018,85,2016-05-04 23:59:59.999989,2060.3,2060.3,2045.55,2051.12,4058560000.0,0.0,MeanReversionStrategy,85,736088.9999999999,SimpleMovingAverage,85,2083.7186666666666,StdDev,85,14.095283781776303,Broker,85,90222.07974663963,100162.71085012567,BuySell,85,2060.3,,Trades,85,,
86,spx-1950-2018,86,2016-05-05 23:59:59.999989,2052.95,2060.23,2045.77,2050.63,4008530000.0,0.0,MeanReversionStrategy,86,736089.9999999999,SimpleMovingAverage,86,2081.575333333333,StdDev,86,16.340595610000424,Broker,86,90222.07974663963,100160.33609426512,BuySell,86,,,Trades,86,,
87,spx-1950-2018,87,2016-05-06 23:59:59.999989,2047.77,2057.72,2039.45,2057.14,3796350000.0,0.0,MeanReversionStrategy,87,736090.9999999999,SimpleMovingAverage,87,2080.0026666666668,StdDev,87,17.444192335061665,Broker,87,90222.07974663963,100191.88642212682,BuySell,87,,,Trades,87,,
88,spx-1950-2018,88,2016-05-09 23:59:59.999989,2057.55,2064.15,2054.31,2058.69,3788620000.0,0.0,MeanReversionStrategy,88,736093.9999999999,SimpleMovingAverage,88,2077.6259999999997,StdDev,88,17.754699208971125,Broker,88,90222.07974663963,100199.39840495103,BuySell,88,,,Trades,88,,
89,spx-1950-2018,89,2016-05-10 23:59:59.999989,2062.63,2084.87,2062.63,2084.39,3600200000.0,0.0,MeanReversionStrategy,89,736094.9999999999,SimpleMovingAverage,89,2076.532,StdDev,89,16.77141425160961,Broker,89,90222.07974663963,100323.95192661705,BuySell,89,,,Trades,89,,
