Id,spx-1950-2018,len,datetime,open,high,low,close,volume,openinterest,RegimeSwitchingStrategy,len,datetime,MACD,len,macd,signal,CrossOver,len,crossover,CrossDown,len,cross,ATR,len,atr,SMA,len,sma,SimpleMovingAverage,len,sma,StdDev,len,stddev,Broker,len,cash,value,BuySell,len,buy,sell,Trades,len,pnlplus,pnlminus
22,spx-1950-2018,22,2009-02-03 23:59:59.999989,825.69,842.6,821.98,838.51,5886310000.0,0.0,RegimeSwitchingStrategy,22,733441.9999999999,MACD,22,,,CrossOver,22,,CrossDown,22,,ATR,22,26.19063932137604,SMA,22,,SimpleMovingAverage,22,840.3013333333333,StdDev,22,16.752655059886667,Broker,22,100000.0,100000.0,BuySell,22,,,Trades,22,,
23,spx-1950-2018,23,2009-02-04 23:59:59.999989,837.77,851.85,829.18,832.23,6420450000.0,0.0,RegimeSwitchingStrategy,23,733442.9999999999,MACD,23,,,CrossOver,23,,CrossDown,23,,ATR,23,25.9391650841349,SMA,23,,SimpleMovingAverage,23,837.6640000000001,StdDev,23,14.558042817166493,Broker,23,100000.0,100000.0,BuySell,23,,,Trades,23,,
24,spx-1950-2018,24,2009-02-05 23:59:59.999989,831.75,850.55,819.91,845.85,6624030000.0,0.0,RegimeSwitchingStrategy,24,733443.9999999999,MACD,24,,,CrossOver,24,,CrossDown,24,,ATR,24,26.274939006696695,SMA,24,,SimpleMovingAverage,24,837.8793333333334,StdDev,24,14.653332484069276,Broker,24,100000.0,100000.0,BuySell,24,,,Trades,24,,
25,spx-1950-2018,25,2009-02-06 23:59:59.999989,846.09,870.75,845.42,868.6,6484100000.0,0.0,RegimeSwitchingStrategy,25,733444.9999999999,MACD,25,,,CrossOver,25,,CrossDown,25,,ATR,25,26.20744336336122,SMA,25,,SimpleMovingAverage,25,839.5366666666667,StdDev,25,16.510628765196728,Broker,25,100000.0,100000.0,BuySell,25,,,Trades,25,,
26,spx-1950-2018,26,2009-02-09 23:59:59.999989,868.24,875.01,861.65,869.89,5574370000.0,0.0,RegimeSwitchingStrategy,26,733447.9999999999,MACD,26,-9.554562154341852,,CrossOver,26,,CrossDown,26,,ATR,26,25.28976883740685,SMA,26,,SimpleMovingAverage,26,840.8546666666666,StdDev,26,18.022715247405568,Broker,26,100000.0,100000.0,BuySell,26,,,Trades,26,,
27,spx-1950-2018,27,2009-02-10 23:59:59.999989,866.87,868.05,822.99,827.16,6770170000.0,0.0,RegimeSwitchingStrategy,27,733448.9999999999,MACD,27,-10.802617680892808,,CrossOver,27,,CrossDown,27,,ATR,27,26.833356777592073,SMA,27,,SimpleMovingAverage,27,842.3173333333333,StdDev,27,15.828028922000334,Broker,27,100000.0,100000.0,BuySell,27,,,Trades,27,,
28,spx-1950-2018,28,2009-02-11 23:59:59.999989,827.41,838.22,822.3,833.74,5926460000.0,0.0,RegimeSwitchingStrategy,28,733449.9999999999,MACD,28,-11.132431923280024,,CrossOver,28,,CrossDown,28,,ATR,28,26.05383129347836,SMA,28,,SimpleMovingAverage,28,841.884,StdDev,28,15.967333653432414,Broker,28,100000.0,100000.0,BuySell,28,,,Trades,28,,
29,spx-1950-2018,29,2009-02-12 23:59:59.999989,829.91,835.48,808.06,835.19,6476460000.0,0.0,RegimeSwitchingStrategy,29,733450.9999999999,MACD,29,-11.148298558503257,,CrossOver,29,,CrossDown,29,,ATR,29,26.15141477251563,SMA,29,,SimpleMovingAverage,29,842.3966666666668,StdDev,29,15.616879614338336,Broker,29,100000.0,100000.0,BuySell,29,,,Trades,29,,
30,spx-1950-2018,30,2009-02-13 23:59:59.999989,833.95,839.43,825.21,826.84,5296650000.0,0.0,RegimeSwitchingStrategy,30,733451.9999999999,MACD,30,-11.699780411644042,,CrossOver,30,,CrossDown,30,,ATR,30,25.299170860193076,SMA,30,857.1653333333333,SimpleMovingAverage,30,842.056,StdDev,30,15.894317978448003,Broker,30,100000.0,100000.0,BuySell,30,,,Trades,30,,
31,spx-1950-2018,31,2009-02-17 23:59:59.999989,818.61,818.61,789.17,789.17,5907820000.0,0.0,RegimeSwitchingStrategy,31,733455.9999999999,MACD,31,-15.003536502718475,,CrossOver,31,,CrossDown,31,,ATR,31,26.18280151303643,SMA,31,852.4110000000001,SimpleMovingAverage,31,838.8960000000001,StdDev,31,20.66638004102219,Broker,31,100000.0,100000.0,BuySell,31,,,Trades,31,,
32,spx-1950-2018,32,2009-02-18 23:59:59.999989,791.06,796.17,780.43,788.42,5740710000.0,0.0,RegimeSwitchingStrategy,32,733456.9999999999,MACD,32,-17.48079798144954,,CrossOver,32,,CrossDown,32,,ATR,32,25.436887119248116,SMA,32,847.7766666666666,SimpleMovingAverage,32,835.0766666666666,StdDev,32,24.06806367136778,Broker,32,100000.0,100000.0,BuySell,32,,,Trades,32,,
33,spx-1950-2018,33,2009-02-19 23:59:59.999989,787.91,797.58,777.03,778.94,5746940000.0,0.0,RegimeSwitchingStrategy,33,733457.9999999999,MACD,33,-19.978700302604125,,CrossOver,33,,CrossDown,33,,ATR,33,25.087823753587543,SMA,33,842.5846666666667,SimpleMovingAverage,33,828.7333333333333,StdDev,33,25.449023993511574,Broker,33,100000.0,100000.0,BuySell,33,,,Trades,33,,
34,spx-1950-2018,34,2009-02-20 23:59:59.999989,775.87,778.69,754.25,770.05,8210590000.0,0.0,RegimeSwitchingStrategy,34,733458.9999999999,MACD,34,-22.41724257356441,-14.357552009888726,CrossOver,34,,CrossDown,34,,ATR,34,25.059407771188436,SMA,34,838.0313333333332,SimpleMovingAverage,34,823.7273333333334,StdDev,34,28.883036190045228,Broker,34,100000.0,100000.0,BuySell,34,,,Trades,34,,
35,spx-1950-2018,35,2009-02-23 23:59:59.999989,773.25,777.85,742.37,743.33,6509300000.0,0.0,RegimeSwitchingStrategy,35,733461.9999999999,MACD,35,-26.203824209518302,-16.726806449814642,CrossOver,35,0.0,CrossDown,35,0.0,ATR,35,25.803735787532123,SMA,35,832.4846666666667,SimpleMovingAverage,35,818.224,StdDev,35,35.136157786529616,Broker,35,100000.0,100000.0,BuySell,35,,,Trades,35,,
36,spx-1950-2018,36,2009-02-24 23:59:59.999989,744.69,775.49,744.69,773.14,7234490000.0,0.0,RegimeSwitchingStrategy,36,733462.9999999999,MACD,36,-26.493894446125864,-18.680224049076887,CrossOver,36,0.0,CrossDown,36,0.0,ATR,36,26.257754659851255,SMA,36,828.5776666666667,SimpleMovingAverage,36,814.7373333333333,StdDev,36,36.80252481677097,Broker,36,100000.0,100000.0,BuySell,36,,,Trades,36,,
37,spx-1950-2018,37,2009-02-25 23:59:59.999989,770.64,780.12,752.89,764.9,7483640000.0,0.0,RegimeSwitchingStrategy,37,733463.9999999999,MACD,37,-27.076554666304105,-20.35949017252233,CrossOver,37,0.0,CrossDown,37,0.0,ATR,37,26.327200755576165,SMA,37,825.0656666666667,SimpleMovingAverage,37,809.83,StdDev,37,38.1870648256719,Broker,37,89992.33815985975,99925.45938575418,BuySell,37,770.64,,Trades,37,,
38,spx-1950-2018,38,2009-02-26 23:59:59.999989,765.76,779.42,751.75,752.83,7599970000.0,0.0,RegimeSwitchingStrategy,38,733464.9999999999,MACD,38,-28.18733911611548,-21.925059961240965,CrossOver,38,0.0,CrossDown,38,0.0,ATR,38,26.42311498732072,SMA,38,821.1003333333334,SimpleMovingAverage,38,804.5366666666666,StdDev,38,40.16692514439726,Broker,38,89992.33815985975,99768.71631712226,BuySell,38,,,Trades,38,,
39,spx-1950-2018,39,2009-02-27 23:59:59.999989,749.93,751.27,734.52,735.09,8926480000.0,0.0,RegimeSwitchingStrategy,39,733465.9999999999,MACD,39,-30.151545290570425,-23.57035702710686,CrossOver,39,0.0,CrossDown,39,0.0,ATR,39,25.843606773940675,SMA,39,817.516,SimpleMovingAverage,39,797.1526666666667,StdDev,39,42.03088094352516,Broker,39,89992.33815985975,99538.34166612558,BuySell,39,,,Trades,39,,
40,spx-1950-2018,40,2009-03-02 23:59:59.999989,729.57,729.57,699.7,700.82,7868290000.0,0.0,RegimeSwitchingStrategy,40,733468.9999999999,MACD,40,-34.080635082059985,-25.672412638097484,CrossOver,40,0.0,CrossDown,40,0.0,ATR,40,26.525492004373483,SMA,40,812.7520000000001,SimpleMovingAverage,40,785.9673333333334,StdDev,40,43.81591057544596,Broker,40,89992.33815985975,99093.30562950458,BuySell,40,,,Trades,40,,
41,spx-1950-2018,41,2009-03-03 23:59:59.999989,704.44,711.67,692.3,696.33,7583230000.0,0.0,RegimeSwitchingStrategy,41,733469.9999999999,MACD,41,-37.12877511719216,-27.96368513391642,CrossOver,41,0.0,CrossDown,41,0.0,ATR,41,26.014385432632523,SMA,41,807.6256666666667,SimpleMovingAverage,41,774.3966666666668,StdDev,41,43.0357548505355,Broker,41,89992.33815985975,99034.9977274203,BuySell,41,,,Trades,41,,
42,spx-1950-2018,42,2009-03-04 23:59:59.999989,698.6,724.12,698.6,712.87,7673620000.0,0.0,RegimeSwitchingStrategy,42,733470.9999999999,MACD,42,-37.77436887557553,-29.925821882248243,CrossOver,42,0.0,CrossDown,42,0.0,ATR,42,26.14121504458734,SMA,42,804.5473333333334,SimpleMovingAverage,42,766.7773333333333,StdDev,42,43.13690662169592,Broker,42,89992.33815985975,99249.7889747419,BuySell,42,,,Trades,42,,
43,spx-1950-2018,43,2009-03-05 23:59:59.999989,708.27,708.27,677.93,682.55,7507250000.0,0.0,RegimeSwitchingStrategy,43,733471.9999999999,MACD,43,-40.26838827173833,-31.994335160146264,CrossOver,43,0.0,CrossDown,43,0.0,ATR,43,26.769699684259677,SMA,43,799.2909999999999,SimpleMovingAverage,43,756.698,StdDev,43,43.96835319484649,Broker,43,89992.33815985975,98856.0483085514,BuySell,43,,,Trades,43,,
44,spx-1950-2018,44,2009-03-06 23:59:59.999989,684.04,699.09,666.79,683.38,7331830000.0,0.0,RegimeSwitchingStrategy,44,733472.9999999999,MACD,44,-41.69728223429615,-33.93492457497624,CrossOver,44,0.0,CrossDown,44,0.0,ATR,44,27.164721135383992,SMA,44,794.487,SimpleMovingAverage,44,746.5773333333333,StdDev,44,42.171363027007125,Broker,44,89992.33815985975,98866.82682942666,BuySell,44,,,Trades,44,,
45,spx-1950-2018,45,2009-03-09 23:59:59.999989,680.76,695.27,672.88,676.53,7277320000.0,0.0,RegimeSwitchingStrategy,45,733475.9999999999,MACD,45,-42.88804209402906,-35.72554807878681,CrossOver,45,0.0,CrossDown,45,0.0,ATR,45,26.823669625713705,SMA,45,789.3063333333333,SimpleMovingAverage,45,736.5566666666667,StdDev,45,39.6944032438944,Broker,45,89992.33815985975,98777.87156678138,BuySell,45,,,Trades,45,,
46,spx-1950-2018,46,2009-03-10 23:59:59.999989,679.28,719.6,679.28,719.6,8618330000.0,0.0,RegimeSwitchingStrategy,46,733476.9999999999,MACD,46,-39.89643751582503,-36.559725966194456,CrossOver,46,0.0,CrossDown,46,0.0,ATR,46,27.98412179530559,SMA,46,785.4073333333333,SimpleMovingAverage,46,731.9186666666667,StdDev,46,37.26605673919504,Broker,46,89992.33815985975,99337.18589701968,BuySell,46,,,Trades,46,,
47,spx-1950-2018,47,2009-03-11 23:59:59.999989,719.59,731.92,713.85,721.36,7287810000.0,0.0,RegimeSwitchingStrategy,47,733477.9999999999,MACD,47,-36.957528658077536,-36.639286504571075,CrossOver,47,0.0,CrossDown,47,0.0,ATR,47,27.275970238498044,SMA,47,781.2623333333333,SimpleMovingAverage,47,727.448,StdDev,47,34.10832414528844,Broker,47,89992.33815985975,99360.04155574314,BuySell,47,,,Trades,47,,
48,spx-1950-2018,48,2009-03-12 23:59:59.999989,720.89,752.63,714.76,750.74,7326630000.0,0.0,RegimeSwitchingStrategy,48,733478.9999999999,MACD,48,-31.890092616730158,-35.68944772700289,CrossOver,48,1.0,CrossDown,48,0.0,ATR,48,28.032686650033895,SMA,48,777.1506666666667,SimpleMovingAverage,48,725.568,StdDev,48,31.92568646090556,Broker,48,89992.33815985975,99741.57522238816,BuySell,48,,,Trades,48,,
49,spx-1950-2018,49,2009-03-13 23:59:59.999989,751.97,758.29,742.46,756.55,6787090000.0,0.0,RegimeSwitchingStrategy,49,733479.9999999999,MACD,49,-27.092983551666293,-33.97015489193558,CrossOver,49,0.0,CrossDown,49,0.0,ATR,49,27.16106617503147,SMA,49,774.1976666666667,SimpleMovingAverage,49,724.668,StdDev,49,30.830534474769465,Broker,49,99757.54821115512,99757.54821115512,BuySell,49,,751.97,Trades,49,,-242.4517888448797
50,spx-1950-2018,50,2009-03-16 23:59:59.999989,758.84,774.53,753.37,753.89,7883540000.0,0.0,RegimeSwitchingStrategy,50,733482.9999999999,MACD,50,-23.23800655138359,-31.823725223825186,CrossOver,50,0.0,CrossDown,50,0.0,ATR,50,26.73241859110065,SMA,50,771.798,SimpleMovingAverage,50,725.372,StdDev,50,31.364575176462946,Broker,50,99757.54821115512,99757.54821115512,BuySell,50,,,Trades,50,,
51,spx-1950-2018,51,2009-03-17 23:59:59.999989,753.88,778.12,749.93,778.12,6156800000.0,0.0,RegimeSwitchingStrategy,51,733483.9999999999,MACD,51,-18.020027345448284,-29.062985648149805,CrossOver,51,0.0,CrossDown,51,0.0,ATR,51,26.83653154887918,SMA,51,770.2206666666666,SimpleMovingAverage,51,725.704,StdDev,51,31.89040081278415,Broker,51,99757.54821115512,99757.54821115512,BuySell,51,,,Trades,51,,
52,spx-1950-2018,52,2009-03-18 23:59:59.999989,776.01,803.04,765.64,794.35,9098450000.0,0.0,RegimeSwitchingStrategy,52,733484.9999999999,MACD,52,-12.431809707231764,-25.7367504599662,CrossOver,52,0.0,CrossDown,52,0.0,ATR,52,27.591065009673525,SMA,52,768.7486666666666,SimpleMovingAverage,52,727.6673333333333,StdDev,52,34.99818251789111,Broker,52,109730.4315710482,99521.85191752433,BuySell,52,,776.0099999999999,Trades,52,,
53,spx-1950-2018,53,2009-03-19 23:59:59.999989,797.92,803.24,781.82,784.04,9033870000.0,0.0,RegimeSwitchingStrategy,53,733485.9999999999,MACD,53,-8.734353612250516,-22.336271090423065,CrossOver,53,0.0,CrossDown,53,0.0,ATR,53,27.1502746518397,SMA,53,767.1423333333333,SimpleMovingAverage,53,729.7479999999999,StdDev,53,37.28527130114635,Broker,53,109730.4315710482,99654.35076089039,BuySell,53,,,Trades,53,,
54,spx-1950-2018,54,2009-03-20 23:59:59.999989,784.58,788.91,766.2,768.54,7643720000.0,0.0,RegimeSwitchingStrategy,54,733486.9999999999,MACD,54,-6.9744167445329595,-19.263900221245045,CrossOver,54,0.0,CrossDown,54,0.0,ATR,54,26.833112176708287,SMA,54,764.5653333333333,SimpleMovingAverage,54,731.978,StdDev,54,38.51801365595138,Broker,54,109730.4315710482,99853.54882802657,BuySell,54,,,Trades,54,,
55,spx-1950-2018,55,2009-03-23 23:59:59.999989,772.31,823.37,772.31,822.92,7715770000.0,0.0,RegimeSwitchingStrategy,55,733489.9999999999,MACD,55,-1.1780625975230805,-15.646732696500653,CrossOver,55,0.0,CrossDown,55,0.0,ATR,55,28.832889878371986,SMA,55,763.0426666666666,SimpleMovingAverage,55,740.118,StdDev,55,43.635072315740025,Broker,55,109730.4315710482,99154.68489958365,BuySell,55,,,Trades,55,,
56,spx-1950-2018,56,2009-03-24 23:59:59.999989,820.6,823.65,805.48,806.12,6767980000.0,0.0,RegimeSwitchingStrategy,56,733490.9999999999,MACD,56,2.0364947837242653,-12.11008720045567,CrossOver,56,0.0,CrossDown,56,0.0,ATR,56,28.0712548870597,SMA,56,760.9169999999999,SimpleMovingAverage,56,747.4373333333333,StdDev,56,44.86689833521254,Broker,56,109730.4315710482,99370.58990138286,BuySell,56,,,Trades,56,,
57,spx-1950-2018,57,2009-03-25 23:59:59.999989,806.81,826.78,791.37,813.88,7687180000.0,0.0,RegimeSwitchingStrategy,57,733491.9999999999,MACD,57,5.150846067793054,-8.657900546805925,CrossOver,57,0.0,CrossDown,57,0.0,ATR,57,28.595450966555433,SMA,57,760.4743333333333,SimpleMovingAverage,57,754.1713333333333,StdDev,57,46.715525308924704,Broker,57,109730.4315710482,99270.86235293275,BuySell,57,,,Trades,57,,
58,spx-1950-2018,58,2009-03-26 23:59:59.999989,814.06,832.98,814.06,832.86,6992960000.0,0.0,RegimeSwitchingStrategy,58,733492.9999999999,MACD,58,9.046239853684028,-5.117072466707935,CrossOver,58,0.0,CrossDown,58,0.0,ATR,58,27.917204468944334,SMA,58,760.4449999999999,SimpleMovingAverage,58,764.1919999999999,StdDev,58,46.3976932185226,Broker,58,109730.4315710482,99026.94110685245,BuySell,58,,,Trades,58,,
59,spx-1950-2018,59,2009-03-27 23:59:59.999989,828.68,828.68,813.43,815.94,5600210000.0,0.0,RegimeSwitchingStrategy,59,733493.9999999999,MACD,59,10.645351909824399,-1.964587591401468,CrossOver,59,0.0,CrossDown,59,0.0,ATR,59,27.31097557830546,SMA,59,759.8033333333333,SimpleMovingAverage,59,773.0293333333334,StdDev,59,42.63565666851598,Broker,59,109730.4315710482,99244.38828723594,BuySell,59,,,Trades,59,,
60,spx-1950-2018,60,2009-03-30 23:59:59.999989,809.07,809.07,779.81,787.53,5912660000.0,0.0,RegimeSwitchingStrategy,60,733496.9999999999,MACD,60,9.51057814287094,0.3304455554530137,CrossOver,60,0.0,CrossDown,60,0.0,ATR,60,27.940905894140794,SMA,60,758.493,SimpleMovingAverage,60,780.4293333333334,StdDev,60,34.00366283538087,Broker,60,109730.4315710482,99609.49906706424,BuySell,60,,,Trades,60,,
61,spx-1950-2018,61,2009-03-31 23:59:59.999989,790.88,810.48,790.88,797.87,6089100000.0,0.0,RegimeSwitchingStrategy,61,733497.9999999999,MACD,61,9.337971024683611,2.1319506492991334,CrossOver,61,0.0,CrossDown,61,0.0,ATR,61,27.584412615987883,SMA,61,758.783,SimpleMovingAverage,61,785.6473333333332,StdDev,61,30.043626604584084,Broker,61,109730.4315710482,99476.61467905212,BuySell,61,,,Trades,61,,
62,spx-1950-2018,62,2009-04-01 23:59:59.999989,793.59,813.62,783.32,811.08,6034140000.0,0.0,RegimeSwitchingStrategy,62,733498.9999999999,MACD,62,10.150111077104611,3.735582734860229,CrossOver,62,0.0,CrossDown,62,0.0,ATR,62,27.77838314341732,SMA,62,759.5383333333334,SimpleMovingAverage,62,791.6286666666667,StdDev,62,25.1881011237874,Broker,62,109730.4315710482,99306.84651989928,BuySell,62,,,Trades,62,,
63,spx-1950-2018,63,2009-04-02 23:59:59.999989,814.53,845.61,814.53,834.38,7542810000.0,0.0,RegimeSwitchingStrategy,63,733499.9999999999,MACD,63,12.529421818151377,5.494350551518459,CrossOver,63,0.0,CrossDown,63,0.0,ATR,63,28.26064149031608,SMA,63,761.3863333333334,SimpleMovingAverage,63,797.2046666666666,StdDev,63,24.773673356115456,Broker,63,109730.4315710482,99007.4068447849,BuySell,63,,,Trades,63,,
64,spx-1950-2018,64,2009-04-03 23:59:59.999989,835.13,842.5,826.7,842.5,5855640000.0,0.0,RegimeSwitchingStrategy,64,733500.9999999999,MACD,64,14.898518019049448,7.375184045024658,CrossOver,64,0.0,CrossDown,64,0.0,ATR,64,27.370595669579213,SMA,64,763.8013333333333,SimpleMovingAverage,64,802.9346666666667,StdDev,64,24.647373319598064,Broker,64,109730.4315710482,98903.05276058195,BuySell,64,,,Trades,64,,
65,spx-1950-2018,65,2009-04-06 23:59:59.999989,839.75,839.75,822.79,835.48,6210000000.0,0.0,RegimeSwitchingStrategy,65,733503.9999999999,MACD,65,16.02486384004885,9.105120004029498,CrossOver,65,0.0,CrossDown,65,0.0,ATR,65,26.823410264609272,SMA,65,766.8729999999999,SimpleMovingAverage,65,808.374,StdDev,65,22.09437237548408,Broker,65,109730.4315710482,98993.27020776234,BuySell,65,,,Trades,65,,
