Date,XLY,XLF,XLK,XLE,XLV,XLI,XLP,XLB,XLU,mr_wealth,mo_wealth,mr_wealth_cross,mo_wealth_cross
2009-05-07,20.729429,6.548621,14.769642000000001,41.029663,21.632828,18.900103,17.701178,21.562601,19.253691,886864.6466348735,722872.4402383927,1434870.671144691,635080.1095800437
2009-05-08,21.036339,7.0349070000000005,14.752374,42.779125,21.993805,19.591784,17.929628,22.022778,19.533248999999998,951984.0480129453,722872.4402383927,1434870.671144691,682569.4852436086
2009-05-11,20.668045000000003,6.624264999999999,14.795537,41.475291999999996,21.615644,19.008436,17.842962,21.702301000000002,19.447232999999997,895808.9483777487,722872.4402383927,1434870.671144691,645944.5803821059
2009-05-12,20.229605,6.483782,14.717845,41.739349,21.968025,18.800102,18.055672,21.915951,19.583426,872007.5143901135,722872.4402383927,1434870.671144691,642356.4960449412
2009-05-13,19.519335,6.154189,14.346663000000001,40.361247999999996,21.916456,18.025098999999997,17.724808,20.970943,19.06015,806358.8936363516,722872.4402383927,1434870.671144691,601485.6252374769
2009-05-14,19.545641,6.35951,14.502042999999999,40.476760999999996,21.942238,18.15844,17.787828,21.15173,19.045816000000002,832840.0084272898,722872.4402383927,1434870.671144691,617624.9695024409
2009-05-15,19.405338,6.229833999999999,14.502042999999999,39.610298,21.770344,18.166769,17.6224,21.225680999999998,18.594219,835466.0612615576,722872.4402383927,1434870.671144691,606978.8437671501
2009-05-18,20.361145,6.640474,14.899119,40.980156,21.985210000000002,18.833439000000002,17.992647,21.833778,18.594219,900950.1904607862,722872.4402383927,1434870.671144691,642515.5082982158
2009-05-19,20.282221,6.505395,14.985443,41.178207,21.821913000000002,18.691769,18.095057999999998,22.088526,18.93112,886656.3227981064,722872.4402383927,1434870.671144691,641771.449281852
2009-05-20,20.062994,6.332497,14.830066,41.318497,21.907857999999997,18.708439000000002,18.118689,22.18713,18.587051000000002,877985.1048794065,722872.4402383927,1434870.671144691,635167.4800639072
2009-05-21,19.589481,6.343301,14.571098000000001,40.097179,21.710179999999998,18.141771,17.953264,21.69408,18.364843,856590.2283617646,722872.4402383927,1434870.671144691,622739.7389096825
2009-05-22,19.799936,6.300076,14.622893,40.113673999999996,21.735966,18.075104,18.063547,21.611904,18.515375,844347.7422884833,722872.4402383927,1434870.671144691,615342.3113507289
2009-05-26,20.466366,6.505395,15.00271,40.96365,21.933641,18.733437,18.292007,22.129607999999998,19.052984,863049.7064917309,722872.4402383927,1434870.671144691,640982.0365926273
2009-05-27,20.019156,6.310881,14.855960999999999,40.518028,21.710179999999998,18.125107,17.827211,21.299639000000003,18.665907,832756.572414168,722872.4402383927,1434870.671144691,621971.905097156
2009-05-28,19.940233,6.489186,15.071765,41.863129,21.821913000000002,18.300104,18.016289,21.677647,19.052984,868819.230864468,722872.4402383927,1434870.671144691,648925.9572619961
2009-05-29,20.273453,6.6080570000000005,15.235772,42.647095,22.200077,18.741772,18.21323,22.326826,19.189182000000002,897586.0988589532,722872.4402383927,1434870.671144691,665450.7296883259
2009-06-01,21.246786,6.678297,15.667387,44.214996,22.346186,19.60845,18.5756,23.008879,19.805639000000003,911964.0730545927,722872.4402383927,1434870.671144691,690152.0549159859
2009-06-02,21.422157000000002,6.570233,15.632855,44.099464000000005,22.4837,19.641773,18.764664,23.238964000000003,19.56909,908445.0447517188,722872.4402383927,1434870.671144691,677429.0329346063
2009-06-03,21.141565,6.483782,15.460213000000001,42.399525,22.432129,19.258442000000002,18.670128,22.441874,19.239359,868069.2048089344,722872.4402383927,1434870.671144691,650182.0075855535
2009-06-04,21.185406,6.716117999999999,15.676014000000002,43.356777,22.122725,19.60845,18.701641,22.959574,19.418561999999998,908592.1319394312,722872.4402383927,1434870.671144691,685151.4225551009
2009-06-05,21.053873,6.656683,15.831399,43.001923,22.165703,19.775112,18.607113000000002,22.630873,19.440069,888073.0876819254,722872.4402383927,1434870.671144691,683465.2853011509
2009-06-08,21.246786,6.705311999999999,15.736445999999999,42.902905,21.925051,19.825113,18.678007,22.515825,19.318207,879518.3950163808,722872.4402383927,1434870.671144691,686221.4230308201
2009-06-09,21.369547,6.753941,15.805501999999999,43.323769,21.813316,19.783443,18.512579000000002,22.918484,19.26803,873940.1901122319,722872.4402383927,1434870.671144691,694407.3213928825
2009-06-10,21.053873,6.651282000000001,15.848657999999999,43.711605,21.718777,19.658445,18.307755,22.943138,19.56909,874656.9273364831,722872.4402383927,1434870.671144691,695340.1421751558
2009-06-11,20.948647,6.705311999999999,15.909085000000001,44.586342,21.950832000000002,19.625110999999997,18.386538,23.263610999999997,19.949005,888696.8536310194,722872.4402383927,1434870.671144691,705053.0408477453
2009-06-12,20.922342,6.748539,15.865924,44.157238,22.028183,19.658445,18.528332000000002,23.025305,20.199894,883993.8016033876,722872.4402383927,1434870.671144691,702168.484953321
2009-06-15,20.50144,6.5756369999999995,15.701920000000001,42.985439,21.349203,19.058445000000003,18.079302,22.252872,19.791301999999998,855266.324310669,722872.4402383927,1434870.671144691,681175.3199758831
2009-06-16,19.984083,6.462169,15.503373999999999,42.069435,21.435152,18.708439000000002,17.842962,21.652992,19.655117,851824.4861403584,722872.4402383927,1434870.671144691,663707.654348081
2009-06-17,20.264682999999998,6.273059,15.589689000000002,41.384502000000005,21.925051,18.566774,18.024162,21.406473000000002,19.712454,864836.4560517047,722872.4402383927,1434870.671144691,631586.6625328388
2009-06-18,20.203298999999998,6.424351000000001,15.520635999999998,41.227715,22.346186,18.583437,18.355024,21.587257,20.156882999999997,871821.4174741954,722872.4402383927,1434870.671144691,633117.6070583358
2009-06-19,20.36886,6.53894,15.712272,40.816322,22.527584,18.623708999999998,18.170067,21.536861,19.915461999999998,861370.1050340184,722872.4402383927,1434870.671144691,635959.208527013
2009-06-22,19.761219,6.158771,15.322064000000001,38.775921000000004,22.121605,18.002914,18.098625,20.446394,19.857466,873549.806064513,722872.4402383927,1434870.671144691,587185.7724512385
2009-06-23,19.558683,6.229373000000001,15.330739999999999,39.008156,22.052498,17.835133,17.987495000000003,20.710745000000003,19.683464,864516.8665794455,722872.4402383927,1434870.671144691,594362.2459071493
2009-06-24,19.673161999999998,6.305406,15.547521,39.165749,22.164791,17.952582999999997,18.035124,20.917278,19.850214,874437.4827868072,743538.8022014076,1456301.6407698102,602547.5521599
2009-06-25,20.360058,6.4411830000000005,15.772967999999999,39.986881,22.778086,18.506264,18.344706,21.363379000000002,20.183704000000002,874437.4827868072,744969.7593916992,1457215.776058307,602547.5521599
2009-06-26,20.219151999999998,6.47377,15.746953,39.721466,22.778086,18.430763,18.281198999999997,21.33033,20.111206,874437.4827868072,754372.1068600707,1472075.096351959,602547.5521599
2009-06-29,20.474535,6.555234,15.911707999999999,40.094707,22.916286,18.615313,18.392333999999998,21.520336,20.372206,874437.4827868072,745276.5215338605,1461868.213737899,602547.5521599
2009-06-30,20.324827,6.490063,15.790316,39.854183,22.726254,18.422365,18.249447,21.313807,20.219955,874437.4827868072,737577.8013006442,1477772.945862593,602547.5521599
2009-07-01,20.456919,6.452042,15.859681,39.887352,22.786716000000002,18.497868,18.559029000000002,21.363379000000002,20.480957,874437.4827868072,737577.8013006442,1477772.945862593,602547.5521599
2009-07-02,19.629137,6.229373000000001,15.460804999999999,38.286559999999994,22.242537,17.919024,18.170067,20.776834,19.893709,857960.6620418308,737577.8013006442,1477772.945862593,574050.3560925352
2009-07-06,19.726,6.2348040000000005,15.417451000000002,37.896725,22.415291,17.92742,18.543156,20.611618,20.009708,869059.0551383907,737577.8013006442,1477772.945862593,565633.5505883641
2009-07-07,19.197623999999998,6.137045,15.035914000000002,36.926281,22.328915,17.315008,18.31295,20.025066,19.610962,866219.8087671532,737577.8013006442,1477772.945862593,544559.4134319883
2009-07-08,19.356134,6.033857,15.044585999999999,36.934585999999996,22.536224,17.2479,18.392333999999998,20.041594,19.523966,870137.2571232195,737577.8013006442,1477772.945862593,533965.1291410879
2009-07-09,19.49704,6.10989,15.139970000000002,37.31612,22.251177,17.407295,18.257386999999998,20.198553,19.531214000000002,859115.916097553,737577.8013006442,1477772.945862593,548767.6041117065
2009-07-10,19.461817,6.028425,15.200673000000002,37.050705,22.147517999999998,17.382126,18.170067,20.082895,19.509464,861990.3351260498,737577.8013006442,1477772.945862593,541566.0753129538
2009-07-13,19.778837,6.41403,15.486815,37.614712,22.536224,17.826746,18.495523000000002,20.694223,19.850214,872682.9380556871,737577.8013006442,1477772.945862593,570336.7862403349
2009-07-14,20.087057,6.386871,15.504159,38.120663,22.639874,18.086807,18.551092,20.851185,20.00246,870368.8707942753,737577.8013006442,1477772.945862593,577654.0710074592
2009-07-15,20.64185,6.658423,16.085136,39.472645,22.838547,18.648876,18.852739,21.669044,20.401201,878261.0073928522,737577.8013006442,1477772.945862593,608008.8571152375
2009-07-16,20.89723,6.6367,16.319257999999998,39.953712,22.98539,18.992817000000002,18.979748,21.875576000000002,20.408455,879076.9317481727,737577.8013006442,1477772.945862593,613336.3525113863
2009-07-17,20.932454999999997,6.593252000000001,16.475342,40.185947,22.916286,18.77471,18.995617000000003,21.982969,20.314203,875321.681354118,758572.9814020552,1462103.1906044101,606694.4176323445
2009-07-20,21.372774,6.64756,16.622751,40.874373999999996,22.968121,19.15222,19.051182,22.453854,20.466445999999998,875321.681354118,755520.9824653972,1455908.5241887951,606694.4176323445
2009-07-21,21.372774,6.58782,16.718134,41.231037,23.304995,19.160603,19.027369,22.71821,20.669447,875321.681354118,758342.9322553047,1454971.847296056,606694.4176323445
2009-07-22,21.522476,6.593252000000001,16.81352,40.857791999999996,23.218611,19.219328,19.035308999999998,22.784295999999998,20.560699,875321.681354118,787123.6091444729,1474813.8522793527,606694.4176323445
2009-07-23,22.024435,6.7833369999999995,17.143026000000003,42.018993,23.685055,19.622002,19.297262,23.560845999999998,21.097186999999998,875321.681354118,783822.1438016784,1485928.6404513374,606694.4176323445
2009-07-24,22.006817,6.745319,17.038969,42.458599,24.099678,19.638786,19.471899,23.750853,21.430685,875321.681354118,796998.0047693236,1492010.960137969,606694.4176323445
2009-07-27,22.094885,6.853941000000001,17.038969,42.599598,24.082403,19.747841,19.400454999999997,23.800419,21.379935999999997,875321.681354118,788321.7780837435,1510374.786559396,606694.4176323445
2009-07-28,22.024435,6.837644999999999,17.073654,41.977528,24.246517,19.731057999999997,19.424274,23.602158,21.031942,875321.681354118,773926.3291540167,1540407.4120175382,606694.4176323445
2009-07-29,21.909952,6.837644999999999,17.056313,41.00708,24.229244,19.638786,19.527462,23.106482999999997,20.930443,875321.681354118,808371.938605534,1533077.8111123503,606694.4176323445
2009-07-30,22.253393,6.995144,17.143026000000003,41.579384000000005,24.263796,19.957567,19.503647,23.808683,21.249437,875321.681354118,808371.938605534,1533077.8111123503,606694.4176323445
2009-07-31,22.253393,7.065751,17.082329,41.985821,24.073763,20.033070000000002,19.463957,24.056520000000003,20.981192,877216.0945455591,808371.938605534,1533077.8111123503,618972.1530501073
2009-08-03,22.711320999999998,7.244973,17.316446,43.064071999999996,24.22061,20.469299,19.487772,24.907419,21.191441,900120.2333648424,808371.938605534,1533077.8111123503,644431.5439380873
2009-08-04,22.808191,7.391610000000001,17.264421,42.989437,24.281073000000003,20.620302,19.519527,24.816551,20.879698,897350.232874702,808371.938605534,1533077.8111123503,655024.9296302708
2009-08-05,22.614454000000002,7.646866999999999,17.108342999999998,42.558113,23.935558,20.452517,19.392519,25.014812,20.734695000000002,886187.0928918764,808371.938605534,1533077.8111123503,668225.8774710385
2009-08-06,22.596836,7.592558,16.986946,42.209763,23.762806,20.561577,19.194075,24.808287,20.770943,880742.8766693319,808371.938605534,1533077.8111123503,668836.927296875
2009-08-07,23.336561,7.793507000000001,17.160368,42.160007,23.866453,21.073309,19.273453,24.956985,20.966694,898967.9796836143,808371.938605534,1533077.8111123503,686609.9989022176
2009-08-10,23.125214,7.760921000000001,17.082329,42.342471999999994,24.056494,20.871969,19.289326000000003,24.626541,21.010197,882151.7209772489,808371.938605534,1533077.8111123503,681592.4832315518
2009-08-11,22.878632,7.473075,16.839531,41.728687,24.021935,20.595131,19.289326000000003,24.568714,21.024693,882117.8444083878,808371.938605534,1533077.8111123503,656520.3082952377
2009-08-12,23.045959,7.625144000000001,17.17771,42.176579,24.151506,20.955866,19.281385,24.791759,21.126188,892604.5036947434,808371.938605534,1533077.8111123503,671993.5915469849
2009-08-13,23.107601000000003,7.78264,17.255751,42.690834,24.125589,21.04814,19.392519,25.246126,21.053694,898831.3599071859,808371.938605534,1533077.8111123503,686115.5861149121
2009-08-14,22.790579,7.733763000000001,17.091,42.060466999999996,24.125589,20.746138000000002,19.368704,24.610022,21.053694,871740.2868547556,808371.938605534,1533077.8111123503,673227.6453239884
2009-08-17,22.068468,7.407903,16.683449,40.700191,24.030576999999997,20.133732000000002,19.170251999999998,23.676508,20.7637,815431.9235818583,808371.938605534,1533077.8111123503,636400.4616251627
2009-08-18,22.315039000000002,7.559971000000001,16.934916,41.106625,24.013304,20.377016,19.202009,24.031733,20.807195999999998,841602.6118063959,805867.7911030392,1534465.6981197335,650925.3189934863
2009-08-19,22.544001,7.554539999999999,16.978268,41.869694,24.350179999999998,20.435743,19.329016,24.345659,20.959438000000002,841602.6118063959,822140.2789250213,1562903.294687532,650925.3189934863
2009-08-20,22.711320999999998,7.750056,17.169043,42.22636,24.522932,20.687414,19.424274,24.395227,21.133442000000002,841602.6118063959,840747.0624560902,1609655.8479776275,650925.3189934863
2009-08-21,23.178051,7.902127,17.420507,43.420730999999996,24.773432,21.224307999999997,19.63859,25.039595000000002,21.546685999999998,841602.6118063959,838730.4800401279,1589701.5681348995,650925.3189934863
2009-08-24,23.010733,7.842384,17.368471,43.976444,24.946189999999998,21.26626,19.646532,24.84133,21.582937,841602.6118063959,846135.8927751717,1609737.2239044057,650925.3189934863
2009-08-25,23.248495000000002,7.940144999999999,17.411831,43.304623,24.946189999999998,21.383707,19.678289000000003,24.717415,21.445180999999998,841602.6118063959,837666.909385241,1585475.8529984714,650925.3189934863
2009-08-26,23.380596,7.918419999999999,17.489874,43.50367,24.954828,21.165589999999998,19.741787,24.626541,21.423437,841602.6118063959,847590.3896215335,1614148.153081907,650925.3189934863
2009-08-27,23.424625,7.999884,17.524557,43.370964,24.946189999999998,21.358535999999997,19.741787,24.800026000000003,21.423437,841602.6118063959,843994.1326244768,1617816.1298443116,650925.3189934863
2009-08-28,23.433434,8.010745,17.585255,43.279724,24.764788,21.241089000000002,19.662411,24.956985,21.372694,841602.6118063959,845373.2161504119,1603629.943449514,650925.3189934863
2009-08-31,23.037151,7.9835910000000005,17.35981,42.441998,24.721602999999998,20.989422,19.702095,24.626541,21.191441,841602.6118063959,815459.2917351499,1521798.8375328942,650925.3189934863
2009-09-01,22.623257000000002,7.554539999999999,17.004285999999997,41.703812,24.324261,20.637082999999997,19.519527,23.899555,21.024693,841602.6118063959,815459.2917351499,1521798.8375328942,650925.3189934863
2009-09-02,22.508776,7.489367,17.038969,41.396923,24.376089,20.55319,19.535406,24.122616,20.879698,837057.6865525162,818804.4676210029,1523107.8807927158,643172.2674208324
2009-09-03,22.746546,7.636005,17.117012,41.687218,24.263796,20.821638,19.575098,24.469576,20.865195999999997,837057.6865525162,818074.4499935935,1530918.551457041,643172.2674208324
2009-09-04,23.160439,7.722900999999999,17.420507,42.26783,24.609312,21.232695,19.717980999999998,24.808287,20.966694,837057.6865525162,818062.1603258997,1507901.1453274044,643172.2674208324
2009-09-08,23.362982000000002,7.755484,17.550575,43.429031,24.497023000000002,21.417261,19.884667999999998,25.146992,21.017447,837057.6865525162,819403.5990089793,1527017.2218254977,643172.2674208324
2009-09-09,23.609558,7.874969,17.680641,43.528557,24.782064000000002,21.777985,19.876735999999998,25.262648000000002,20.988443,837057.6865525162,818826.5272378487,1524325.237583091,643172.2674208324
2009-09-10,23.926582,7.940144999999999,17.923437,44.283333,24.972103,21.962549,20.019617,25.403088,20.988443,837057.6865525162,817827.5818926501,1514365.206793252,643172.2674208324
2009-09-11,23.847326000000002,7.891264,17.940781,44.457522999999995,24.980743,22.10516,20.106937,25.436134,20.981192,837057.6865525162,828301.489593321,1538060.2084364966,643172.2674208324
2009-09-14,23.926582,7.994453999999999,17.880081,44.789291,25.075758,22.31489,20.059309,25.75832,21.285692,837057.6865525162,821022.6949925276,1517580.1384361316,643172.2674208324
2009-09-15,24.041061,8.010745,18.001472,45.237190000000005,24.851173,22.583345,19.956114000000003,26.328342,21.445180999999998,837057.6865525162,842579.3066082586,1555510.1220853273,643172.2674208324
2009-09-16,24.498991,8.287726,18.140209,46.356922,25.075758,22.868567000000002,20.114878,26.69183,21.785933,837057.6865525162,837666.6102030964,1551482.6446064725,643172.2674208324
2009-09-17,24.472569,8.260571,18.070848,46.132961,25.058493,22.910517000000002,20.043436,26.567913,21.640932,837057.6865525162,843979.8529915605,1534423.6493116794,643172.2674208324
2009-09-18,24.560917,8.248041,18.181381,45.971352,24.951769,22.778952,20.306456,26.55381,21.739817000000002,837057.6865525162,839408.308575458,1508305.5112826985,643172.2674208324
2009-09-21,24.463734,8.171771000000001,18.103051999999998,45.579784000000004,25.194693,22.64402,20.242501999999998,26.288355,21.637273999999998,837057.6865525162,846467.9101012757,1549836.7426505561,643172.2674208324
2009-09-22,24.560917,8.356999,18.198786,46.296268,25.11661,22.913889,20.282476000000003,26.578697,21.578676,837057.6865525162,841336.8308168987,1512032.903214451,643172.2674208324
2009-09-23,24.207521,8.188116,18.198786,45.329848999999996,24.7609,22.719913000000002,20.282476000000003,26.155628,21.50543,837057.6865525162,837055.9462092803,1463046.2775001414,643172.2674208324
2009-09-24,23.977818,8.024682,18.024715,44.680019,24.734873,22.348839,20.178539,25.583235000000002,21.446827,837057.6865525162,836310.1236767936,1439005.0645276445,643172.2674208324
2009-09-25,23.836456,7.948411,17.911576999999998,44.621696,24.752228,22.036801999999998,20.178539,25.334375,21.388231,837057.6865525162,845984.1199099638,1483401.8959827824,643172.2674208324
2009-09-28,24.287039,8.215355,18.207487,45.338188,25.021175,22.492207,20.218519,25.815512,21.571354,837057.6865525162,846889.4076126384,1475042.884651273,643172.2674208324
2009-09-29,24.401896,8.177219000000001,18.111755,45.213211,25.05588,22.441608,20.314453,25.840403,21.615297,837057.6865525162,844531.3142083812,1457322.9029526217,643172.2674208324
2009-09-30,24.269373,8.139085000000001,18.163977,44.921623,24.873688,22.213909,20.354429,25.666197,21.483454000000002,837057.6865525162,830099.297025945,1382573.58778522,643172.2674208324
2009-10-01,23.739281,7.779526,17.624365,43.521984,24.517981,21.657295,20.170552999999998,24.662441,21.117214,837057.6865525162,830099.297025945,1382573.58778522,643172.2674208324
2009-10-02,23.438892000000003,7.7849759999999995,17.624365,43.297047,24.422543,21.378988,20.234503,24.562898999999998,20.890145999999998,830595.1172534676,830099.297025945,1382573.58778522,641132.9871156123
2009-10-05,23.801117,8.030127,17.772318,44.255127,24.578707,21.817528,20.282476000000003,24.977671,21.117214,866323.4516424396,830099.297025945,1382573.58778522,642569.5917700604
2009-10-06,24.163353,8.133637,18.094347,45.304848,24.77825,22.028370000000002,20.466351,25.500282000000002,21.278357999999997,885697.0708560407,837372.5690467834,1402740.791200894,649425.2961141068
2009-10-07,24.181023,8.220805,18.059532,45.654762,24.795603,21.944027,20.554291,25.508579,21.293015,885697.0708560407,842301.6423272826,1421996.7190529902,649425.2961141068
2009-10-08,24.56975,8.2317,18.172674,46.82946,24.821629,22.331974,20.674213,26.105854,21.293015,885697.0708560407,844486.2459171282,1423672.7336851163,649425.2961141068
2009-10-09,24.560917,8.302521,18.294523,46.7878,25.05588,22.391008,20.722179,26.130745,21.424851999999998,885697.0708560407,858044.0258565389,1439705.3416656302,649425.2961141068
2009-10-12,24.684604999999998,8.367892,18.303223000000003,47.420971,25.177345000000003,22.348839,20.810125,26.197101999999997,21.644596,885697.0708560407,849913.0052386115,1434031.1909532277,649425.2961141068
2009-10-13,24.728781,8.286176,18.372851999999998,47.495956,24.934418,22.365707,20.738170999999998,26.338131,21.490778,885697.0708560407,848918.1361250315,1467864.4396202231,649425.2961141068
2009-10-14,25.038004,8.569465,18.590436999999998,48.287411,25.316151,23.015093,20.810125,26.902222,21.50543,885697.0708560407,848918.1361250315,1467864.4396202231,649425.2961141068
2009-10-15,25.073341,8.493196000000001,18.555632,49.295471,25.385565,22.981351999999998,20.970015,26.952,21.673895,894879.0872381086,848918.1361250315,1467864.4396202231,657029.6486238118
2009-10-16,25.029169,8.291624,18.381563,49.145515,25.36821,22.821119,21.081942,26.578697,21.747145,887478.7960187325,848918.1361250315,1467864.4396202231,665948.8547975111
2009-10-19,25.311884,8.329759,18.581738,49.787017999999996,25.585112,23.065691,21.201866,26.98518,22.054783,889532.0125506575,844015.065612412,1464017.48484523,670300.558057077
2009-10-20,25.055670000000003,8.264387,18.520807,49.470432,25.342176000000002,22.905451,21.177877,26.703128999999997,21.835039000000002,889532.0125506575,840033.7437171524,1449844.3078554466,670300.558057077
2009-10-21,24.728781,8.106398,18.529516,49.337132000000004,25.012501,22.745214,21.017982,26.387903,21.86434,889532.0125506575,837372.1293746143,1457472.534498093,670300.558057077
2009-10-22,25.055670000000003,8.346102,18.616547,49.528755,25.168663000000002,22.905451,21.049965,26.703128999999997,21.915611,889532.0125506575,837372.1293746143,1457472.534498093,670300.558057077
2009-10-23,24.958492,8.226251,18.564327,48.570663,24.908388000000002,22.500647,20.842102,26.172213,21.556696,885297.9404663569,837372.1293746143,1457472.534498093,659883.9645110552
2009-10-26,24.808292,8.013785,18.44248,47.770874,24.639441,22.323539999999998,20.682213,25.500282000000002,21.271034,884964.479299275,837372.1293746143,1457472.534498093,654313.8835712029
2009-10-27,24.384224,7.953859,18.346743,48.195759,24.743547,22.019934,20.6982,25.292898,21.219761,888827.1673211372,837372.1293746143,1457472.534498093,662122.0769454329
2009-10-28,23.695101,7.708705999999999,18.076944,46.604504,24.491947,21.564524,20.642235,24.513120999999998,21.007343,875151.1244412828,837372.1293746143,1457472.534498093,668043.5708668424
2009-10-29,24.331211,8.030127,18.425074,47.845856,24.708849,22.07897,20.978014,25.243128,21.19046,888344.7693276198,837372.1293746143,1457472.534498093,666797.7604979161
2009-10-30,23.695101,7.654224,17.937689000000002,46.029663,24.353132000000002,21.328386,20.650226999999997,24.338915,20.794922,875420.3007216176,837372.1293746143,1457472.534498093,664546.2048972226
2009-11-02,23.924809,7.719602,18.04213,46.321251000000004,24.457243,21.572960000000002,20.8501,24.554605,20.758303,882095.4704891378,830791.5720338908,1454704.9703243594,664784.4375566485
2009-11-03,23.942474,7.7413929999999995,17.972502,46.921101,24.465923,21.944027,20.714185999999998,24.803463,20.714354999999998,882095.4704891378,842084.8865939262,1466781.6638935194,664784.4375566485
2009-11-04,23.951309,7.632435000000001,18.076944,46.87944,24.77825,21.901861,20.794135999999998,24.803463,20.853521,882095.4704891378,844731.6489555438,1479850.558536968,664784.4375566485
2009-11-05,24.605095000000002,7.828557000000001,18.468588,47.679241,25.186011999999998,22.466913,20.890068,25.243128,21.205114000000002,882095.4704891378,842781.1565889168,1479547.5432772501,664784.4375566485
2009-11-06,24.825968,7.795871000000001,18.494703,47.55426,25.298804999999998,22.669317000000003,20.946035000000002,25.458804999999998,21.183139999999998,882095.4704891378,849616.7128450798,1494770.4328691042,664784.4375566485
2009-11-09,25.364887,8.073709,18.921164,48.46236,25.723919,23.242794,21.289801,26.288355,21.564022,882095.4704891378,854847.8234511958,1493286.5160786808,664784.4375566485
2009-11-10,25.453239,8.046472,18.912466000000002,48.495693,25.897438,23.107859,21.281810999999998,26.321534999999997,21.666569,882095.4704891378,850990.8349708137,1491265.5108556265,664784.4375566485
2009-11-11,25.479734,8.155429,19.025606,48.479027,25.93214,23.284966,21.345772,26.578697,21.615297,882095.4704891378,842990.0428446219,1474526.4853450982,664784.4375566485
2009-11-12,25.197027,8.002889999999999,18.886354,47.412647,25.784647,23.015093,21.217852,26.454265999999997,21.314982999999998,882095.4704891378,844174.5604306532,1491499.8060862492,664784.4375566485
2009-11-13,25.638769,7.986546000000001,19.060423,47.712559000000006,25.836704,23.192192000000002,21.361753,26.55381,21.50543,882095.4704891378,847103.1023786196,1511204.6750295334,664784.4375566485
2009-11-16,26.054007000000002,8.073709,19.269302,48.962231,26.096987,23.723503,21.481679999999997,27.101311,21.80574,882095.4704891378,845861.8936508439,1512440.0545765772,664784.4375566485
2009-11-17,25.841974,8.095502999999999,19.35634,48.878925,26.166386,23.681343,21.585607999999997,27.416546000000004,21.688547,882095.4704891378,848680.2927181947,1510032.6701871261,664784.4375566485
2009-11-18,25.771296,8.160875,19.251892,48.687309,26.313885,23.554835999999998,21.56962,27.416546000000004,21.593327,882095.4704891378,848260.7154972067,1506349.7665731483,664784.4375566485
2009-11-19,25.479734,8.002889999999999,18.973385,47.595932,26.183741,23.20063,21.465685,27.001768,21.329634,882095.4704891378,859900.6917412039,1508656.5847969197,664784.4375566485
2009-11-20,25.347220999999998,7.953859,18.877654999999997,47.154362,26.365934000000003,23.158457000000002,21.497667,26.910511,21.424851999999998,882095.4704891378,866851.9881230305,1524210.6855897196,664784.4375566485
2009-11-23,25.568089,8.068261999999999,19.208372,47.762547,26.608859999999996,23.580133,21.681542999999998,27.184269,21.695869000000002,882095.4704891378,875295.6112258651,1529299.8686060933,664784.4375566485
2009-11-24,25.541592,8.008338,19.173571,48.037479,26.817080999999998,23.386167999999998,21.729507,27.151081,21.739817000000002,882095.4704891378,876263.3587554719,1538457.90577916,664784.4375566485
2009-11-25,25.788965,7.9919970000000005,19.208372,48.41238,26.981921999999997,23.580133,21.689541000000002,27.590740000000004,21.988861,882095.4704891378,874030.3379949168,1523449.6083799354,664784.4375566485
2009-11-27,25.285381,7.779526,18.895052,47.504272,26.712967,23.124725,21.48967,26.835855,21.615297,882095.4704891378,872682.9758216839,1506153.158251265,664784.4375566485
2009-11-30,25.285381,7.986546000000001,18.929865,47.337658000000005,26.617534999999997,23.20063,21.409723,26.960293,21.798416,882095.4704891378,872682.9758216839,1506153.158251265,664784.4375566485
2009-12-01,25.682947,7.9919970000000005,19.234489,47.962486,27.086027,23.580133,21.705524,27.482906,22.208597,903849.9488257235,872682.9758216839,1506153.158251265,679034.9481166853
2009-12-02,25.762459,7.986546000000001,19.208372,47.679241,27.025295,23.512667,21.681542999999998,27.748356,22.508913,904497.3479244683,872682.9758216839,1506153.158251265,681908.2921081661
2009-12-03,25.585762,7.823110000000001,19.217083,46.912785,26.895160999999998,23.403032,21.513659,27.300403999999997,22.582163,898862.2959554133,872682.9758216839,1506153.158251265,685870.1039770046
2009-12-04,25.75362,7.970200999999999,19.338932,46.571194,26.877808,23.75724,21.625582,27.001768,22.442997000000002,899526.6989980888,872682.9758216839,1506153.158251265,682015.6136837463
2009-12-07,25.833134,7.839453999999999,19.304119,46.462879,26.843103000000003,23.672907000000002,21.601591,27.034943,22.640762,900164.7636306912,872682.9758216839,1506153.158251265,688724.5142435346
2009-12-08,25.638769,7.768631,19.130054,45.671421,26.634885999999998,23.310265,21.353758,26.603586,22.545542,885771.7557703878,875041.1285331591,1528068.7047520152,685739.5884760225
2009-12-09,25.638769,7.795871000000001,19.312822,45.671421,26.860456,23.419901,21.393729999999998,26.935398,22.626114,885771.7557703878,892679.3453274805,1540285.3011275283,685739.5884760225
2009-12-10,26.036345,7.7849759999999995,19.399858,46.237946,27.138088,23.521093,21.465685,26.835855,22.911779,885771.7557703878,897441.4303560542,1554103.7342454225,685739.5884760225
2009-12-11,26.292553,7.839453999999999,19.35634,46.262947,27.138088,23.75724,21.585607999999997,26.910511,23.307312,885771.7557703878,903620.9601968764,1573281.6417061798,685739.5884760225
